"name"	"longitude"	"latitude"	"subspecies"
"Geococcyx californianus"	-109.0291827	31.8388018	"unknown"
"Geococcyx californianus"	-117.8560313126	33.5852178121	"unknown"
"Geococcyx californianus"	-105.2319311198	35.6052456938	"unknown"
"Geococcyx californianus"	-105.9108927982	35.6324691871	"unknown"
"Geococcyx californianus"	-97.8345375856	30.7311404909	"unknown"
"Geococcyx californianus"	-116.5299276907	32.7045283439	"unknown"
"Geococcyx californianus"	-106.744065791	32.3424562178	"unknown"
"Geococcyx californianus"	-117.0366998297	32.840301207	"unknown"
"Geococcyx californianus"	-96.7928304463	33.7307208337	"unknown"
"Geococcyx californianus"	-111.9489283333	33.5111083333	"unknown"
"Geococcyx californianus"	-116.3198616667	33.6719633333	"unknown"
"Geococcyx californianus"	-116.0580833333	33.9911866667	"unknown"
"Geococcyx californianus"	-116.193296704	34.1113144253	"unknown"
"Geococcyx californianus"	-106.7433153802	32.3427555149	"unknown"
"Geococcyx californianus"	-101.7020595098	23.8695521484	"unknown"
"Geococcyx californianus"	-106.6230265	35.0852492	"unknown"
"Geococcyx californianus"	-106.62296586	35.08526908	"unknown"
"Geococcyx californianus"	-118.8869746356	34.032836802	"unknown"
"Geococcyx californianus"	-110.331659	23.567475	"unknown"
"Geococcyx californianus"	-115.0174897876	36.0960071124	"unknown"
"Geococcyx californianus"	-115.0174897876	36.0960071124	"unknown"
"Geococcyx californianus"	-111.97075	33.3324466667	"unknown"
"Geococcyx californianus"	-122.0454317377	40.1038094959	"unknown"
"Geococcyx californianus"	-98.0349848569	30.2012301803	"unknown"
"Geococcyx californianus"	-106.4938583746	35.1672013525	"unknown"
"Geococcyx californianus"	-116.8334137217	33.0832793533	"unknown"
"Geococcyx californianus"	-117.8483538547	33.6614278886	"unknown"
"Geococcyx californianus"	-115.8434122	33.3286185	"unknown"
"Geococcyx californianus"	-117.7141605676	33.462888635	"unknown"
"Geococcyx californianus"	-96.242462563	33.1585904502	"unknown"
"Geococcyx californianus"	-116.9698886	32.8492992	"unknown"
"Geococcyx californianus"	-106.4789972222	35.1908333333	"unknown"
"Geococcyx californianus"	-98.0891851026	29.7853595755	"unknown"
"Geococcyx californianus"	-116.4048216667	33.6631083333	"unknown"
"Geococcyx californianus"	-111.9450915232	33.4632292731	"unknown"
"Geococcyx californianus"	-118.6211783333	34.474025	"unknown"
"Geococcyx californianus"	-116.5515216667	33.8163133333	"unknown"
"Geococcyx californianus"	-106.8455116667	32.3748366667	"unknown"
"Geococcyx californianus"	-97.0840365998	32.9603409012	"unknown"
"Geococcyx californianus"	-103.5211298575	29.1368327973	"unknown"
"Geococcyx californianus"	-97.346896	26.228987	"unknown"
"Geococcyx californianus"	-116.037937836	34.129165601	"unknown"
"Geococcyx californianus"	-117.8444465365	33.6613059403	"unknown"
"Geococcyx californianus"	-115.0194809259	36.1012346333	"unknown"
"Geococcyx californianus"	-106.6220610356	35.1018017469	"unknown"
"Geococcyx californianus"	-117.1307222222	33.7619305556	"unknown"
"Geococcyx californianus"	-106.6195948609	35.0839416264	"unknown"
"Geococcyx californianus"	-106.7431212884	32.3237765766	"unknown"
"Geococcyx californianus"	-106.6224833333	35.0818278333	"unknown"
"Geococcyx californianus"	-110.74964	31.5372183333	"unknown"
"Geococcyx californianus"	-103.2088216667	36.97642	"unknown"
"Geococcyx californianus"	-112.0853874151	33.5950326508	"unknown"
"Geococcyx californianus"	-110.7474016667	31.5354483333	"unknown"
"Geococcyx californianus"	-117.729013758	33.5419974447	"unknown"
"Geococcyx californianus"	-97.4126346409	32.4737975835	"unknown"
"Geococcyx californianus"	-106.61743	35.0857	"unknown"
"Geococcyx californianus"	-106.6355330497	35.0676621788	"unknown"
"Geococcyx californianus"	-119.75503611	34.45941111	"unknown"
"Geococcyx californianus"	-101.0719541089	34.4587864875	"unknown"
"Geococcyx californianus"	-97.8722009	28.0631112	"unknown"
"Geococcyx californianus"	-98.494619428	29.3049683425	"unknown"
"Geococcyx californianus"	-106.618153	35.0863771	"unknown"
"Geococcyx californianus"	-97.4542916667	30.1396133056	"unknown"
"Geococcyx californianus"	-115.3526739079	32.5418096543	"unknown"
"Geococcyx californianus"	-106.6231783333	35.0855166667	"unknown"
"Geococcyx californianus"	-117.8562774658	33.5848693848	"unknown"
"Geococcyx californianus"	-106.8906466667	33.7998166667	"unknown"
"Geococcyx californianus"	-117.0888160993	32.5439767947	"unknown"
"Geococcyx californianus"	-116.8733194444	32.9925305556	"unknown"
"Geococcyx californianus"	-109.260255	31.92403	"unknown"
"Geococcyx californianus"	-117.8457404434	33.6564082939	"unknown"
"Geococcyx californianus"	-106.65210975	35.1450297	"unknown"
"Geococcyx californianus"	-115.615575331	33.1772710173	"unknown"
"Geococcyx californianus"	-116.9498133333	33.0430611667	"unknown"
"Geococcyx californianus"	-121.5177611343	36.8127475939	"unknown"
"Geococcyx californianus"	-97.1591066418	33.1436963296	"unknown"
"Geococcyx californianus"	-105.5702624842	28.2692717458	"unknown"
"Geococcyx californianus"	-110.8113382073	32.3148312144	"unknown"
"Geococcyx californianus"	-111.1025201529	32.4422430974	"unknown"
"Geococcyx californianus"	-117.7538748227	33.5305924351	"unknown"
"Geococcyx californianus"	-106.4832229999	35.135918	"unknown"
"Geococcyx californianus"	-107.792611	29.65517	"unknown"
"Geococcyx californianus"	-97.80789	32.515915	"unknown"
"Geococcyx californianus"	-116.4105797848	33.7347701905	"unknown"
"Geococcyx californianus"	-106.6235283333	35.0855528333	"unknown"
"Geococcyx californianus"	-117.7644335849	33.7785593451	"unknown"
"Geococcyx californianus"	-106.6231783333	35.0855945	"unknown"
"Geococcyx californianus"	-117.7672542808	33.783148616	"unknown"
"Geococcyx californianus"	-117.7669197147	33.7834005963	"unknown"
"Geococcyx californianus"	-117.7634405262	33.7841772297	"unknown"
"Geococcyx californianus"	-106.5735616212	35.1546324288	"unknown"
"Geococcyx californianus"	-106.914978	34.048237	"unknown"
"Geococcyx californianus"	-98.3806833333	26.1857861111	"unknown"
"Geococcyx californianus"	-98.3799277778	26.1859111111	"unknown"
"Geococcyx californianus"	-97.154021172	31.6669771137	"unknown"
"Geococcyx californianus"	-110.884345	32.267419	"unknown"
"Geococcyx californianus"	-117.7634717713	33.7850391274	"unknown"
"Geococcyx californianus"	-117.7672054146	33.781413788	"unknown"
"Geococcyx californianus"	-97.7579555556	30.5088944444	"unknown"
"Geococcyx californianus"	-118.8883583333	34.2772133333	"unknown"
"Geococcyx californianus"	-106.6255633333	35.0801388333	"unknown"
"Geococcyx californianus"	-106.6213133333	35.0833388333	"unknown"
"Geococcyx californianus"	-107.5698466667	32.2760283333	"unknown"
"Geococcyx californianus"	-107.5693883333	32.2763	"unknown"
"Geococcyx californianus"	-109.0435333333	31.870045	"unknown"
"Geococcyx californianus"	-106.6873383333	35.0965305	"unknown"
"Geococcyx californianus"	-101.7230555433	35.0572123972	"unknown"
"Geococcyx californianus"	-116.4041083333	33.6701783333	"unknown"
"Geococcyx californianus"	-120.8423833333	36.7208783333	"unknown"
"Geococcyx californianus"	-114.0766159206	27.9670139103	"unknown"
"Geococcyx californianus"	-116.3533325493	33.7736516423	"unknown"
"Geococcyx californianus"	-117.7996548144	33.6181807246	"unknown"
"Geococcyx californianus"	-117.7810762067	33.6577554268	"unknown"
"Geococcyx californianus"	-110.931844965	32.148561066	"unknown"
"Geococcyx californianus"	-112.2565549042	33.3908363239	"unknown"
"Geococcyx californianus"	-102.18785706	31.31116593	"unknown"
"Geococcyx californianus"	-106.61573	35.0855111667	"unknown"
"Geococcyx californianus"	-115.023101382	36.1011203147	"unknown"
"Geococcyx californianus"	-97.3481433333	26.2299216667	"unknown"
"Geococcyx californianus"	-110.7076510414	32.2334225597	"unknown"
"Geococcyx californianus"	-106.687295	35.0965083333	"unknown"
"Geococcyx californianus"	-110.9085216667	32.4220666667	"unknown"
"Geococcyx californianus"	-106.6223979369	35.085076058	"unknown"
"Geococcyx californianus"	-112.1879751	33.6943417	"unknown"
"Geococcyx californianus"	-117.7626732267	33.7839530276	"unknown"
"Geococcyx californianus"	-110.3490626726	24.107733354	"unknown"
"Geococcyx californianus"	-106.622795	35.0845611667	"unknown"
"Geococcyx californianus"	-106.6222616667	35.0846361667	"unknown"
"Geococcyx californianus"	-106.6226883333	35.0845945	"unknown"
"Geococcyx californianus"	-110.3127531	24.1426408	"unknown"
"Geococcyx californianus"	-103.2052411933	29.3530113687	"unknown"
"Geococcyx californianus"	-106.6211383333	35.0856055	"unknown"
"Geococcyx californianus"	-106.8989054492	33.7719844899	"unknown"
"Geococcyx californianus"	-98.5247144099	29.3094692776	"unknown"
"Geococcyx californianus"	-117.8129115236	33.6493494154	"unknown"
"Geococcyx californianus"	-106.623825	35.0838666667	"unknown"
"Geococcyx californianus"	-118.8070252838	34.2262494847	"unknown"
"Geococcyx californianus"	-112.3823452296	34.5337668659	"unknown"
"Geococcyx californianus"	-117.8161653315	33.5585210637	"unknown"
"Geococcyx californianus"	-121.6783651449	37.1837933662	"unknown"
"Geococcyx californianus"	-97.0727616822	32.9554441047	"unknown"
"Geococcyx californianus"	-106.5983966667	35.0909666667	"unknown"
"Geococcyx californianus"	-116.5343333333	33.782505	"unknown"
"Geococcyx californianus"	-116.3529283333	33.7738	"unknown"
"Geococcyx californianus"	-117.808882976	33.6557846945	"unknown"
"Geococcyx californianus"	-101.6934901242	33.5351393728	"unknown"
"Geococcyx californianus"	-117.3029466667	33.29525	"unknown"
"Geococcyx californianus"	-103.3019343873	29.2702298624	"unknown"
"Geococcyx californianus"	-111.0229953644	32.2788776525	"unknown"
"Geococcyx californianus"	-111.0229953644	32.2788776525	"unknown"
"Geococcyx californianus"	-111.0229169371	32.278879209	"unknown"
"Geococcyx californianus"	-110.9955492468	32.1472619235	"unknown"
"Geococcyx californianus"	-116.5360116667	33.8016133333	"unknown"
"Geococcyx californianus"	-117.3920583333	33.9797033333	"unknown"
"Geococcyx californianus"	-97.3528450384	26.2334532414	"unknown"
"Geococcyx californianus"	-114.6062745306	36.2805394076	"unknown"
"Geococcyx californianus"	-95.9039875277	34.3281787621	"unknown"
"Geococcyx californianus"	-116.9135229722	32.7100379722	"unknown"
"Geococcyx californianus"	-103.2501636	29.2498194	"unknown"
"Geococcyx californianus"	-106.5395384654	35.1329111268	"unknown"
"Geococcyx californianus"	-110.9741769	32.2539787	"unknown"
"Geococcyx californianus"	-113.1285506418	32.1105864776	"unknown"
"Geococcyx californianus"	-117.8453754455	33.6607566098	"unknown"
"Geococcyx californianus"	-117.8453754455	33.6607566098	"unknown"
"Geococcyx californianus"	-116.4356466667	33.7799383333	"unknown"
"Geococcyx californianus"	-112.0740373805	33.448819853	"unknown"
"Geococcyx californianus"	-97.3585668451	26.2339006248	"unknown"
"Geococcyx californianus"	-97.3472804517	26.2262862203	"unknown"
"Geococcyx californianus"	-116.0374138333	34.1286471667	"unknown"
"Geococcyx californianus"	-116.30207237	33.68012315	"unknown"
"Geococcyx californianus"	-116.3030188	33.6807787997	"unknown"
"Geococcyx californianus"	-103.2993285	29.2705344	"unknown"
"Geococcyx californianus"	-103.2501638	29.2499017	"unknown"
"Geococcyx californianus"	-103.2501638	29.2499017	"unknown"
"Geococcyx californianus"	-102.9620366667	29.1822466667	"unknown"
"Geococcyx californianus"	-98.4101416667	30.1677633333	"unknown"
"Geococcyx californianus"	-99.5710078312	29.940870916	"unknown"
"Geococcyx californianus"	-103.5196354228	22.2580248202	"unknown"
"Geococcyx californianus"	-103.300445	29.269875	"unknown"
"Geococcyx californianus"	-116.3847583333	33.7397383333	"unknown"
"Geococcyx californianus"	-106.6259661345	35.0982075741	"unknown"
"Geococcyx californianus"	-111.944	33.462005	"unknown"
"Geococcyx californianus"	-106.619781442	35.0843177337	"unknown"
"Geococcyx californianus"	-100.4775515585	26.5543503686	"unknown"
"Geococcyx californianus"	-103.3019998773	29.2764325002	"unknown"
"Geococcyx californianus"	-110.966488	32.3909071	"unknown"
"Geococcyx californianus"	-94.3662388997	36.4682446997	"unknown"
"Geococcyx californianus"	-115.0215780053	36.1063347647	"unknown"
"Geococcyx californianus"	-111.697733	33.7522304	"unknown"
"Geococcyx californianus"	-117.3197471629	33.9524459302	"unknown"
"Geococcyx californianus"	-100.3768490947	21.5483649641	"unknown"
"Geococcyx californianus"	-116.5192307646	33.811561974	"unknown"
"Geococcyx californianus"	-106.6142815713	35.0829704196	"unknown"
"Geococcyx californianus"	-103.567322	22.322115	"unknown"
"Geococcyx californianus"	-103.6021845305	22.1740861902	"unknown"
"Geococcyx californianus"	-110.9951619297	32.1427428931	"unknown"
"Geococcyx californianus"	-110.9956086442	32.1480212417	"unknown"
"Geococcyx californianus"	-114.6665016934	32.7342254943	"unknown"
"Geococcyx californianus"	-97.939450071	30.288704698	"unknown"
"Geococcyx californianus"	-97.4789733887	26.0203857422	"unknown"
"Geococcyx californianus"	-112.032291991	33.8988845479	"unknown"
"Geococcyx californianus"	-112.032291991	33.8988845479	"unknown"
"Geococcyx californianus"	-112.032291991	33.8988845479	"unknown"
"Geococcyx californianus"	-112.032291991	33.8988845479	"unknown"
"Geococcyx californianus"	-112.032291991	33.8988845479	"unknown"
"Geococcyx californianus"	-112.032291991	33.8988845479	"unknown"
"Geococcyx californianus"	-111.0141833333	32.3833383333	"unknown"
"Geococcyx californianus"	-109.479241	32.88901	"unknown"
"Geococcyx californianus"	-106.5284083193	35.0976671424	"unknown"
"Geococcyx californianus"	-104.0915485945	30.6194827419	"unknown"
"Geococcyx californianus"	-120.8499151	37.0582786	"unknown"
"Geococcyx californianus"	-111.8529221043	33.6166482967	"unknown"
"Geococcyx californianus"	-106.4932162259	35.1129890241	"unknown"
"Geococcyx californianus"	-106.6572426196	35.1196318789	"unknown"
"Geococcyx californianus"	-98.3808888889	26.1856472222	"unknown"
"Geococcyx californianus"	-106.7161866667	35.1607805	"unknown"
"Geococcyx californianus"	-117.7952861931	33.649130663	"unknown"
"Geococcyx californianus"	-117.2173750028	32.9127245046	"unknown"
"Geococcyx californianus"	-118.9882133333	34.1757083333	"unknown"
"Geococcyx californianus"	-97.8536885314	30.6190036834	"unknown"
"Geococcyx californianus"	-116.35273	33.7319	"unknown"
"Geococcyx californianus"	-104.3547679609	21.6607188697	"unknown"
"Geococcyx californianus"	-104.3432293249	21.669841239	"unknown"
"Geococcyx californianus"	-97.9895033021	30.9759758538	"unknown"
"Geococcyx californianus"	-117.714101357	33.5868901298	"unknown"
"Geococcyx californianus"	-110.9887144746	32.2440991718	"unknown"
"Geococcyx californianus"	-117.8484109652	33.6618152981	"unknown"
"Geococcyx californianus"	-97.9900795686	30.6390588946	"unknown"
"Geococcyx californianus"	-98.1917667	26.5118247	"unknown"
"Geococcyx californianus"	-116.2688366667	33.6858533333	"unknown"
"Geococcyx californianus"	-98.3801888889	26.1858055556	"unknown"
"Geococcyx californianus"	-106.671074	35.04858	"unknown"
"Geococcyx californianus"	-111.5452855	36.42379107	"unknown"
"Geococcyx californianus"	-110.7498147	31.5372133	"unknown"
"Geococcyx californianus"	-116.26847	33.69818	"unknown"
"Geococcyx californianus"	-116.3810444448	34.1154006244	"unknown"
"Geococcyx californianus"	-116.763489	32.8194935	"unknown"
"Geococcyx californianus"	-110.9848810645	31.8590098055	"unknown"
"Geococcyx californianus"	-117.8265050054	33.6848522023	"unknown"
"Geococcyx californianus"	-116.5497883333	33.8252966667	"unknown"
"Geococcyx californianus"	-115.1088453857	36.0671483403	"unknown"
"Geococcyx californianus"	-110.8012980039	32.3106912991	"unknown"
"Geococcyx californianus"	-97.0982838545	31.6074870152	"unknown"
"Geococcyx californianus"	-112.2381906535	27.0630544216	"unknown"
"Geococcyx californianus"	-112.2378721817	27.0628105843	"unknown"
"Geococcyx californianus"	-101.5599723002	29.8089125029	"unknown"
"Geococcyx californianus"	-109.7857368582	23.4731128826	"unknown"
"Geococcyx californianus"	-98.7874	29.8661416667	"unknown"
"Geococcyx californianus"	-106.6232916667	35.0884138333	"unknown"
"Geococcyx californianus"	-106.6185616667	35.0858778333	"unknown"
"Geococcyx californianus"	-112.0156888889	33.3280277778	"unknown"
"Geococcyx californianus"	-116.3220835316	33.1891923763	"unknown"
"Geococcyx californianus"	-110.895705	32.2744966667	"unknown"
"Geococcyx californianus"	-102.801310535	29.0971271627	"unknown"
"Geococcyx californianus"	-106.61828	35.0862721667	"unknown"
"Geococcyx californianus"	-110.9621116667	32.4219883333	"unknown"
"Geococcyx californianus"	-106.6205227375	35.0841114156	"unknown"
"Geococcyx californianus"	-115.0056908347	36.0797557912	"unknown"
"Geococcyx californianus"	-98.156574	30.4760499	"unknown"
"Geococcyx californianus"	-104.6816484947	30.1210997343	"unknown"
"Geococcyx californianus"	-98.3810277778	26.1858444444	"unknown"
"Geococcyx californianus"	-99.1451317006	26.5825068697	"unknown"
"Geococcyx californianus"	-106.5738207	35.1472805	"unknown"
"Geococcyx californianus"	-106.621158421	35.0841693055	"unknown"
"Geococcyx californianus"	-103.2997971029	29.2701465078	"unknown"
"Geococcyx californianus"	-117.203505	32.881855	"unknown"
"Geococcyx californianus"	-98.3797527778	26.185925	"unknown"
"Geococcyx californianus"	-98.3802027778	26.1861027778	"unknown"
"Geococcyx californianus"	-117.0817967	33.2936889	"unknown"
"Geococcyx californianus"	-115.4733551	35.0109911	"unknown"
"Geococcyx californianus"	-106.622909	35.0843909722	"unknown"
"Geococcyx californianus"	-99.0090974	22.7551522	"unknown"
"Geococcyx californianus"	-110.819228	32.309413	"unknown"
"Geococcyx californianus"	-106.61978707	35.07402603	"unknown"
"Geococcyx californianus"	-110.9741769	32.2539787	"unknown"
"Geococcyx californianus"	-106.5395384654	35.1329111268	"unknown"
"Geococcyx californianus"	-106.6828452051	35.1304784299	"unknown"
"Geococcyx californianus"	-98.3808583333	26.1864555556	"unknown"
"Geococcyx californianus"	-98.3808972222	26.1859611111	"unknown"
"Geococcyx californianus"	-111.8412824701	33.2833293859	"unknown"
"Geococcyx californianus"	-117.7609033333	33.7784883333	"unknown"
"Geococcyx californianus"	-97.3485994213	26.2289806919	"unknown"
"Geococcyx californianus"	-112.1374021373	33.8663085192	"unknown"
"Geococcyx californianus"	-117.3036326	34.1613702	"unknown"
"Geococcyx californianus"	-109.1281554666	31.9207589887	"unknown"
"Geococcyx californianus"	-103.5018276364	22.453577903	"unknown"
"Geococcyx californianus"	-98.0865069346	29.7838818384	"unknown"
"Geococcyx californianus"	-98.7441246	29.55195413	"unknown"
"Geococcyx californianus"	-98.74412006	29.55187672	"unknown"
"Geococcyx californianus"	-98.3802805556	26.1861583333	"unknown"
"Geococcyx californianus"	-98.3799222222	26.1864027778	"unknown"
"Geococcyx californianus"	-106.3858716667	31.762545	"unknown"
"Geococcyx californianus"	-106.3909540616	26.2530808116	"unknown"
"Geococcyx californianus"	-96.4674421685	30.7097663024	"unknown"
"Geococcyx californianus"	-96.8013347714	33.3893746963	"unknown"
"Geococcyx californianus"	-116.9510969777	33.037914338	"unknown"
"Geococcyx californianus"	-106.6257866667	35.080125	"unknown"
"Geococcyx californianus"	-106.5284083193	35.0976671424	"unknown"
"Geococcyx californianus"	-96.6649661413	33.1728817227	"unknown"
"Geococcyx californianus"	-110.971212	31.851645	"unknown"
"Geococcyx californianus"	-110.2254983333	31.3489316667	"unknown"
"Geococcyx californianus"	-114.0142456399	27.9643309399	"unknown"
"Geococcyx californianus"	-115.0020595994	36.079177141	"unknown"
"Geococcyx californianus"	-116.5395773997	33.8232763997	"unknown"
"Geococcyx californianus"	-99.7989066549	20.67880033	"unknown"
"Geococcyx californianus"	-97.4246157333	17.5504322713	"unknown"
"Geococcyx californianus"	-106.6198389722	35.0855341253	"unknown"
"Geococcyx californianus"	-109.7795633333	35.0660971667	"unknown"
"Geococcyx californianus"	-106.457536816	35.1390843903	"unknown"
"Geococcyx californianus"	-99.079596797	28.9291645522	"unknown"
"Geococcyx californianus"	-99.0801912807	28.9296573159	"unknown"
"Geococcyx californianus"	-106.6548783333	35.1967616667	"unknown"
"Geococcyx californianus"	-116.1084492132	34.1412708872	"unknown"
"Geococcyx californianus"	-112.5894480278	33.4230800278	"unknown"
"Geococcyx californianus"	-106.88554301	33.7989658978	"unknown"
"Geococcyx californianus"	-105.9288641	28.8370715	"unknown"
"Geococcyx californianus"	-105.9288641	28.8370715	"unknown"
"Geococcyx californianus"	-106.619781442	35.0843177337	"unknown"
"Geococcyx californianus"	-117.7322980022	33.5441200073	"unknown"
"Geococcyx californianus"	-98.994676955	23.3482871143	"unknown"
"Geococcyx californianus"	-116.375012	33.2558717	"unknown"
"Geococcyx californianus"	-117.7148896016	33.5857906195	"unknown"
"Geococcyx californianus"	-104.1461183333	30.8998566667	"unknown"
"Geococcyx californianus"	-115.734892	33.096848	"unknown"
"Geococcyx californianus"	-97.7382283333	32.6938366667	"unknown"
"Geococcyx californianus"	-116.9508677223	33.0406656871	"unknown"
"Geococcyx californianus"	-106.6858582175	35.188732348	"unknown"
"Geococcyx californianus"	-106.6976349237	35.2161298147	"unknown"
"Geococcyx californianus"	-98.6836294459	29.7001287891	"unknown"
"Geococcyx californianus"	-98.3807055556	26.18605	"unknown"
"Geococcyx californianus"	-98.3811805556	26.1856416667	"unknown"
"Geococcyx californianus"	-97.571626	25.9968	"unknown"
"Geococcyx californianus"	-116.3100095093	33.663563682	"unknown"
"Geococcyx californianus"	-117.7664599356	33.7828497059	"unknown"
"Geococcyx californianus"	-101.0029116667	25.3454216667	"unknown"
"Geococcyx californianus"	-116.2496633333	33.7546883333	"unknown"
"Geococcyx californianus"	-99.3416512559	25.7270462467	"unknown"
"Geococcyx californianus"	-110.8211216667	32.3092833333	"unknown"
"Geococcyx californianus"	-106.6178941	35.186719	"unknown"
"Geococcyx californianus"	-117.3777916667	34.427445	"unknown"
"Geococcyx californianus"	-116.9170019722	32.7035259722	"unknown"
"Geococcyx californianus"	-96.7599230593	32.9757184238	"unknown"
"Geococcyx californianus"	-117.0749366997	34.0131155997	"unknown"
"Geococcyx californianus"	-112.7797475774	33.2704801744	"unknown"
"Geococcyx californianus"	-112.7235689	33.9722036	"unknown"
"Geococcyx californianus"	-101.820258	22.049503	"unknown"
"Geococcyx californianus"	-107.1843934306	33.2992609973	"unknown"
"Geococcyx californianus"	-104.7835405658	38.7844144579	"unknown"
"Geococcyx californianus"	-98.069774	29.929496	"unknown"
"Geococcyx californianus"	-116.8880533333	32.8658366667	"unknown"
"Geococcyx californianus"	-114.7660486097	32.4989810219	"unknown"
"Geococcyx californianus"	-110.2912505556	31.4635708333	"unknown"
"Geococcyx californianus"	-97.1051334075	33.0283492157	"unknown"
"Geococcyx californianus"	-106.6201866667	35.0872221667	"unknown"
"Geococcyx californianus"	-106.5762416667	35.1121666667	"unknown"
"Geococcyx californianus"	-112.5894480278	33.4230800278	"unknown"
"Geococcyx californianus"	-102.9523831	38.0834986	"unknown"
"Geococcyx californianus"	-106.484105	35.1309283333	"unknown"
"Geococcyx californianus"	-119.75442778	34.45988333	"unknown"
"Geococcyx californianus"	-117.8570800942	33.5847883889	"unknown"
"Geococcyx californianus"	-117.7799654236	33.6478512469	"unknown"
"Geococcyx californianus"	-116.4028466667	33.7246383333	"unknown"
"Geococcyx californianus"	-111.429721	36.3393852	"unknown"
"Geococcyx californianus"	-117.7794727345	33.6427864627	"unknown"
"Geococcyx californianus"	-106.6186065556	35.08281325	"unknown"
"Geococcyx californianus"	-112.0122916667	33.3277083333	"unknown"
"Geococcyx californianus"	-117.7617492676	33.7732009888	"unknown"
"Geococcyx californianus"	-115.0201939759	36.1030818488	"unknown"
"Geococcyx californianus"	-106.618575	35.0857778333	"unknown"
"Geococcyx californianus"	-113.7163171667	37.1832595	"unknown"
"Geococcyx californianus"	-97.3263931209	17.4744682762	"unknown"
"Geococcyx californianus"	-111.4907611111	36.9874416667	"unknown"
"Geococcyx californianus"	-106.693074512	35.2388783209	"unknown"
"Geococcyx californianus"	-106.5284083193	35.0976671424	"unknown"
"Geococcyx californianus"	-111.9850955547	33.360396765	"unknown"
"Geococcyx californianus"	-117.3225150726	33.9674490751	"unknown"
"Geococcyx californianus"	-106.6276494	35.08299955	"unknown"
"Geococcyx californianus"	-106.4833459436	35.0644181289	"unknown"
"Geococcyx californianus"	-110.582283439	28.8002168136	"unknown"
"Geococcyx californianus"	-99.075408714	28.9309105157	"unknown"
"Geococcyx californianus"	-106.622926	35.0798932	"unknown"
"Geococcyx californianus"	-112.1879751	33.6943417	"unknown"
"Geococcyx californianus"	-97.70053	30.238105	"unknown"
"Geococcyx californianus"	-97.4678881	32.6287332	"unknown"
"Geococcyx californianus"	-102.956073	29.1792936	"unknown"
"Geococcyx californianus"	-110.0832638889	23.5248277778	"unknown"
"Geococcyx californianus"	-118.3176984714	37.1457082829	"unknown"
"Geococcyx californianus"	-101.6589305922	34.9374065302	"unknown"
"Geococcyx californianus"	-117.841542	33.66189	"unknown"
"Geococcyx californianus"	-115.0256100813	36.1033697003	"unknown"
"Geococcyx californianus"	-106.7935021567	35.1343828897	"unknown"
"Geococcyx californianus"	-110.9366	32.330925	"unknown"
"Geococcyx californianus"	-106.6197992116	35.2122475733	"unknown"
"Geococcyx californianus"	-117.7321951191	33.5429103788	"unknown"
"Geococcyx californianus"	-116.8942033333	32.7446466667	"unknown"
"Geococcyx californianus"	-97.3833165263	26.1408704823	"unknown"
"Geococcyx californianus"	-106.6264147304	35.1627886744	"unknown"
"Geococcyx californianus"	-117.7573264796	33.8034811446	"unknown"
"Geococcyx californianus"	-97.8516269689	30.2453711919	"unknown"
"Geococcyx californianus"	-92.71404	36.20605	"unknown"
"Geococcyx californianus"	-115.1116454467	36.0649654759	"unknown"
"Geococcyx californianus"	-115.1116635306	36.0646925287	"unknown"
"Geococcyx californianus"	-115.1116635306	36.0646925287	"unknown"
"Geococcyx californianus"	-115.1116635306	36.0646925287	"unknown"
"Geococcyx californianus"	-115.1116635306	36.0646925287	"unknown"
"Geococcyx californianus"	-106.5988425382	35.1421747923	"unknown"
"Geococcyx californianus"	-104.33758	21.666045	"unknown"
"Geococcyx californianus"	-103.603811471	22.1728118061	"unknown"
"Geococcyx californianus"	-115.0241534441	36.1077819269	"unknown"
"Geococcyx californianus"	-110.98498611	32.21108611	"unknown"
"Geococcyx californianus"	-96.2313781248	30.575974139	"unknown"
"Geococcyx californianus"	-106.8237842247	32.2986394178	"unknown"
"Geococcyx californianus"	-106.6572426196	35.1196318789	"unknown"
"Geococcyx californianus"	-103.5592396207	22.2869582434	"unknown"
"Geococcyx californianus"	-99.0801740764	28.9366448232	"unknown"
"Geococcyx californianus"	-99.0801776103	28.9366436937	"unknown"
"Geococcyx californianus"	-121.1690083333	35.9642533333	"unknown"
"Geococcyx californianus"	-112.0642563601	33.8638172806	"unknown"
"Geococcyx californianus"	-111.0162366667	31.7951133333	"unknown"
"Geococcyx californianus"	-115.113212012	36.0619309055	"unknown"
"Geococcyx californianus"	-99.0724894024	28.9447147567	"unknown"
"Geococcyx californianus"	-111.55968018	33.22205605	"unknown"
"Geococcyx californianus"	-117.82132	33.5635116667	"unknown"
"Geococcyx californianus"	-98.3655501624	30.7339695795	"unknown"
"Geococcyx californianus"	-106.8894666667	33.802295	"unknown"
"Geococcyx californianus"	-106.6304360651	35.0581988447	"unknown"
"Geococcyx californianus"	-106.68106	35.129287	"unknown"
"Geococcyx californianus"	-115.9009924158	33.8738353786	"unknown"
"Geococcyx californianus"	-110.9159694444	32.3137833333	"unknown"
"Geococcyx californianus"	-106.6219716667	35.0817195	"unknown"
"Geococcyx californianus"	-97.052330793	33.7087704933	"unknown"
"Geococcyx californianus"	-111.45652417	36.93570672	"unknown"
"Geococcyx californianus"	-100.117117	25.890797	"unknown"
"Geococcyx californianus"	-111.686035095	33.5142361104	"unknown"
