"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"brunneicapillus"	"anthonyi"	"bryanti"	"guttatus"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus"	-116.4	34.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.95	33.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.16	34.12	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.2	31.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.09	34.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.99	32.17	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.34	33.87	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.79	31.95	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.89	34.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.38	34.17	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus sandiegensis"	-117.64	33.67	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.28	33.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.95	32.4	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.56	34.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.43	34.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.98	32.39	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.49	34.41	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.57	33.65	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.66	33.54	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.4	33.85	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.24	33.81	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.38	31.64	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.55	33.54	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.47	34.12	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.06	31.6	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.14	31.76	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.06	31.78	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.19	31.72	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.02	31.62	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.42	34.08	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.24	33.9	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.06	32.43	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.37	34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.91	34.47	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.28	33.96	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.23	33.92	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.79	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.03	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.39	34.08	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.81	32.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.66	33.73	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.28	31.48	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.12	33.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.86	33.9	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus sandiegensis"	-117.95	33.9	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.71	32.34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.16	32.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.22	31.72	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.17	34.01	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.12	34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.03	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.57	33.56	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.03	32.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.94	33.32	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.42	33.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.96	33.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.39	34.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.49	34.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.24	31.49	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-109.92	31.92	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.31	33.85	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.76	32.17	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.8	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.63	32.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.37	34.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.25	34.34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.81	33.83	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.14	32.01	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.16	33.99	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.15	33.98	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.22	34.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.27	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.99	31.84	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.29	31.96	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.2	32.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.45	33.6	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.43	33.61	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.61	33.94	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.14	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.49	33.96	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.05	31.6	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus sandiegensis"	-117.56	33.39	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.89	34.61	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.54	32.99	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.77	32.15	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.87	33.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.67	31.74	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.79	33.79	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.84	33.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.51	33.79	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.52	31.58	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.5	31.59	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.51	31.57	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.28	34.11	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.93	32.49	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.55	33.58	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.56	33.55	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.56	32.91	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.56	32.43	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.77	32.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.73	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.66	32.23	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.71	32.83	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.1	34.02	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.99	34.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.39	33.25	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.83	34.68	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.06	33.99	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.83	33.84	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.7	32.21	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.28	34.35	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.34	34.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.82	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.96	33.56	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.53	34.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.07	33.99	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.82	33.95	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.26	32.31	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.47	33.72	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.73	32.35	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.14	34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.31	33.66	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.71	32.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.35	33.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.93	33.31	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.15	34.03	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.75	32.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.28	31.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.99	32.15	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.82	34.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.83	34.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.38	34.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.69	32.25	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.79	33.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.02	33.96	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.63	34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.95	32.41	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.89	34.03	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.23	34.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.95	31.96	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.42	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.69	32.05	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.1	32.69	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.76	32.15	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.16	34.02	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.47	32.44	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.34	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.4	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.39	33.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.81	33.75	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.19	34.04	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.71	31.94	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus anthonyi"	-111.16	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.73	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.71	33.7	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.28	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.79	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.8	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.97	34.44	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.03	31.76	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.12	31.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.02	31.78	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.15	31.68	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.68	32.34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.74	32.17	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.89	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.84	34.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.79	34.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.47	33.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.6	33.34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.74	32.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.3	33.84	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.06	33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.15	31.77	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.95	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.79	34.08	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.87	33.77	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.72	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.45	34.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.15	34.02	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.06	32.37	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.89	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.84	32.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.79	33.6	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.93	33.98	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.75	32.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111	32.23	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.88	31.73	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.85	32.58	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.18	32.23	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.88	33.9	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.73	32.62	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.08	34.03	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.67	32.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.15	33.93	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.69	32.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.32	33.92	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.3	31.57	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.26	33.83	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.31	33.89	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.5	34.42	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.66	32.25	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.99	31.86	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.6	34.04	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.16	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.3	31.47	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.66	33.66	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.14	32.32	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-109.39	32.85	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.01	31.79	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.73	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.01	31.84	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.94	31.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.73	33.73	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.99	32.21	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.81	34.45	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.95	32.31	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-115.62	33.18	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.25	34.03	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.24	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.34	34.1	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.23	34.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.22	34.18	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.38	34.14	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.39	34.02	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.2	34.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.98	32.38	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus sandiegensis"	-117.66	33.65	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.32	31.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111	32.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.97	32.38	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.69	32.23	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.8	31.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.36	31.83	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.02	32.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.2	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.32	31.58	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.61	33.67	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-109.82	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.24	33.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.45	34.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.48	32.04	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.55	34.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.56	34.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-110.81	31.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.06	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.37	34.07	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-117.71	34.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.79	33.93	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.05	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-116.77	33.93	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus"	-111.15	32.18	"unknown"	0	0	1	0	0	0	1	"anthonyi"
