"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-116.66	31.88	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-114.43	32.67	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.48	35.07	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.58	33.9	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.77	33.24	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-98.38	26.18	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.36	34.14	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.84	33.61	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-122.09	38.74	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-112.33	33.74	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.73	32.28	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-119.35	34.41	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.01	32.11	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.4	31.96	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.88	33.8	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-96.8	32.45	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.81	32.31	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.8	20.69	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-98.21	30.55	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.86	30.22	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.52	33.79	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.82	32.32	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.39	33.22	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.29	33.97	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.24	34.01	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.96	36.48	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.85	33.65	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-112.25	33.61	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.99	32.72	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.96	32.68	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.63	34.41	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.08	19.59	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-119.79	34.42	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.5	33.8	"unknown"	0	0	0	"none"
