"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"numSubsppGroups"	"assigned"
"Geococcyx velox (Wagner, 1836)"	-108.18	26.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.43	18.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.1	18.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.41	23.25	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.03	14.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.12	14.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.7	26.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.22	14.08	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.46	13.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.25	14.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.78	14.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.12	14.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.12	14.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95	16.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.07	16.8	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.83	13.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.84	13.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.27	13.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.15	14.38	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.07	13.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.23	13.2	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.25	13.25	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.78	14.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90	14.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-110.66	29.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.53	19.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.03	16.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.84	24.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-110.62	29.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.8	19.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-102.92	19.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.78	22.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.72	18.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.38	19.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.02	20.15	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.65	19.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.77	20.62	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.42	23.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-102.06	19.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-102.03	19.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.26	14.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.25	15.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.84	20.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-102.97	21.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.63	16.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.12	16.25	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.17	16.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.21	21.81	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.37	15.13	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.42	15.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.75	16.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.67	17.16	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.17	21.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.79	15.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.23	16.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.11	21.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.52	16.82	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.47	19.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.22	15.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.59	14.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.6	19.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.61	19.56	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.07	19.14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.92	19.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.93	19.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.92	20.12	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.92	20.13	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109	26.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.72	19.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.73	17.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.73	19.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.82	19.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.87	14.8	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.75	20.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.97	20.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.93	21.15	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.94	21.16	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.62	20.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-100.07	21.8	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.2	19.04	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.19	19.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.83	24.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.18	19.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.93	18.88	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.29	20.73	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.46	16.74	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.11	18.95	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.88	21.54	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.83	14.55	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.07	16.82	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.52	17.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-101.02	19.61	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.39	20.77	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.98	16.4	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.8	21.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.51	18.33	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.99	20.31	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.66	19.43	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.03	16.44	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.11	14.45	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.47	20.69	"velox"	1	1	"californianus"
"Geococcyx velox"	-105.91	24.09	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.44	23.3	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.51	14.32	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.37	13.24	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.22	20.69	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.66	18.3	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.72	16.55	"velox"	1	1	"californianus"
"Geococcyx velox"	-102.89	21	"velox"	1	1	"californianus"
"Geococcyx velox"	-100.4	19.08	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.91	16.59	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.45	18.32	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.74	19.29	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.74	19.3	"velox"	1	1	"californianus"
"Geococcyx velox"	-109.2	28.97	"velox"	1	1	"californianus"
"Geococcyx velox"	-85.96	12.72	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.5	23.93	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.77	17.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-108.04	25.76	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.31	18.72	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.61	18.47	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.45	16.83	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.62	17.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.51	21.11	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.78	17.08	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.59	21.15	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.76	14.88	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.13	13.96	"velox"	1	1	"californianus"
"Geococcyx velox"	-109.45	28.55	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.12	20.22	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.59	23.68	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.17	13.81	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.8	16.55	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.05	17.92	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.15	14.24	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.77	14.77	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.62	20.84	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.98	21.44	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.15	19.7	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.47	20.6	"velox"	1	1	"californianus"
"Geococcyx velox"	-95	16.61	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.26	18.61	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.14	16.27	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.41	17.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.4	15.57	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.88	21.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.73	16.69	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.8	16.56	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.32	16.69	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.84	15.42	"velox"	1	1	"californianus"
"Geococcyx velox"	-101.22	19.43	"velox"	1	1	"californianus"
"Geococcyx velox"	-101.7	18.96	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.57	20.58	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.09	21.57	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.1	21.57	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.41	20.81	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.33	19.67	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.63	19.44	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.51	21.12	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.79	14.56	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.56	20.81	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.39	20.78	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.74	16.58	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.97	16.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.67	19.42	"velox"	1	1	"californianus"
"Geococcyx velox"	-105.87	23.59	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.61	16.71	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.8	21.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.71	15.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.34	14.41	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.16	21.6	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.29	21.14	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.64	20.87	"velox"	1	1	"californianus"
"Geococcyx velox"	-91.23	14.73	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.67	21.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.8	19.49	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.47	20.62	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.35	21.62	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.29	18.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.56	17	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.34	19.83	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.33	19.83	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.33	17.87	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.77	16.71	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.08	16.73	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.28	16.87	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.1	14.01	"velox"	1	1	"californianus"
"Geococcyx velox"	-101.03	19.61	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.72	18.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.73	18.02	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.15	16.49	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.23	16.45	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.64	20.88	"velox"	1	1	"californianus"
"Geococcyx velox"	-100.48	19.3	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.84	19.41	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.73	17.09	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.76	17.19	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.95	17.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.05	16.4	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.73	16.58	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.19	17.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.77	17.05	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.38	17.56	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.07	17.91	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.34	12.95	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.26	16.81	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.08	16.82	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.49	13.3	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.72	19.61	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.63	19.78	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.69	17.89	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.54	21.23	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.29	20.72	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.66	21.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.34	17.6	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.96	21.46	"velox"	1	1	"californianus"
"Geococcyx velox"	-88	21.45	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.47	16.81	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.3	18.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.68	20.85	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.46	18.32	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.32	21.13	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.74	14.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.38	20.77	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.17	16.83	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.44	16.05	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.19	21.45	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.96	15.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.68	18.02	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.16	14.72	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.76	17.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.35	21.31	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.45	17.32	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.51	21.13	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.67	21.09	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.75	17.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.94	13.89	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.63	21.15	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.68	19.48	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.61	21.25	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.72	14.43	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.82	14.85	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.81	21.17	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.58	14.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.17	21.54	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.14	16.72	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.33	21.21	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.59	20.94	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.15	16.74	"velox"	1	1	"californianus"
"Geococcyx velox"	-100.33	18.69	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.78	21.13	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.77	16.58	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.73	17.07	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.69	19.18	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.59	20.87	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.01	21.11	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.6	20.83	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.41	19.59	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.7	14.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.82	16.96	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.58	20.61	"velox"	1	1	"californianus"
"Geococcyx velox"	-101.79	18.94	"velox"	1	1	"californianus"
"Geococcyx velox"	-108.79	27	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.67	20.98	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.76	19.52	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.2	16.77	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.13	21.57	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.46	17.6	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.2	16.62	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.42	21.1	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.75	21.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.9	15.43	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.43	19.68	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.06	17.79	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.07	17.78	"velox"	1	1	"californianus"
"Geococcyx velox"	-91.26	14.75	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.1	16.76	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.07	20.26	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.26	14.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.43	19.69	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.6	16.73	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.07	16.92	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.08	14.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-98.91	18	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.36	16.57	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.85	20.76	"velox"	1	1	"californianus"
"Geococcyx velox"	-105.95	24.15	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.83	21.04	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.28	20.73	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.36	16.05	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.46	20.59	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.22	16.02	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.22	16.01	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.17	20.65	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.38	14.11	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.06	17.09	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.22	20.32	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.63	16.8	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.72	14.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.25	14.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.31	16.77	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.19	16.56	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.43	21.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.86	16.7	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.11	18.1	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.76	17.15	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.88	13.95	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.46	21.11	"velox"	1	1	"californianus"
"Geococcyx velox"	-98.96	19.08	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.09	21	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.27	20.7	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.42	23.3	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.34	23.63	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.36	23.64	"velox"	1	1	"californianus"
"Geococcyx velox"	-106.35	23.63	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.72	20	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.6	21.1	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.43	16.05	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.23	16.02	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.16	16.1	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.5	18.67	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.81	14.92	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.77	16.53	"velox"	1	1	"californianus"
"Geococcyx velox"	-100.21	17.42	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.56	20.82	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.31	13.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.63	16.7	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.24	13.26	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.66	17.97	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.53	20.37	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.93	13.87	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.45	20.27	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.69	14.41	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.28	16.82	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.55	21.03	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.66	22.14	"velox"	1	1	"californianus"
"Geococcyx velox"	-93.48	16.81	"velox"	1	1	"californianus"
"Geococcyx velox"	-95.16	16.49	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.25	20.7	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.28	20.71	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.33	21.22	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.29	14.76	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.82	16.35	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.19	16.19	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.96	16.43	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.81	21.18	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.73	15.07	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.51	21.2	"velox"	1	1	"californianus"
"Geococcyx velox"	-104.51	21.1	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.18	16.18	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.69	18.01	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.9	21.35	"velox"	1	1	"californianus"
"Geococcyx velox"	-101.68	18.88	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.93	20.56	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.33	20.54	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.27	18.94	"velox"	1	1	"californianus"
"Geococcyx velox"	-98.18	18.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-99.51	17.47	"velox"	1	1	"californianus"
"Geococcyx velox"	-96.79	16.19	"velox"	1	1	"californianus"
"Geococcyx velox"	-90.67	14.87	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.6	21.27	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.65	20.72	"velox"	1	1	"californianus"
"Geococcyx velox"	-87.12	14.25	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.59	20.27	"velox"	1	1	"californianus"
"Geococcyx velox"	-89.46	20.4	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.25	12.09	"velox"	1	1	"californianus"
"Geococcyx velox"	-97.28	17.66	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.72	19.25	"velox"	1	1	"californianus"
"Geococcyx velox"	-92.23	16.21	"velox"	1	1	"californianus"
"Geococcyx velox"	-86.57	14.23	"velox"	1	1	"californianus"
"Geococcyx velox"	-108.69	27.16	"velox"	1	1	"californianus"
"Geococcyx velox"	-94.73	16.56	"velox"	1	1	"californianus"
"Geococcyx velox"	-88.92	14.15	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.58	20.68	"velox"	1	1	"californianus"
"Geococcyx velox"	-103.42	20.95	"velox"	1	1	"californianus"
