"name"	"longitude"	"latitude"	"subspecies"	"campoi"	"mesata"	"mesoleuca"	"texana"	"numSubsppGroups"	"assigned"
"Melozone fusca (Swainson, 1827)"	-110.68	32.18	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.71	31.45	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.94	31.34	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.86	32.36	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.5	33.94	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.49	33.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.71	32.16	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-108.31	32.82	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.74	31.58	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.9	32.27	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.03	32.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-112.83	32.44	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.33	31.92	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.14	31.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.73	32.61	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.69	32.05	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.23	31.44	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.85	31.49	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.89	31.74	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.21	32.26	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.09	31.4	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.88	31.74	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.57	32.37	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.02	31.7	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.14	31.55	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.24	31.39	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.13	31.92	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.85	31.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.28	31.55	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.84	31.5	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.79	32.02	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.44	31.43	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.89	31.75	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.81	32.61	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.86	31.5	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.35	31.56	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.49	31.89	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.81	29.59	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.27	31.32	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.56	33.49	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.03	31.87	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.81	31.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.24	32.79	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.94	32.35	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.8	31.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.7	32.34	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.3	31.48	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.2	33.26	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.91	32.42	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.15	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.73	32.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.41	32.89	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.04	31.87	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.06	31.81	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.06	31.73	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.73	32.16	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.06	31.88	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.16	31.9	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca × aberti"	-109.16	31.9	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.03	31.77	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.5	32.88	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.92	32.5	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.76	32.56	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.98	32.59	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.91	32.43	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.05	31.59	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.52	33.58	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.88	31.73	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.21	32.29	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.58	32.31	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.76	31.54	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.8	33.7	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.9	32.46	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.09	31.39	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.7	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.7	32	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.93	32.42	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.55	32.42	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.05	33.31	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.97	32.62	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.25	31.47	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.22	31.44	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.73	33.69	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.26	31.4	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.72	32.17	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.37	31.44	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.95	32.35	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.91	32.44	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.97	32.59	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.73	32.07	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.22	32.78	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.66	32.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.69	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.94	31.67	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.04	33.78	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.29	31.55	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.09	31.55	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.69	32.34	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.7	31.52	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.87	32.02	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.16	32.26	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.58	32.32	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.8	33.69	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.85	31.77	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.63	32.06	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.02	32.95	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.81	32.32	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.06	31.72	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.04	31.81	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.35	31.71	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.3	31.47	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.28	32.81	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.9	31.74	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.54	31.6	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.74	32.58	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.56	32.37	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.86	32.33	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.1	31.97	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.13	31.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.54	33.44	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.68	29.82	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.99	31.81	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.62	32.14	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.72	32.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.73	31.55	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.03	31.84	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.27	31.47	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.69	32.13	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.97	32.6	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.72	32.07	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.79	33.65	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca mesoleuca"	-111.07	32.49	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.33	31.53	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.6	32.34	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.8	33.77	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.8	33.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.81	32.31	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.75	32.47	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.17	32.24	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.59	32.33	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.57	32.32	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.39	33.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.3	33.04	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.81	31.94	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca × aberti"	-110.45	32.16	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.79	33.77	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.8	31.94	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.97	32.58	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.05	32.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.56	33.61	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.7	32.33	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.45	33.53	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.31	31.56	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.38	31.57	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.02	33.83	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.51	31.57	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.52	33.61	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.17	32.25	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.21	32.27	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.85	32.58	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.52	33.59	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.65	32.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.16	33.28	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.02	33.6	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.5	32.24	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.83	33.78	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.53	31.66	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.2	32.25	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.5	33.6	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.91	32.34	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.02	31.87	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.2	31.93	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.79	33.68	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.97	31.85	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.93	32.36	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.83	32.9	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.73	32.16	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.51	33.51	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.81	33.78	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.36	32.82	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.19	32.27	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.8	33.79	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.59	30.72	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.95	33.83	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.53	30.4	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.75	32.48	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.71	31.98	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.27	31.45	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.26	33.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.6	32.92	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.1	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.08	32.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.68	32.5	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.55	33.42	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.16	33.26	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.71	32.28	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.17	32.29	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.84	31.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.17	32.17	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.51	33.58	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.05	31.6	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.07	32.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.67	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.67	32.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.12	30.17	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.15	30.33	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.59	32.29	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.06	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.24	31.5	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.07	31.62	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.44	32.14	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.93	32.38	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.1	32.45	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.79	31.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.12	31.38	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.97	32.39	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.7	31.5	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.77	33.4	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.81	33.61	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.36	31.84	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.68	32.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.53	31.88	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.5	31.7	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.59	31.82	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.31	32.82	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.77	31.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.02	31.53	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.11	31.41	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.63	31.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.78	31.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.47	32.26	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.03	31.83	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.94	31.83	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.78	29.84	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.46	33.93	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.02	31.81	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.12	31.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.58	32.29	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.81	33.72	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.1	31.86	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.73	32.34	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.99	31.83	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.04	31.69	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca mesoleuca"	-110.94	31.67	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.8	31.69	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.12	31.93	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.96	33.88	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.17	31.61	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.87	31.77	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.26	31.46	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.82	32.32	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.9	32.42	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.17	31.9	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.05	33.77	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.65	31.26	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.41	32.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.28	31.41	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.48	31.55	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.29	31.46	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.89	31.79	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.05	31.56	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.35	31.96	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.89	32.35	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.42	32.03	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.23	33.1	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.24	33.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca mesoleuca"	-111.72	33.68	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca mesoleuca"	-111.39	31.85	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.81	33.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca mesoleuca"	-111.72	33.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca mesoleuca"	-111.77	33.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.14	31.92	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.87	32.23	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.06	31.71	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.77	31.53	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.81	32.09	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.17	32.28	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.22	31.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.59	31.8	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.2	32.27	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.36	31.59	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.2	31.56	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.93	31.67	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.03	32.17	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.42	33.92	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.53	32.97	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.59	32.31	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-110.71	31.49	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.82	33.89	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.45	33.38	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.11	31.31	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.08	33.68	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.42	33.39	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.68	33.91	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-109.38	32.01	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.74	33.69	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.98	31.41	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.84	33.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-108.27	32.76	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.13	32.2	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.69	32.01	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112.7	32.02	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.14	32.22	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-107.99	32.56	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.51	33.25	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.55	33.36	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.12	31.68	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-112	33.85	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.38	33.99	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.83	33.9	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-106.58	32.33	"unknown"	0	0	1	0	1	"mesoleuca"
"Melozone fusca"	-111.21	33.81	"unknown"	0	0	1	0	1	"mesoleuca"
