"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-108.98	31.53	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.1	25.52	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.24	23.44	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.16	23.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.39	39.74	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.99	32.54	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.92	32.5	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.82	39.32	"unknown"	0	0	0	"none"
"Phainopepla nitens lepida Van Tyne, 1925"	-109.92	23.65	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.66	31.9	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.85	32.38	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.61	39.01	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.9	22.89	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.54	25.86	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.8	39.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.68	39.04	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.9	40.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.33	31.38	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.26	31.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110	24.1	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.28	31.49	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.64	31.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.88	33.83	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.98	31.52	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109	31.52	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.13	40.21	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.56	31.48	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-121.72	39.72	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.23	31.39	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-106.31	31.64	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-122.26	40.47	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-109.16	31.9	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.81	29.59	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-111.74	34.99	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-108.95	31.26	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.29	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.18	23.86	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-107.31	32.87	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-109.68	29.81	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-122.27	40.47	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-122.06	39.89	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-121.84	39.32	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-122.2	40.16	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-121.54	39.53	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-121.54	39.52	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.1	24.01	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-107.29	32.89	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.35	24.11	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.1	24	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.24	29.82	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.17	30.33	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-122.54	39.6	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-106.85	34.28	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110	23.07	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-105.85	32.96	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.24	31.39	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-107.21	33.15	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-106.91	34.07	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.31	24.14	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.33	24.15	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.34	24.13	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-116.69	37.07	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-109.11	26.3	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.29	31.43	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-109.78	23.37	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-114.02	37.14	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-110.34	24.12	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-107.62	32.15	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-106.87	32.38	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-99.75	29.43	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-113.57	37.11	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-122.61	38.92	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-97.31	17.43	"unknown"	0	0	0	"none"
"Phainopepla nitens"	-106.82	32.26	"unknown"	0	0	0	"none"
