"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-112.16	33.88	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.16	34.07	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.35	32.98	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-119.66	36.86	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-117.37	34.45	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.25	35.86	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.65	33.96	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-112.52	33.6	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.98	33.95	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.45	31.79	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.81	33.72	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-117.18	32.89	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.44	33.02	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-117.07	33.09	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.31	32.95	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.56	34.04	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.02	32.28	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-112.32	27.01	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-112.31	27.03	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.8	33.73	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.3	34.12	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-112.33	27.07	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.9	25.98	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.79	33.77	"unknown"	1	0	1	"lepida"
