"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"gambelii"	"nuttalli"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.8	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.95	36.51	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.94	36.51	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.52	38.03	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.6	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.52	38.74	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.49	37.62	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.76	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.95	38.15	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.56	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.64	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.31	37.12	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.95	36.52	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.95	38.08	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.29	37.98	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.46	37.49	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.51	37.56	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.39	37.78	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.24	37.84	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.94	38.12	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.44	37.47	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.79	36.81	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.96	36.59	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.35	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.38	37.25	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.77	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.49	37.77	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.73	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.72	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.94	36.52	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.52	37.52	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.03	38.32	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.49	37.83	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.15	38.47	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.64	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.94	36.57	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.13	38.45	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.94	38.08	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.92	38.07	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.31	37.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.95	36.59	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.8	36.78	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.44	37.46	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.81	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.42	37.83	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.01	38	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.67	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.25	37.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.79	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.52	37.54	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.34	37.14	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.61	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.98	37.99	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.8	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.45	37.8	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.2	37.71	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.49	37.5	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.23	37.54	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.8	36.74	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.92	38.08	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.72	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.51	37.59	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.1	38.43	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.65	38.86	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.53	38.77	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.51	37.51	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.07	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.43	37.81	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122	37.82	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.91	36.46	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.29	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.12	38.43	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.08	38.37	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.3	37.89	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.01	37.97	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.24	37.45	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.97	38.23	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.07	38.37	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.23	38.52	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.68	38.95	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.92	36.53	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.68	39	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.72	38.95	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.53	38.76	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.68	38.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.52	38.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.43	38.7	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.33	38.55	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.65	38.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.97	38.08	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.73	37.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.08	37.97	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.01	37.98	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.8	38	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.72	37.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.77	37.67	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.73	37.93	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.7	37.9	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.74	37.93	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.07	38.3	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.3	37.86	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.93	38.08	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.46	37.79	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.75	36.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.75	36.78	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.75	36.72	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.75	36.67	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.46	37.72	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.41	37.79	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.1	38.42	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.07	38.32	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.61	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.73	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.62	38.23	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.75	38.5	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.4	37.76	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.7	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.4	37.78	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.37	37.82	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.63	38.33	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.71	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.72	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.88	38.05	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122	37	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.51	37.77	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.44	37.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.88	38.07	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.76	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-119.75	37.25	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.49	37.72	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.77	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.79	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.72	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.42	37.82	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.42	37.8	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.49	37.61	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.7	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.43	37.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.85	38.03	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.83	38.05	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.87	38.03	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.3	37.49	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.46	37.76	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.85	38.05	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.57	37.98	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.05	38.32	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.43	37.86	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.5	37.78	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.66	36.44	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.67	36.63	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.9	36.6	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.24	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.83	36.5	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.82	36.62	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.33	37.93	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.36	37.9	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.9	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.31	37.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.36	37.95	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.24	37.89	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.47	37.78	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.8	38.04	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.3	37.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.24	37.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.32	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.94	38.07	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.25	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.64	37.89	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.25	37.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.33	38.9	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.33	38.61	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.48	37.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.25	37.85	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.4	37.31	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.4	37.24	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.42	37.24	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.72	37.93	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.04	38.3	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.69	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.71	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.71	37.93	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.96	38.25	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.97	38.25	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.03	36.97	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.28	37.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-120.94	36.62	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.87	38.02	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.52	37.83	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.44	37.77	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.46	37.75	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.23	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.95	36.97	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.01	36.97	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.82	36.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.22	37.87	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.3	37.94	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.26	37.86	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.24	37.86	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.77	36.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.75	36.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.28	37.09	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.14	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.26	37.88	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.68	36.62	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.95	37.07	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.81	36.66	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.37	37.92	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.36	37.94	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.3	37.96	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.76	38.08	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.99	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123	38	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-121.81	36.85	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.63	38.25	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.28	37.39	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.43	37.46	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.27	37.91	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.43	37.93	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.06	38.35	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.31	37.89	"nuttalli"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-120.32	37.27	"nuttalli"	0	0	1	1	"nuttalli"
