"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus"	-116.5469757546	34.1718550754	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.5120925903	34.4123840332	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.6189114246	34.4105257338	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.0871000639	34.5746431962	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0373	34.1284166667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0416139959	34.1289866832	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0374841717	34.1283433114	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0374783896	34.1285105068	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.4216815457	34.4189945011	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.041333706	34.1285896266	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4547666667	34.1490666667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3896270771	34.1347160165	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0407977076	34.1285760429	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0384527778	34.1286777778	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0383442669	34.1290651423	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0485850175	34.1288732854	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4476866442	34.1265366261	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.5780375138	34.1811898339	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6301778966	34.8115059096	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0541689	34.1355582	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.037530337	34.1286309709	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6280979058	34.8129689564	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0399346325	34.1285147481	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.04142	34.128315	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.282295	35.7179616667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.037839	34.128736	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6742928644	34.7053033579	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.05309444	34.14652778	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.405215	35.0397916667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0507307853	34.1330537266	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0597798601	34.1380632801	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0390274063	34.1284831671	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6457710266	34.7981423393	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6819480417	34.9035843839	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.038008662	34.1285094312	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0377578187	34.1286752576	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0416665673	34.1286473249	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.03857285	34.12846743	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0369110121	34.1290431065	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.033821106	34.1302789365	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2620921157	34.1286314839	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3175088369	34.1343633933	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3158902526	34.1404148157	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0389283333	34.1287016667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0375976563	34.128715876	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.1378310062	34.5764839895	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2883567848	34.1951025572	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4066079178	34.1501191564	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.2768283333	35.2722416667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3743637813	34.1811843735	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0483894929	34.1294067185	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.393704	35.048579	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0376639	34.1287306	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0926246906	34.1397373839	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3811045726	34.1695155921	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.381095	34.1696183333	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3810866667	34.1696366667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0386302779	34.1282565619	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3810085616	34.1696301801	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0411385462	34.1279283172	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4255055833	34.1631625833	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.4886348472	34.4136095234	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0389952778	34.1282802778	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0413741748	34.1288483112	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0372616667	34.1279433333	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.3974388889	35.0454833333	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3921053992	34.2206903256	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4936027857	34.1569090092	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3687966667	34.1970166667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.245459291	34.3405910417	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0385228273	34.1285681683	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.405425	35.0402	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2879487127	34.1958641985	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3248161061	34.1362295899	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2757700663	34.352437245	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3389484021	34.221097502	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3388814471	34.2211627823	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.5310324161	34.1902511006	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0480517742	34.127082473	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.3969222222	35.0446361111	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3792594887	34.1572410379	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3359081159	34.1333132362	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.39657	34.1278611667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.9676823	34.4437599	"unknown"	0	1	1	"sandiegensis"
