"name"	"longitude"	"latitude"	"subspecies"	"adusta"	"kenaiensis"	"numSubsppGroups"	"assigned"
"Melospiza melodia gouldii"	-122.92	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.66	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.4	38.34	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.53	38.03	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.41	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.12	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.12	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.84	37.48	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.12	37.45	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.93	36.54	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.14	37.84	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.3	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.36	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.38	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.68	38.17	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.05	37.99	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.47	37.7	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	37.7	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	37.69	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.22	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.64	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-122.64	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.6	38.22	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.61	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.68	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.51	38.39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.6	38.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii ?"	-122.21	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.79	36.8	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.64	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.64	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.93	37.59	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.5	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.42	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.19	37.32	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-120.32	37.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.3	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.23	37.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.23	37.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.43	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.06	38.35	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.89	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.12	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.24	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.21	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.22	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.98	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.32	37.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.83	36.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.8	36.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.3	37.89	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.04	38.2	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.1	38.03	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.95	38.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.49	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.19	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii ?"	-122.26	38.03	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.47	38.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.47	38.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.95	37.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula ?"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii ?"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.37	38.25	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.31	38.22	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.33	38.17	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.3	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.35	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-122.35	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	37.68	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.15	37.66	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.29	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.11	37.84	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.39	38.19	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.1	37.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.24	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	38.58	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.37	37.92	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.25	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.14	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.08	38.03	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.16	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.16	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.19	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.18	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.31	37.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.31	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.32	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.33	37.92	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.38	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.31	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.4	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.48	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.5	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.51	37.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.53	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.52	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.48	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.2	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.14	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.36	37.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.99	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.01	37.59	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.1	37.61	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.22	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.36	37.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.42	37.96	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.38	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.37	37.96	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.32	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.25	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.22	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.21	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.23	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.06	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.07	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.13	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.16	38.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.24	38.14	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.21	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.18	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.29	38.34	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.41	38.56	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.54	38.56	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.56	38.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.54	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.77	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.81	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.58	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.54	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.5	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.06	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.38	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.06	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-123.09	38.53	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.09	38.53	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.82	38.12	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.51	37.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.59	36.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.71	36.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.8	36.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.74	36.68	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.81	36.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.91	36.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.52	36.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.24	36.45	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.02	36.13	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.9	36.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.43	36.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.82	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.55	37.84	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.96	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.63	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.42	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.86	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-122.09	36.96	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.02	37.62	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.49	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.49	38.11	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.94	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.14	37.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.02	37.61	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.12	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.07	38.2	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.37	37.58	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.09	37.56	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.1	37.56	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	38.28	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis x Melospiza melodia gouldii"	-122.28	38.26	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.4	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.11	37.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.02	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.95	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.96	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.95	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.93	37.38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.48	37.71	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.4	37.36	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.06	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.06	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.34	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.41	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.43	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.43	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.41	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.51	38.35	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.82	38.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.58	38.03	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.51	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.12	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.02	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.99	38.14	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.12	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.77	36.92	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.65	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.02	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-120.84	37.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-120.48	37.3	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.89	36.37	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.31	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.58	37.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-123.03	38.32	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.99	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.85	36.99	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.46	38.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.9	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.44	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.05	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121	37.26	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.14	38.17	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.28	36.73	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.82	38.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.9	38.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.73	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.87	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.74	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.97	37.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.41	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.83	38.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.83	38.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.89	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.72	38.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.35	37.96	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.67	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.49	37.61	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-121.92	36.55	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-122.31	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.43	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.43	36.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.4	36.86	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-121.92	36.55	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.95	37.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.46	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-122.41	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-120.99	39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.44	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.41	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-120.32	37.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-122.77	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-120.76	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-121.28	36.73	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.94	38.48	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	37.32	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.97	37.37	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.05	37.6	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.73	36.48	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.09	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-121.98	38.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.96	38.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.77	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-121.57	36.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-121.7	36.18	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-121.71	36.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.81	38.08	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-119.99	38.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.47	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.12	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.54	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.47	38.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.18	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.22	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.39	37.38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	38.32	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.12	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.23	37.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.14	37.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-121.88	36.59	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.44	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis?"	-122.51	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.79	37.99	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.66	37.89	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.26	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.48	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.97	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-120.02	36.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.34	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.7	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.53	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.3	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.1	37.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.27	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.18	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.38	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.4	37.37	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.93	38.35	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.25	37.73	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.12	38.22	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.47	37.62	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.03	38.81	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.05	38.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120	38.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-119.98	38.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.42	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.21	37.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.96	36.99	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.25	37.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.04	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.9	36.6	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.84	36.98	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-119.77	36.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula ?"	-122.21	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.79	36.8	"unknown"	0	1	1	"kenaiensis"
