"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-110.67	32.76	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.4	31.75	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.79	33.37	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.76	35.18	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.88	33.9	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.36	32.38	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.3	29.25	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.21	33.22	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.97	29.19	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.93	30.84	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.65	32.56	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.25	29.27	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.72	35.15	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.89	33.8	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.21	34.47	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.77	33.4	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.78	35.06	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.55	29.33	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.31	29.27	"unknown"	0	0	0	"none"
