"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"maculatum"	"oberholseri"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre oberholseri"	-98.08	29.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.12	27.37	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.07	27.75	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.83	26.3	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.45	26.15	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre celsum"	-97.45	26.15	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre [curvirostre Group]"	-99.03	26.49	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.45	25.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	26.05	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholsei"	-97.85	26.08	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.73	26.78	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.79	26.94	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.86	27.17	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.91	27.86	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.5	27.5	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.48	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.83	26.32	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.71	28.57	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.49	27.52	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98	26.1	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.88	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.37	26.18	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.07	26.56	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.47	25.95	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.27	26.91	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.08	28.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.09	28.6	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.27	25.25	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.78	26.79	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.65	26.73	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.85	27.64	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.29	26.14	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.45	25.99	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.64	27.43	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.62	26.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.32	24.84	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.21	24.49	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.48	26.05	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.78	26.55	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.47	25.97	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.5	25.9	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.67	26.05	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.83	25.42	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.48	26.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100	24.82	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.94	24.75	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.04	24.77	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.15	25.66	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.55	26.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.29	25.88	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.5	27.53	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.49	26.64	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.17	26.78	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.17	26.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.5	25.87	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.15	27.22	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.16	26.35	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.95	26.06	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.22	28.04	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.05	26.66	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.07	27.75	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.85	26.08	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.08	29.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.12	27.37	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.51	26.13	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.5	25.88	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.49	25.91	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.49	26.12	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.45	26.15	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.48	26.19	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.35	26.23	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.3	26.05	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.49	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.48	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.75	26.52	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.52	26.32	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.45	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.22	26.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.34	26.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.24	28.7	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.58	26.24	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.7	26.19	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.32	25.72	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.42	27.75	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.15	24.85	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.07	28.42	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-96.26	29.95	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.43	27.77	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.9	28	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.34	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.75	28.4	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.83	26.3	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.81	26.38	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.83	26.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.01	26.4	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.83	26.32	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.82	26.38	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.5	27.48	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.84	26.31	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.33	25.78	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.2	23.77	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-100.33	25.62	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.07	29.16	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.1	28.34	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.51	26	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.52	27.59	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.51	27.51	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.5	27.5	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-99.49	27.52	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-97.5	27.76	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Law, 1928"	-98.33	26.16	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.37	26.18	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.51	27.51	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.64	27.43	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-96.26	29.95	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.18	26.19	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.75	28.4	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.51	26.13	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.42	27.75	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.49	25.91	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.27	26.91	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.5	25.9	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.83	26.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.82	26.38	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.45	25.99	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	26.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.49	26.12	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.47	25.95	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.55	26.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.01	26.4	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.07	29.16	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.1	28.34	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.51	26	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.85	26.08	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.17	26.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.07	28.42	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.34	26.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.3	26.05	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.62	26.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.49	26.64	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.09	28.6	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.81	26.38	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.34	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.7	26.19	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma longirostre"	-97.91	26.15	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.33	26.16	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	27.76	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.75	26.52	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.78	26.55	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.17	26.78	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.5	27.53	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.22	26.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.47	25.97	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.67	26.05	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.95	26.06	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.85	27.64	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.15	27.22	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.16	26.35	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.9	28	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.35	26.23	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-100.27	25.25	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.94	24.75	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.21	24.49	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.83	25.42	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.43	27.77	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	26.19	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.15	24.85	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.5	25.88	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.29	26.14	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Saw, 1928"	-97.5	25.9	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.84	26.31	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.08	28.33	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.22	28.04	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.05	26.66	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.78	26.79	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.65	26.73	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.08	29.07	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.12	27.37	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.07	27.75	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.83	26.3	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.87	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.45	26.15	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre [curvirostre Group]"	-99.03	26.49	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.9	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.7	26.19	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.45	25.93	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	26.05	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.5	27.5	"oberholseri"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.49	27.52	"oberholseri"	0	0	1	1	"oberholseri"
