"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre (Swainson, 1827)"	-112.05	33.78	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-96.67	17.09	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.14	26.29	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.95	32.42	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.68	35.12	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.68	33.52	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.79	32.31	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.83	32.23	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.62	26.17	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.47	26.02	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.96	33.89	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.73	32.28	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.72	25.23	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.88	32.65	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.7	19.81	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.04	25.35	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.72	25.24	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.48	33.46	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.52	20.45	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.22	32.3	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.19	19.06	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.45	18.33	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.31	27.14	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.88	33.45	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-102.86	23.16	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.49	35.11	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.4	20.66	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.89	30.58	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.4	20.2	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.93	32.26	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.77	33.23	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.21	19.01	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.84	33.76	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.8	33.75	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-102.81	22.93	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.01	33.42	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.85	33.53	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.11	19.87	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.31	18.72	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.01	33.83	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.34	20.71	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.67	30.36	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.3	33.48	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.06	19.37	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.72	30.46	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.62	29.59	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.99	33.58	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.1	32.44	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.86	31.5	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.14	26.08	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.5	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.23	19.32	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.14	19.5	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.14	19.48	"unknown"	0	0	"none"
