"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"numSubsppGroups"	"assigned"
"Polioptila melanura Lawrence, 1857"	-116.04423	33.44077	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.71097	32.01932	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.771866	33.377003	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.934044	33.420776	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.65946	33.254192	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.93552	32.32014	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.89889	33.612225	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.87108	32.332043	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.98553	33.362885	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.90835	33.53604	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.29471	33.873535	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.359566	36.438797	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.91968	32.311775	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.3202	33.19316	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.05352	32.373375	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.72464	32.211147	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.40612	33.257812	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.86629	33.51677	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.210655	32.26253	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.002144	36.074978	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.11441	32.376305	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.9186	33.433235	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.02655	32.02355	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.038704	32.01763	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.7256	32.209763	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.72049	36.717957	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.580025	36.664227	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.83078	33.499706	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.98384	36.08773	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.02425	32.042744	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-107.29564	32.89158	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-108.82196	31.719778	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.277855	33.864796	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.79443	32.33005	"unknown"	0	0	"none"
