"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"atlantica"	"beata"	"numSubsppGroups"	"assigned"
"Melospiza melodia"	-75.1	40.04	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.11	38.81	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.9	41.95	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.25	41.47	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.27	41.49	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.36	41.51	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.84	40.88	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.05	38.86	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.28	41.67	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.25	40.15	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.08	40.14	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.23	38.86	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.45	40.12	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.19	40.41	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.48	39.97	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.29	38.8	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.94	41.37	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.6	40.21	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.23	40.42	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.37	39.87	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.16	38.88	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.35	41.12	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-76.87	39	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.44	41.11	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.46	40.44	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.93	38.02	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.17	40.24	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.68	40.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.22	39.76	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.22	39.69	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.72	41.08	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.06	39.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.59	40.42	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.59	40.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.22	39.89	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.57	39.94	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.5	40.7	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.68	40.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.3	40.19	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.03	40.41	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.45	39.46	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.43	39.14	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.55	40.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.3	40.64	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.31	40.64	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.54	40.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.62	40.62	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.11	38.8	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.1	38.77	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.4	39.1	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.06	38.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.07	38.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.07	38.62	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.07	38.65	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.18	39.65	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.2	39.64	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.11	39.75	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.91	39.22	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.21	39.69	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.33	39.54	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.09	39.84	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.99	40.45	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.38	38.7	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.02	40.93	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.69	37.41	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.05	40.04	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.63	40.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.65	40.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-72.88	40.78	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-76	36.85	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.08	39.87	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.08	39.85	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.66	39.19	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.87	37.14	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.46	39.46	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.7	39.21	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.72	39.18	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.34	38.05	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.64	37.53	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.08	38.35	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-76.08	38.56	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-76.36	37.05	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-74.1	39.76	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.36	37.94	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-77.2	38.83	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-76.53	38.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-72.71	40.82	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-76.26	36.9	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-72.33	40.9	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-72.38	41.08	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.07	38.37	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-72.33	41.06	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.88	40.86	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-76.46	37.06	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-73.8	40.53	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.23	38.6	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-72.28	41.08	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.63	39.95	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica Todd, 1924"	-75.75	37.33	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.68	40.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.32	39.52	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.03	40.41	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.3	40.19	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.68	40.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.5	40.7	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.57	39.94	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.22	39.89	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.59	40.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.59	40.42	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.06	39.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.72	41.08	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.22	39.69	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.22	39.76	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.45	39.46	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.43	39.14	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.54	40.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.3	40.64	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.31	40.64	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.55	40.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.62	40.62	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.38	38.7	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.37	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.46	37.06	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76	36.85	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.69	37.41	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.65	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.62	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.4	39.1	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.1	38.77	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.65	40.59	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.87	37.14	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.75	37.33	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.33	40.9	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.38	41.08	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.71	40.82	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.1	39.76	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.21	39.69	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.33	39.54	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.63	40.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.66	39.19	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.7	39.21	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.72	39.18	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.34	38.05	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.64	37.53	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.02	40.93	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.99	40.45	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.2	39.64	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.11	39.75	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.18	39.65	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.08	38.56	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.36	37.05	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.06	38.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.88	40.86	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica and Molothrus ater ater"	-72.33	41.06	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.33	41.06	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.23	38.6	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.36	37.94	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.05	40.04	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.09	39.84	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.88	40.78	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.08	39.87	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.08	39.85	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.46	39.46	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.26	36.9	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.91	39.22	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.11	38.8	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.8	40.53	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.53	38.55	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.08	38.35	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-77.2	38.83	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia melodia"	-71.98	41.27	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia melodia"	-71.92	41	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.62	37.58	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.28	41.08	"atlantica"	0	1	0	1	"atlantica"
"Melospiza melodia euphonia Wetmore, 1936"	-73.97	40.25	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia euphonia Wetmore, 1936"	-77.06	38.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia euphonia"	-77.06	38.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.84	41.98	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.62	41.85	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.38	38.7	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.37	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.46	37.06	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.56	39.75	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.08	38.64	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-76.97	38.91	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.09	38.71	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76	36.85	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.69	37.41	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.65	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.07	38.65	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.07	38.59	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.61	39.56	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.59	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.07	38.62	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.6	39.79	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.62	39.56	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.75	39.68	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.64	39.8	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.62	39.79	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.63	39.57	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.4	39.1	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.4	39.1	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.62	38.63	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.65	39.74	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.57	39.66	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.64	39.79	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.08	38.72	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.74	39.6	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.75	39.66	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.1	38.77	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.4	39.06	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.58	39.72	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.71	39.61	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.55	39.75	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.08	40.03	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.07	38.37	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.04	39.89	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-77.27	38.64	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.94	38.94	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.65	40.59	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.87	37.14	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.75	37.33	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.33	40.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.38	41.08	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.29	41.15	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.33	40.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.65	40.79	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.6	40.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.52	40.83	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.91	40.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.96	40.65	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.86	40.69	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.83	40.67	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-72.81	40.86	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.56	41.74	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.56	41.85	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.95	41.04	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.27	39.87	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-71.38	41.88	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.71	40.82	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.88	41.04	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.1	39.76	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.09	39.84	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.21	39.69	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.33	39.54	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.63	40.58	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.66	39.19	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.7	39.21	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.72	39.18	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.34	38.05	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.64	37.53	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.07	40.35	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.11	40.34	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.02	40.93	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.99	40.45	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.2	39.64	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.11	39.75	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-74.18	39.65	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.58	39.56	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.71	39.1	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.81	40.92	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-73.48	41.72	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.08	38.56	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-76.36	37.05	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.4	39.47	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.59	39.56	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.06	38.55	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.43	39.19	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.52	39.79	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.65	39.73	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.63	39.6	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.15	38.78	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.59	39.43	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.7	39.74	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.6	39.72	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.66	39.67	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.71	39.84	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.75	39.75	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.7	39.64	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.7	39.9	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.59	39.87	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.58	39.8	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.33	39.6	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.57	39.82	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.62	39.46	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-75.04	41.35	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia"	-74.97	38.94	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-73.88	40.86	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica and Molothrus ater ater"	-72.33	41.06	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-72.33	41.06	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.23	38.6	"unknown"	0	1	0	1	"atlantica"
"Melospiza melodia atlantica"	-75.36	37.94	"unknown"	0	1	0	1	"atlantica"
