"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"atlantica"	"inexspectata"	"mailliardi"	"numSubsppGroups"	"assigned"
"Melospiza melodia morphna"	-123.07	48.49	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.06	38	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.09	38.53	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.4	43.26	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.32	43.3	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.67	45.52	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-116.09	33.9	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.39	42.43	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.49	40.62	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.25	47.47	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.42	45.34	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.1	43.88	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.62	44.05	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-118.88	50.27	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.44	47.42	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.68	45.52	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.95	45.43	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.3	47.68	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.31	47.66	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.33	47.61	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.33	47.85	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.22	47.48	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.48	47.21	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.83	38.4	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.21	39.49	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.92	36.55	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.56	45.72	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.98	38.63	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.96	38.43	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.77	38.5	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.81	45.52	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.22	45.04	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-105.02	39.61	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-119.37	50.23	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-105.24	38.44	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.94	45.44	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.69	45.26	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna ?"	-130.6	54.02	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.04	38.24	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.27	37.87	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-120.64	38.75	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-120.11	37.76	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.19	41.84	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.97	38.15	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.51	47.6	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-120.61	40.8	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.07	40.31	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.23	40.09	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.21	37.79	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.87	42.24	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.27	53.27	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.07	49.32	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.37	38.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-118.85	39.47	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.91	46.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.92	46.05	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.65	44.36	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.89	36.98	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.58	37.87	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.23	38.04	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.06	44.81	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.36	39.54	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.7	48.78	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-120.51	46.6	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.7	45.28	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.69	44.05	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-127.67	55.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.58	51.08	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.02	54.02	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.8	48.56	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.57	44.15	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.95	49.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.04	44.94	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.88	46.88	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.48	47.43	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.07	44.07	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.91	46.02	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.61	45.39	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.8	45.72	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.38	44.9	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.53	44.5	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.91	46.15	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-119.34	50.24	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.95	49.06	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.93	49.67	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-114.5	32.84	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.12	47.16	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.2	47.07	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.98	48.16	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.28	48.16	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.74	48.9	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.57	48.1	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.31	46.49	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.31	49.34	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.17	49.2	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.11	49.16	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.2	49.22	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.2	49.26	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-125.9	49.15	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-126.09	49.17	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-127.5	50.72	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.95	49.24	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.26	49.01	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.11	49.26	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.97	49.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.69	49.22	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.83	39.72	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.33	47.6	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.22	47.68	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.98	46.7	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.43	47.23	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.63	47.92	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-119.77	46.2	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-119.33	50.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.85	45.45	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.2	41.97	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.97	41.83	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.75	45.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.93	45.43	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.83	46.18	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.12	43.73	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.45	47.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.33	47.85	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-119.75	49.75	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.2	47.77	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.1	43.85	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.9	38.1	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.9	44.53	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.35	49.02	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.1	49.22	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.75	48.42	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.12	49.22	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.73	45.45	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.46	37.76	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-124.07	44.81	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-120.5	44	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.92	45.99	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.96	45.33	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-121.69	45.3	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.14	45.44	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.4	45.59	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.22	47.48	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-119.48	46.25	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.19	45.86	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.83	47.02	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.14	45.84	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.25	49.26	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.47	49.05	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.64	48.86	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.26	49.08	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.28	49.05	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-129.08	50.86	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.29	48.63	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.62	45.53	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.1	46.88	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.3	47.2	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.2	41.75	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.05	44.65	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-124.92	49.67	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.63	38.03	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.4	37.53	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.87	45.23	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.96	46.99	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.94	45.44	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-123.18	49.2	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-127.5	50.68	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-120.5	47.5	"morphna"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.94	38.94	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-106.86	34.35	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.46	36.7	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-104.65	36.6	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.5	33.08	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-103.53	34.11	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.29	36.64	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.3	36.64	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.32	36.64	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia pectoralis"	-98.52	19.37	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia pectoralis"	-110.37	28.77	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia pectoralis"	-98.22	19.37	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-103.13	36.48	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.34	36.73	"pectoralis"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.25	37.54	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.1	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.17	37.5	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.08	37.43	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.16	37.66	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.96	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.07	37.53	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.98	37.43	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.14	38.02	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.1	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.12	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.19	37.82	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.15	37.53	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.1	37.56	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.01	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.96	37.41	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.4	37.63	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.11	37.5	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.02	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.22	37.75	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.14	37.51	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.48	37.77	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.3	37.86	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.23	37.73	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.31	37.9	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.31	37.89	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.33	37.92	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.32	37.91	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.38	37.91	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.41	37.65	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.32	37.9	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.12	37.51	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.15	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.99	37.43	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.18	37.67	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.21	37.74	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.22	37.47	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.97	37.41	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.17	37.42	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.11	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.15	37.63	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.05	37.52	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.14	37.49	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-123.05	37.16	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.98	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.23	37.48	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.15	37.45	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.9	37.68	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.21	37.51	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.3	37.52	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.33	37.56	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.42	37.63	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.28	37.78	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.27	37.77	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.22	37.73	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.25	37.73	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.3	37.9	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.22	37.74	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.24	37.74	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.02	37.51	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.3	37.27	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.17	37.45	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.25	37.5	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.1	37.62	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.15	37.72	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.83	37.68	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.53	34.13	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.27	37.87	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.15	37.66	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.06	37.6	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.18	37.38	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-119.75	37.25	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.3	37.89	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.29	37.9	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.24	37.77	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.09	37.63	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.29	37.87	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.1	37.51	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.13	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.16	37.74	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.12	37.47	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.21	37.77	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.06	37.52	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.36	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.72	38.07	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.44	37.65	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.41	37.63	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.17	37.43	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.12	37.45	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.97	37.43	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.31	37.78	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.25	37.42	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.97	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.32	37.56	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.23	37.79	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.11	37.47	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.1	37.47	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.97	37.23	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-121.97	37.42	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.02	39.02	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.08	37.41	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula Ridgway, 1899"	-122.21	37.79	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.23	37.54	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.11	37.55	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.22	37.5	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-78.67	35.78	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.11	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.17	37.5	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.1	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.25	37.54	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-121.96	37.44	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.16	37.66	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.08	37.43	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.07	37.53	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.12	37.46	"pusillula"	0	0	0	0	0	"none"
"Melospiza melodia pusillula"	-122.23	37.5	"pusillula"	0	0	0	0	0	"none"
