"name"	"longitude"	"latitude"	"subspecies"	"beata"	"juddi"	"merrilli"	"pectoralis"	"numSubsppGroups"	"assigned"
"Melospiza melodia fisherella"	-120	46.22	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.53	46.65	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123.76	47.16	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-117.53	45.57	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia montana"	-117.53	45.57	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.63	46.14	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120	46.22	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia rufina"	-120.04	46.22	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.39	46.09	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.51	47.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-119.2	46.23	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-123.95	46.97	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.38	46.04	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.31	45.93	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.22	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.93	49.16	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.93	45.01	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.87	45.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.31	46.27	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.36	46.05	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.51	45.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.86	45.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.14	45.92	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.27	45.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.9	45.36	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.08	45.22	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.95	45.27	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.94	45.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.9	45.41	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.88	45.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.95	45.28	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.99	45.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.95	45.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.08	45.3	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.21	47.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.52	47.78	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.11	46.69	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.67	47.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.07	47.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.52	47.64	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.42	46.17	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.07	47.12	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.6	46.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.54	46.45	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.3	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.02	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexpectata Riley, 1911"	-120.03	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120	46.22	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.54	46.48	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexpectata Riley, 1911"	-120	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexpectata Riley, 1911"	-120	46.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.51	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.38	46.55	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.63	46.14	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.39	46.09	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexspectata Riley, 1911"	-122.26	49.01	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120	46.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.02	46.52	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.14	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.01	46.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.54	46.4	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.04	46.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.18	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.75	48.59	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120	49.42	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.97	46.32	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.93	47.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-121.08	45.18	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.48	46.77	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.67	47.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.67	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.48	46.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.48	46.27	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.52	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.79	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.78	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.51	46.93	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-120.5	47.5	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-122.43	47.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-119.77	46.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.44	47.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-118.32	46.3	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli Brewster, 1896"	-117.18	46.73	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.26	46.95	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.38	46.04	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-123.95	46.97	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.52	47.78	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.21	47.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.08	45.22	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.87	45.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.93	45.01	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.93	49.16	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-122.36	47.48	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.22	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.31	45.93	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.9	45.36	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.86	45.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.27	45.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.14	45.92	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.51	45.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.36	46.05	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.31	46.27	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.88	45.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.9	45.41	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.94	45.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.95	45.27	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.08	45.3	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.95	45.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.99	45.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.46	47.64	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.95	45.28	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.18	46.73	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.79	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120	46.22	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.51	46.93	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.5	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120	49.42	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-120.11	46.26	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.04	46.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.18	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-119.18	46.24	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.14	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.02	46.52	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.75	48.59	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.48	47.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-124.1	46.89	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia fisherella"	-120	46.22	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-117.53	45.57	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.63	46.14	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120	46.22	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.39	46.09	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-119.2	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.01	46.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.51	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.48	46.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.77	46.21	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.48	46.25	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.85	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.5	47.5	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.97	46.32	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.79	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.08	45.18	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.07	47.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.67	47.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.78	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119	45.67	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.32	46.3	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.07	47.12	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.02	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.3	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.6	46.68	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.42	46.17	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.54	46.4	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-118.52	47.64	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.38	46.55	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-122.43	47.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.52	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.48	46.27	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.48	46.77	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.67	46.23	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.93	47.2	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.5	46.6	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.54	46.45	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.54	46.48	"merrilli"	0	0	1	0	1	"merrilli"
"Melospiza melodia (A.Wilson, 1810)"	-105.68	36.53	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.68	35.13	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-108.08	38.75	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-111.22	36.14	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.88	33.81	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.61	35.24	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.59	35.25	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.1	35.57	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fallax (S.F.Baird, 1854)"	-111.9	34.83	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.76	34.55	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-111.92	34.76	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana Henshaw, 1884"	-111.89	34.83	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia merrilli Brewster, 1896"	-111.92	34.76	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.67	35.08	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana Henshaw, 1884"	-111.9	34.83	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-111.55	35.23	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.66	35.15	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-108.16	36.74	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fallax (S.F.Baird, 1854)"	-111.89	34.76	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-108.84	35.51	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-111.89	34.83	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.76	34.58	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-107.88	37.29	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-111.9	34.83	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.07	35.67	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-107.82	37.43	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.89	33.81	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-107.89	38.47	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.88	33.8	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-108.24	33.22	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.04	36.12	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.15	37.49	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.15	37.48	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-106.11	35.57	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-109.57	38.57	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia (A.Wilson, 1810)"	-107.02	38.51	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-109.2	38.8	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-105.55	36.44	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.75	38.19	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.95	34.98	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.23	37.51	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.22	36.54	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.64	35.2	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.72	36.5	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.59	36.23	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.18	36.53	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.87	37.3	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.14	37.49	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.13	37.49	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.88	37.28	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.53	37.35	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.69	35.13	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.87	37.27	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.38	35.69	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.12	36.24	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.23	36.93	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fallax"	-111.9	34.83	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.01	37.26	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia juddi Bishop, 1896"	-108.34	36.73	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-111.73	34.91	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.09	36.73	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.34	36.74	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-104.47	37.22	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.9	37.26	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.92	38.37	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.68	35.49	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-109.3	34.11	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-109.3	34.11	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-107.09	33.08	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.62	36.95	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.65	33.82	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.87	34.34	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.65	35.08	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-111.85	34.51	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.13	35.9	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.84	34.42	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.93	35.72	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.62	35.25	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-108.34	36.73	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.86	34.36	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.72	34.78	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.86	34.35	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.46	36.7	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-106.73	34.77	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.67	35.04	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.82	34.42	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.76	33.71	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.68	35.59	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.88	33.25	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-108.34	36.74	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-111.85	34.55	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-109.29	33.73	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fallax"	-105.25	35.94	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fallax"	-111.74	34.93	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fallax"	-106.32	36.21	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-109.3	34.14	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.61	35.12	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.42	37.3	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-105.78	35.59	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-106.31	36.52	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia fisherella"	-106.68	35.13	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-104.65	36.6	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.5	33.08	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-107.08	35.65	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-111.85	34.56	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-109.29	34.09	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia montana"	-109.34	34.11	"unknown"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-106.86	34.35	"pectoralis"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-108.46	36.7	"pectoralis"	0	0	0	1	1	"pectoralis"
"Melospiza melodia"	-104.65	36.6	"pectoralis"	0	0	0	1	1	"pectoralis"
