"name"	"longitude"	"latitude"	"subspecies"	"medius"	"arizonae"	"numSubsppGroups"	"assigned"
"Vireo bellii bellii"	-98.49	29.36	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.5	27.82	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.7	27.92	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.75	30.27	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.74	30.27	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.25	31.25	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.76	30.31	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.76	30.32	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.29	32.8	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95.23	16.33	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-96.22	34.24	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.14	30.05	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.19	23.73	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.27	23.82	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.45	23.97	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.77	30.32	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-110.62	29.92	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.2	31.55	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.78	30.33	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-105.78	22.83	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.21	31.55	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.75	30.3	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.67	29.88	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.69	30	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.49	29.48	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.68	29.88	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.49	29.42	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-93.12	15.75	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.46	29.44	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.06	28.04	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-94.67	16.9	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95.23	16.32	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.15	33.64	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.14	29.7	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.58	17.05	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.67	17.35	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.18	31.55	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.42	27.75	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.28	29.81	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.46	29.23	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-96.93	30.18	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-100.44	31.46	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.48	27.53	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.23	33.69	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-117.03	32.96	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.13	29.99	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.82	26.38	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.21	33.69	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-106.4	23.22	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-100.13	25.91	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-105.24	20.67	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-111.68	29.4	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii and Molothrus ater obscurus"	-97.74	30.27	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.64	17.5	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii and Molothrus ater obscurus"	-98.49	29.36	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii and Molothrus ater"	-98.54	29.46	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.51	28.14	"bellii"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.05	32.45	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.93	32.8	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.73	34	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.44	33.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.67	33.56	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.29	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.6	33.9	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.23	33.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	32.56	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.08	34.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.15	32.61	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.99	32.71	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.99	32.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.85	32.68	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.96	32.7	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.06	33.93	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.07	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.95	33.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.2	34.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.91	32.62	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.6	30.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.39	33.28	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.85	34.31	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.34	33.22	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.39	33.37	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.25	33.32	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.48	33.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.6	33.81	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.16	32.47	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.13	34	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.06	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.97	31.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.07	33.74	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.13	33.62	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.93	33.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.18	34.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.28	34.17	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.2	33.22	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.81	32.79	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.95	32.79	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.74	34.49	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.93	33.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.85	33.6	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.13	32.57	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.25	33.3	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.03	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.19	34.17	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.19	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.17	32.54	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.88	33.66	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.82	33.67	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.95	33.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.08	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.49	34.13	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.73	34.32	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.38	33.39	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.82	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.63	34.34	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.92	32.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.89	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.03	32.48	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.82	23.55	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.69	33.95	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.87	34.25	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.19	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	32.98	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.97	34.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.02	33.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.02	32.81	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.89	33.69	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.3	34.01	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.32	33.55	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.33	34.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.11	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.55	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.8	34.23	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.98	34.39	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.25	34.06	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.33	34.13	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.61	33.67	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.78	33.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.2	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.77	33.55	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.28	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.61	33.43	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.34	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.31	34.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.21	34.13	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.26	34.2	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.38	34.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.38	34.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.03	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.37	34.03	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.36	34.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.26	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.28	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.34	34.03	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.39	34.13	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.23	33.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.35	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.65	33.79	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.04	32.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117	32.84	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.86	32.66	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.21	33.93	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.98	32.7	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.18	32.45	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.33	34.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.48	34.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.55	34.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.07	34.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.28	33.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.12	32.51	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.85	33.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.68	33.57	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.37	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.15	34.01	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.23	33.88	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.03	32.64	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.28	34.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.85	22.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.26	23.47	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.38	33.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.04	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-114.61	29.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-114.92	29.67	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.93	32.76	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.02	32.59	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.85	32.89	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118	34.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.51	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.76	33.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.8	33.62	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.63	31.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	32.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	32.96	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.15	32.46	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.8	32.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.99	32.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.7	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.14	32.66	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.17	32.71	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.17	32.7	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.84	33.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.23	33.4	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.24	33.41	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.06	34.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.02	32.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.9	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.18	32.93	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.03	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.13	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.92	33.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.16	32.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.48	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.83	23.55	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.93	32.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.12	34.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.14	33.99	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.79	33.94	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.34	33.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.72	33.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.72	33.84	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.79	34	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.89	33.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.73	32.45	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.95	32.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.77	32.47	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.98	32.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.79	33.71	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.56	33.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.31	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.87	33.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.19	32.56	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.02	32.42	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.1	32.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.2	34.03	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.83	34.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.02	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.95	33.9	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.97	33.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.8	33.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	32.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.86	33.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.73	34.21	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.11	33.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.81	33.61	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.39	33.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.09	34.33	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.13	32.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.14	32.55	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.64	33.96	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.56	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.82	34.33	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.19	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.19	34.06	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.08	34.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.18	32.95	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	33.52	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.1	33.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.12	33.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.01	33.84	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.06	33.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.08	34.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.29	34.38	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.1	33.89	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.03	33.94	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.57	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.22	33.36	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	32.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.14	32.93	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.55	33.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.05	34.16	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.41	33.28	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.92	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.08	34.23	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.13	32.76	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.62	33.48	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.63	33.48	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.55	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.1	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.62	33.49	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.36	33.73	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.07	34.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.1	34.06	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.76	34.25	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.74	30.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.04	34.33	"pusillus"	0	1	1	"arizonae"
