"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus"	-110.87	32.26	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-107.98	32.86	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.71	31.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-111.04	27.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.91	27.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-111.93	26.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-111.25	28.05	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-111.14	25.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.92	22.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-106.15	23.25	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.25	24.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.2	23.78	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.32	25.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.9	27.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.7	23.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-115.74	30.97	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.07	28.63	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-108.94	27.02	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.77	29.98	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.72	29.8	"unknown"	0	0	0	"none"
"Cardinalis cardinalis affinis"	-110.62	29.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.62	29.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.5	25.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.12	29.71	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.42	28.18	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.71	23.06	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.77	23.44	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.12	27.87	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.34	32.24	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.56	27.75	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-110.87	32.26	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.77	23.26	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.14	27.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-112.25	27.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.09	31.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.65	31.29	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.26	26.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.25	26.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinatus"	-98.66	29.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-96.75	29.95	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.73	26.74	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.73	26.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.22	28.04	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.79	26.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.25	29.78	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.02	29.77	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.09	30.14	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.56	30.14	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.22	29.25	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.11	30.65	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.94	29.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.35	29.29	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.92	29.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.59	30.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.81	26.82	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.88	22.87	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.87	32.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.68	23.05	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.97	32.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.5	32.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.97	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.62	28.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.58	28.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-111.2	31.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.4	27.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.83	25.08	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.87	27.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110	27.08	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.3	26.95	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-108.7	26.97	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.98	31.85	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-111.18	31.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.97	29.07	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.27	31.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.38	29.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.78	32.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-111	31.5	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.27	29.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.98	29.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.08	29.07	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.47	28.98	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.92	27.78	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.5	29.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.93	32.38	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.67	32.5	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.36	25.81	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-116.8	32.36	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.17	27.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110	27.09	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.9	27.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.83	26.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.5	25.9	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102	30	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.9	31.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.4	27.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.67	23.02	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.78	25.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.51	25.7	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.2	23.84	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-112.01	26.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.22	22.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.15	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.23	29.76	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.49	27.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101	25.67	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.61	26.82	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.8	25.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.61	26.82	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-106.42	23.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.94	25.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.57	26.49	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.91	22.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.7	26.19	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.75	32.29	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.28	20.71	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.94	31.13	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.2	23.75	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.8	29.24	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.15	33.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-112.27	27.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.83	28.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.59	24.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.7	23.18	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-111.82	26.06	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.17	27.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.57	24.87	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-111.53	31.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-111.05	31.61	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.82	30.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.1	26.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.33	27.66	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.93	29.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.48	29	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.37	31.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.24	30.16	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.79	27.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.8	26.84	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.48	26.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.5	30.03	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.74	30.38	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuata"	-104.8	31.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.53	26.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.79	26.94	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.47	32.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.74	31.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.73	31.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.03	29.25	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.65	29.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.07	29.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.93	28.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.72	28.58	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.97	27.48	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-111.83	26.73	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-112.33	27.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-111.67	31.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-110.87	27.95	"unknown"	0	0	0	"none"
"Cardinalis sinuatus fulvescens"	-109.25	26.35	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105	35	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.97	29.09	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.38	30.44	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.5	27.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.22	31.93	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-110.75	31.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.25	29.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.77	30.56	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.74	23.73	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.13	26.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.45	26.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.15	27.83	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.49	29.35	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-94.42	30.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.38	32.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.2	31.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.48	28.1	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.91	32.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus texana"	-99.25	31.25	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.7	32.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.72	31.67	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.09	32.36	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.45	32.73	"unknown"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.15	31.91	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.27	31.34	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-110.82	32.31	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.4	31.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.17	31.96	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.03	31.84	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.14	31.94	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.05	31.86	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.3	21.84	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.09	28.6	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.06	31.83	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.06	29.82	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.93	29.72	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.25	26.91	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.7	30.51	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.69	30.46	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.26	26.92	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.68	30.51	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.64	30.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.1	26.64	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.36	29.46	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.09	31.52	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.78	30.46	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.18	29.31	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.95	30.39	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.82	30.69	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.65	31.29	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.85	30.39	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.8	31.91	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.07	29.46	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.61	26.82	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.6	30.12	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.64	26.88	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.21	26.72	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.17	29.31	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.71	31.17	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.66	30.44	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.83	30.38	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.81	26.82	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.75	32.29	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.59	30.22	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.69	30.44	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.69	30.1	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.62	27.88	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.42	28.18	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.51	28.15	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.4	29.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.74	29.82	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.33	29.46	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.23	32.42	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-106.09	28.71	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.28	29.71	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.94	29.57	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.92	29.53	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.35	29.29	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.04	22.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.77	30.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.22	22.2	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.43	31.45	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.67	29.03	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.78	26.55	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.65	29.69	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.54	24.77	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.78	25.64	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.51	25.65	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-108.08	30.6	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.57	29.26	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.25	29.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.27	29.47	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.57	24.87	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.49	27.59	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.87	26.22	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.39	27.95	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.22	29.25	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.03	29.25	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-100.11	30.65	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.81	26.38	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.73	31.96	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.09	30.14	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.56	30.14	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.26	26.91	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.5	29.42	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.22	26.26	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.02	29.77	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.51	26.93	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.58	27.71	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.46	27.77	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.48	29.42	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.58	29.41	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.49	29.48	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.22	28.04	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-101.28	20.71	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.56	27.75	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.45	29.63	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.72	30.74	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-105.49	27.87	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.94	29.2	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.48	29	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.92	27.78	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.5	25.9	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102.99	29.18	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-99.33	27.66	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.47	28.98	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.77	29.26	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.38	30.44	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.08	29.07	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.77	29.29	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.71	29.07	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.62	29.09	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.32	28.97	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.14	29.18	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.74	29.26	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.09	29.09	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.01	29.18	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.15	29.17	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.15	29.14	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-103.15	29.11	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.49	28.97	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-110.94	31.13	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.8	29.24	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.14	27.22	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.66	29.23	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-111.05	31.61	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-110.93	32.22	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.85	28.81	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.49	25.91	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.49	26.12	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.64	26.14	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.49	29.38	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.45	26.15	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.49	29.39	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.49	29.41	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-97.62	26.46	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-104.22	21.87	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-109.22	31.93	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-102	30	"sinuatus"	0	0	0	"none"
"Cardinalis sinuatus sinuatus"	-98.54	29.52	"sinuatus"	0	0	0	"none"
