"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus Bonaparte, 1838"	-105.497863	28.260968	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.502768	28.258524	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.493645	28.263006	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.363107	27.20101	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.268578	27.10152	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.141674	31.548496	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.597792	26.539648	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433396	28.293342	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433616	28.293004	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433667	28.292592	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.43367	28.292481	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.340663	28.472299	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.427084	28.317279	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.426416	28.316629	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.419233	28.323227	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.419762	28.322842	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.148095	26.588185	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.266586	27.602117	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.512466	26.544715	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.947927	32.418286	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.137579	26.580051	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.500113	28.259665	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.034716	25.353581	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.928298	31.820805	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.982613	32.455742	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.525225	25.867016	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.731744	32.28192	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-97.343888	26.222439	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.278638	33.637182	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.255639	32.444525	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.343881	27.487086	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.496512	28.261737	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.497542	28.261153	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433635	28.292681	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.49668	28.261624	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-97.808641	27.291307	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-97.808547	27.291334	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.493952	28.263038	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433967	28.292846	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433742	28.292667	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433806	28.292714	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434171	28.292695	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433903	28.292449	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.43679	28.2898	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.190819	26.502717	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.958397	29.735518	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.346556	28.478687	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.349547	31.718392	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.500715	28.259567	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.502295	28.25873	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.278928	33.637528	"unknown"	0	0	0	0	"none"
