"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"cardinalis"	"seftoni"	"numSubsppGroups"	"assigned"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.02	27.4	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.37	27.95	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.46	30.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.68	29.4	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-83.09	29.19	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.62	30.72	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.27	28.87	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.65	30.94	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.94	29.05	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.77	28.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-86.65	30.41	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.59	29.43	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-87.19	30.37	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.73	28.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.12	29.25	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.64	29.99	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.46	30.44	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-83.22	32.68	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.78	28.18	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.05	27.36	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.07	26.88	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.54	28.69	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.04	26.71	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.13	26.92	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.27	25.88	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.4	27.43	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.41	28.35	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-84.28	30.44	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.11	29.94	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.83	26.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.85	27.87	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.76	28.15	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.83	29.66	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.6	29.31	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-84.57	30.03	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.65	29.62	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.68	29.62	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.66	29.64	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.58	29.6	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.64	29.65	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.58	29.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.79	29.63	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.67	29.58	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.23	25.79	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.78	24.56	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.15	27.71	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.06	28.75	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82	26.5	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.67	29.48	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.69	28.44	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.93	29.24	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.77	28.03	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.76	28.99	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.45	30.43	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.65	30.32	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-85.68	30.6	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-82.12	28.8	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.19	25.77	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.59	24.66	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.11	24.7	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.72	30.07	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.54	29.18	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.48	29.11	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.16	25.68	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.25	25.72	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.21	25.78	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-80.81	28.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.21	28.67	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus Ridgway, 1896"	-81.48	29.09	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.38	24.71	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.77	25.76	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.35	28.55	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.31	28.64	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.63	28.62	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.27	26.25	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.37	25.69	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.46	25.08	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.61	25.38	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.59	28.36	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.36	28.59	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.37	28.07	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.3	28.64	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.36	28.53	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.37	28.67	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.53	27.34	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.58	25.4	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.69	27.45	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.81	26.23	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.61	26.38	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.72	25.39	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.83	26.57	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.06	28.29	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.65	27.73	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.38	28.07	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.83	26.29	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.5	28.38	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.47	30.52	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.45	24.77	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.64	29.99	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-84.89	30.32	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.93	25.14	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.32	29.65	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.36	28.55	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.22	32.68	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.55	30.4	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.65	30.32	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.62	28	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.27	28.87	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.11	24.7	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.59	24.66	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.55	30.73	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.93	29.24	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.4	27.43	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.41	28.35	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.65	30.94	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.65	28.13	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.25	27.21	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.97	26.9	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.72	30.07	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.16	25.68	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.37	24.69	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.28	29.5	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.09	26.93	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus / Cardinalis cardinalis cardinalis intergrade"	-84.21	30.16	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.68	29.62	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.67	29.58	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.02	29.11	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.74	30.55	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.21	25.81	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.05	26.93	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.59	28.21	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.05	27.36	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.75	28.15	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.75	28.08	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.54	28.69	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.7	27.99	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.59	28.93	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.44	30.85	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.71	27.89	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.79	29.63	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.71	28.31	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.15	26.05	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.62	30.72	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.12	25.27	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.7	28.64	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.45	30.43	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.22	25.79	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.26	25.72	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.11	25.19	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.78	24.56	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.05	29.16	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.54	29.18	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.48	29.11	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.41	28.29	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.37	28.55	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.1	29.21	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus / Cardinalis cardinalis cardinalis intergrade"	-82.64	30.19	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.58	29.6	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.66	29.64	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.1	32.08	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.6	29.31	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.94	29.05	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.39	29.56	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-85.63	30.13	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.06	28.75	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.67	29.48	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.37	25.84	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.59	27.7	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.74	28.15	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.21	25.78	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.85	27.87	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.48	29.09	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.14	26.12	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.49	25.47	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82	26.5	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.46	27.95	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.26	25.75	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.38	27.29	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.13	26.92	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.83	29.66	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.13	25.79	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.39	28.04	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.4	27.64	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-86.65	30.41	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.95	28.04	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.44	30.85	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.36	27.32	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.49	29.08	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.59	29.43	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.31	25.9	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.25	27.34	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.36	26.16	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.84	27.9	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.37	27.95	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-84.57	30.03	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.25	25.81	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.15	26.12	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.65	29.62	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.24	26.3	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.22	29.45	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.19	25.86	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.39	27.26	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.31	25.26	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.12	28.8	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-87.19	30.37	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.96	25.73	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.22	26.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.55	24.97	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.63	24.93	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.21	26.25	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.28	25.72	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.8	27.97	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.46	27.98	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.76	28.99	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.17	26.02	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.93	25.54	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.13	26.22	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.77	28.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.56	25.36	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.38	28.54	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.42	30.6	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.13	25.78	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.08	29.3	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.07	29.27	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.07	29.2	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.02	29.27	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.05	29.3	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.04	29.27	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.05	29.29	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.74	27.7	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.68	27.77	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.48	31.98	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-84.58	30.9	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.73	30.57	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.62	28.78	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-84.2	30.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.78	24.55	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-84.67	29.88	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.65	28.83	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.83	27.25	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.64	29.65	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.27	25.88	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.58	29.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.49	24.68	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.68	28.31	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.61	27.92	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.4	27.24	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.35	27.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.32	25.62	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.35	25.67	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.38	25.15	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.68	25.4	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.07	26.88	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.4	25.13	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.73	28.03	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.15	26	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.09	29.19	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.24	25.73	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.11	26.88	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.22	28.52	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.7	28.04	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.25	26.13	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.11	29.94	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.16	25.7	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.73	28.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.04	26.71	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.69	28.44	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.57	25.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.6	28.16	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-83.04	29.26	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.82	28.27	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.2	25.77	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.38	28.53	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.42	25.17	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.33	29.65	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.79	28.18	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.02	27.4	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.43	28.03	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.46	30.61	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.46	30.44	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.46	27.94	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.15	27.71	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.39	28.49	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.05	26.68	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-80.25	25.72	"floridanus"	0	0	0	0	"none"
"Richmondena cardinalis floridanus"	-82.5	28.75	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-81.21	28.67	"floridanus"	0	0	0	0	"none"
"Cardinalis cardinalis floridanus"	-82.5	28.75	"floridanus"	0	0	0	0	"none"
