"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"opuntia"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.31	39.19	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.17	31.99	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.66	33.55	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.09	30.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.42	33.27	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.63	34.81	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.2	35.69	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.01	35.65	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.45	32.15	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-120.2	40.94	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.26	32.86	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.43	31.83	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.83	29.7	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.15	28.78	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.89	31.78	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.68	35.17	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.72	35.07	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.3	32.95	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.87	33.16	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.84	32.82	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.07	33	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.92	33.58	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.1	33.24	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.23	33.26	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.33	33.34	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-120.28	40.42	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-120.18	40.31	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.46	33.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.13	36.52	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.82	35.65	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.5	31.57	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.11	35.75	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.21	31.9	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.07	33.61	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.09	34.57	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.88	34.46	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.17	34.29	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.12	31.91	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.78	31.78	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.63	34.36	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.25	28.2	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-107.72	29.6	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.63	35.38	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.27	34.25	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.78	31.85	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-119.27	38.68	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.4	31.88	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.69	30.44	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-104.31	30.95	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.97	34.84	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.95	36.09	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.1	37.43	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.04	37.28	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.05	37.27	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.03	31.84	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.03	32.03	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.14	31.93	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.34	30.46	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.48	33.46	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.31	32.85	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.18	27.9	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.03	32.05	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.36	31.55	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.62	32.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.61	33.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.93	32.22	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.03	35.66	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.31	34.04	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.05	35.15	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.83	33.73	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.32	34.01	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.71	32.35	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.02	34.83	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.28	32.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.09	31.95	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.68	29.1	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-99.46	27.45	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.93	31.42	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.99	31.37	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.74	32.69	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.44	33.53	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.84	31.86	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.36	34.54	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.04	37.42	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.05	37.42	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.19	31.72	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.28	32.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.29	32.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.83	37.35	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.03	37.32	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.88	37.35	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.82	31.37	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.79	32.02	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.16	33.67	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.76	29.81	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-100.81	38.03	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.89	31.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.72	32.05	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.83	32.14	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.01	36.28	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.3	34.03	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.26	34.04	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.81	33.74	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.87	27.8	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.07	27.88	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.08	27.85	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.27	31.33	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.08	31.32	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.3	33.8	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.93	28.42	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.15	31.82	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.44	28.4	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.2	28.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.47	33.77	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.35	33.92	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.47	33.68	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.45	33.7	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.05	30.05	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.72	29.92	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.32	33.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.5	33.67	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.18	31.43	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.87	34.03	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.1	31.44	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.79	33.72	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.69	33.94	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.2	29.36	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.25	27.88	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.29	31.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.28	28.78	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.85	39.47	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.07	33.72	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.06	36.24	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.76	33.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.97	37.04	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.13	34.7	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.77	40.83	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.19	33.28	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.74	28.74	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.1	29.4	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.82	34.51	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.53	30.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.1	33.38	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.48	37.1	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.49	37.09	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.33	37.18	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.51	35.94	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.1	36.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.43	33.37	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.37	33.34	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.84	28.43	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.32	34.39	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.57	35.52	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.59	35.54	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.98	34.48	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.63	35.05	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-119.75	37.25	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.89	35.76	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.95	32.17	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.12	34.55	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.19	34.55	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.33	32.77	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.33	35.94	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.49	35.26	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.36	35.15	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.84	33.97	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.42	35.19	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.42	34.93	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.51	34.94	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.3	35.14	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.43	34.72	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-99.51	27.51	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.05	32.31	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.91	30.6	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.4	33.71	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.91	30.39	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.8	30.67	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.73	34.04	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106	34.5	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.7	30.75	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.75	34.31	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.43	33.29	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-106.46	31.34	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.95	32.88	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.42	34.73	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.94	36.99	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.3	34.41	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.55	36.82	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.43	35	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.43	34.99	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.43	35.03	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.37	35.13	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.72	32.8	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.55	31.33	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.72	31.38	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.53	37.05	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.58	37.1	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.12	34.61	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.69	32.61	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.29	32.71	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.55	36.45	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.52	32.86	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.78	32.41	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.93	32.29	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.11	39.51	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.78	32.46	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.84	43.04	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.58	30.49	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.66	30.29	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.24	30.21	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.14	33.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.38	30.44	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.55	35.95	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.36	33.81	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.83	39.69	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.51	35.11	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.64	36.53	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-119.21	38.82	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-119.16	38.81	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.81	38.91	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.48	35.82	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.46	32.62	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-108.28	32.76	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.22	38.95	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.55	38.56	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.18	38.26	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.75	31.72	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.97	31.85	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.55	33.83	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.46	34.62	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.29	30.21	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.42	32.98	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.12	29.15	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.15	29.17	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.22	37.52	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.46	38.12	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.43	33.73	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.47	33.78	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.85	34.56	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.67	36.58	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-118.15	37.3	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.88	31.08	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-115.28	29.98	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.7	29.74	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.56	32.84	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.14	32.46	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.38	35.76	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.98	31.85	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.19	36.3	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.97	31.5	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-117.57	34.43	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.13	33.67	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.7	31.96	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.56	31.91	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-109.54	23.11	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.92	27.7	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-113.93	36.89	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.85	28.42	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-112.88	28.38	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-116.94	34.53	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.87	32.18	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-104.41	32.09	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-104.51	32.16	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-104.46	32.12	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-104.29	32.37	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-110.25	31.55	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-111.05	31.61	"deserticola"	0	0	0	"none"
"Amphispiza bilineata deserticola Ridgway, 1898"	-114.97	29.93	"deserticola"	0	0	0	"none"
