"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"numSubsppGroups"	"assigned"
"Melospiza melodia merrilli"	-114.8514776	44.5471332	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-114.650189	43.795881	"melodia"	0	0	"none"
"Melospiza melodia montana"	-111.9054376	42.7201961	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-110.7182647	43.6557657	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-111.172949	43.3163447	"melodia"	0	0	"none"
"Melospiza melodia montana"	-116.8359142	38.9407631	"melodia"	0	0	"none"
"Melospiza melodia montana"	-116.5617382	38.8140989	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-68.7955879	44.5736852	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-95.6966263	39.0483341	"melodia"	0	0	"none"
"Melospiza melodia montana"	-101.1978174	37.9938836	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-101.8985211	37.1204241	"melodia"	0	0	"none"
"Melospiza melodia"	-101.8985211	37.1204241	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-101.5701019	39.982684	"melodia"	0	0	"none"
"Melospiza melodia inexpectata"	-120.026203	46.2353286	"melodia"	0	0	"none"
"Melospiza melodia inexpectata"	-119.9967079	46.2148535	"melodia"	0	0	"none"
"Melospiza melodia"	-118.7272729	39.5672715	"melodia"	0	0	"none"
"Melospiza melodia sanaka"	-166.569214	53.8638659	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-94.5730556	39.0380556	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-94.5126343	38.9180172	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-101.8985211	37.1421764	"melodia"	0	0	"none"
"Melospiza melodia montana"	-101.8985211	37.1421764	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.279382	37.906978	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-121.7766418	38.5383339	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-95.1535519	38.9615918	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-112.3188193	33.2431769	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-95.295391	39.0030803	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-98.0855235	37.1533585	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-95.2447701	38.9953065	"melodia"	0	0	"none"
"Melospiza melodia"	-101.9256429	37.1131734	"melodia"	0	0	"none"
"Melospiza melodia"	-101.9075617	37.1131734	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-99.9311256	37.7375982	"melodia"	0	0	"none"
"Melospiza melodia"	-101.8623587	37.1131734	"melodia"	0	0	"none"
"Melospiza melodia"	-102.022827	38.0324328	"melodia"	0	0	"none"
"Melospiza melodia"	-101.8058395	37.1477294	"melodia"	0	0	"none"
"Melospiza melodia"	-102.027626	38.0265939	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-76.4396365	39.0176693	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-95.2691492	38.9549568	"melodia"	0	0	"none"
"Melospiza melodia"	-99.2464304	37.327426	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-83.4110107	38.1989784	"melodia"	0	0	"none"
"Melospiza melodia"	-84.7452851	38.0210953	"melodia"	0	0	"none"
"Melospiza melodia"	-105.675293	35.491703	"melodia"	0	0	"none"
"Melospiza melodia"	-101.7673359	37.9742809	"melodia"	0	0	"none"
"Melospiza melodia"	-101.6007243	37.9347757	"melodia"	0	0	"none"
"Melospiza melodia"	-101.8985211	37.1349256	"melodia"	0	0	"none"
"Melospiza melodia"	-95.7980346	38.2527403	"melodia"	0	0	"none"
"Melospiza melodia"	-122.0881729	37.6347313	"melodia"	0	0	"none"
"Melospiza melodia"	-95.2030992	38.915446	"melodia"	0	0	"none"
"Melospiza melodia"	-104.8202438	41.1399803	"melodia"	0	0	"none"
"Melospiza melodia"	-95.6780357	39.0483341	"melodia"	0	0	"none"
"Melospiza melodia"	-95.2945126	38.1403494	"melodia"	0	0	"none"
"Melospiza melodia"	-97.1272087	37.3737041	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-97.4768942	37.2379549	"melodia"	0	0	"none"
"Melospiza melodia"	-97.1244621	37.351874	"melodia"	0	0	"none"
"Melospiza melodia inexpectata"	-119.9967079	46.2438097	"melodia"	0	0	"none"
"Melospiza melodia"	-97.4768942	37.2379549	"melodia"	0	0	"none"
"Melospiza melodia fisherella"	-122.2701585	41.1557825	"melodia"	0	0	"none"
"Melospiza melodia"	-122.532166	41.7263009	"melodia"	0	0	"none"
"Melospiza melodia"	-75.0713272	38.3656158	"melodia"	0	0	"none"
"Melospiza melodia sanaka"	-166.516663	53.9333324	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-97.0866966	37.4024828	"melodia"	0	0	"none"
"Melospiza melodia"	172.9440307	52.9022758	"melodia"	0	0	"none"
"Melospiza melodia"	173.046341	52.7969493	"melodia"	0	0	"none"
"Melospiza melodia"	-109.3001963	34.1111581	"melodia"	0	0	"none"
"Melospiza melodia"	-118.6089539	34.4113846	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.6089539	34.4113846	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.6091	34.4109	"melodia"	0	0	"none"
"Melospiza melodia morpha"	-118.6089539	34.4113846	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-117.0078277	32.8595461	"melodia"	0	0	"none"
"Melospiza melodia"	-111.103339	32.350098	"melodia"	0	0	"none"
"Melospiza melodia"	-111.096066	32.352118	"melodia"	0	0	"none"
"Melospiza melodia"	-111.128829	32.366157	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-75.702137	41.4573021	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-77.287885	38.9660325	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-79.4778442	37.9593578	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-76.338501	38.6959608	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-69.5586582	43.955914	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-77.2878957	38.9660325	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-79.2496204	40.1917253	"melodia"	0	0	"none"
"Melospiza melodia montana"	-111.128829	32.366157	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.864502	44.887188	"melodia"	0	0	"none"
"Melospiza melodia ficherella"	-111.128829	32.366157	"melodia"	0	0	"none"
"Melospiza melodia montana"	-109.3001963	34.1111581	"melodia"	0	0	"none"
"Melospiza melodia montana"	-118.6089539	34.4113846	"melodia"	0	0	"none"
"Melospiza melodia fisherella"	-118.6089539	34.4113846	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.9119968	44.8239169	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-83.6630237	41.56505	"melodia"	0	0	"none"
"Melospiza melodia"	-97.1795654	37.3521469	"melodia"	0	0	"none"
"Melospiza melodia montana"	-111.104098	32.363942	"melodia"	0	0	"none"
"Melospiza melodia"	-95.2957535	47.9509605	"melodia"	0	0	"none"
"Melospiza melodia samuelis"	-122.1799774	37.3815384	"melodia"	0	0	"none"
"Melospiza melodia micronyx"	-120.3333333	34.0333333	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.1300507	34.1444969	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-124	44.1666667	"melodia"	0	0	"none"
"Melospiza melodia clementae"	-118.5	32.9166667	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-122.55	39.4166667	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.1367378	34.6980419	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.05	33.9666667	"melodia"	0	0	"none"
"Melospiza melodia graminea"	-119.016667	33.4833333	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.0166667	39.0166667	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.2	34.2166667	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-122.8166667	45.1666667	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-122.6984024	38.0612183	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-133.1500244	55.4760513	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-114.6567764	33.5738182	"melodia"	0	0	"none"
"Melospiza melodia montana"	-110.8784493	33.8217149	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.2833333	33.8	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-88.8373032	43.4577942	"melodia"	0	0	"none"
"Melospiza melodia samuelis"	-122.3	38.1333333	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-133.5209656	54.8026638	"melodia"	0	0	"none"
"Melospiza melodia fallax"	-110.8739395	32.2600746	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.3666667	34.1	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-80.1575584	40.2736778	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-92.1067886	46.7832375	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.25	33.7833333	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-135.715828	56.9854011	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-105.4615591	46.3231503	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.6984024	38.0612183	"melodia"	0	0	"none"
"Melospiza melodia clementae"	-120.0833333	34	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.1549	33.9651	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.233333	33.9166667	"melodia"	0	0	"none"
"Melospiza melodia fisherella"	-122.55	39.4166667	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.8936766	41.8141308	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-119.5184555	34.3988953	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.0298691	34.0689316	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.8139496	41.8978081	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.0445137	34.0341759	"melodia"	0	0	"none"
"Melospiza melodia fisherella"	-120.5041161	41.2309609	"melodia"	0	0	"none"
"Melospiza melodia maxillaris"	-121.9	38.15	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.223793	37.4697723	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-114.732426	33.433144	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.4980164	34.1673737	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-122.2087353	47.6814876	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-114.56	32.78	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.361187	34.2763939	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.65	41.86	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-133.1500244	55.4760513	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.05	34.0333333	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.7972794	41.6897583	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-132.7999878	54.8734461	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.4330292	33.9593544	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-122.2348431	47.3809335	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-119.0828704	34.1200474	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.0881729	37.6347313	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.55	39.4166667	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-123.1232335	48.1467597	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-135.3317719	57.0526924	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-116.5634613	43.5406837	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.7845078	41.8850288	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.299263	34.1328659	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.133333	33.9166667	"melodia"	0	0	"none"
"Melospiza melodia fisherella"	-117.9846239	37.3729538	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-117.3666667	33.9833333	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-110.8739395	32.2600746	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-131.4129638	55.6713892	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-124.516667	43.1666666	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.133333	33.9666666	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.1666667	37.4166667	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.15	34.15	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-132.41	55.42	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-91.1198502	44.6802635	"melodia"	0	0	"none"
"Melospiza melodia montana"	-107.0895767	33.0831997	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-123.1232335	48.1467597	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.35	34.1666667	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-122.2348431	47.3809335	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-120.4583969	34.6445847	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-114.68	33.43	"melodia"	0	0	"none"
"Melospiza melodia fisherella"	-118.1166667	37.1166667	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.1799774	37.3815384	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.7354278	34.0347371	"melodia"	0	0	"none"
"Melospiza melodia"	-122.6160965	38.7523041	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-119.9166667	34.4666667	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-122.4442906	47.2528769	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.15	33.983333	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.8210439	34.0139297	"melodia"	0	0	"none"
"Melospiza melodia euphonia"	-87.683	41.716	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.1333333	33.9666667	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-118.15	34.983333	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-117.983333	34.05	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.1799774	37.3815384	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-68.6788712	44.7528725	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-71.0106201	44.694252	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-71.178666	42.39593	"melodia"	0	0	"none"
"Melospiza melodia saltonis"	-110.864681	32.183396	"melodia"	0	0	"none"
"Melospiza melodia cooperi"	-119.0652924	34.3549957	"melodia"	0	0	"none"
"Melospiza melodia ?"	-71.05552	42.432445	"melodia"	0	0	"none"
"Melospiza melodia"	-99.067096	19.357378	"melodia"	0	0	"none"
"Melospiza melodia"	-101.790415	19.813889	"melodia"	0	0	"none"
"Melospiza melodia"	-99.512357	19.289858	"melodia"	0	0	"none"
"Melospiza melodia"	-105.433093	23.760513	"melodia"	0	0	"none"
"Melospiza melodia"	-79.2717648	40.1600499	"melodia"	0	0	"none"
"Melospiza melodia"	-75.03806	39.89139	"melodia"	0	0	"none"
"Melospiza melodia"	-99.2732642	39.4367351	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-95.2798841	38.9041998	"melodia"	0	0	"none"
"Melospiza melodia morphna ?"	-121.5330467	41.9093227	"melodia"	0	0	"none"
"Melospiza melodia montana"	-109.03965	32.0526078	"melodia"	0	0	"none"
"Melospiza melodia fallax"	-109.03965	32.0526078	"melodia"	0	0	"none"
"Melospiza melodia"	-108.3447647	36.7421856	"melodia"	0	0	"none"
"Melospiza melodia"	-103.4685516	34.2560814	"melodia"	0	0	"none"
"Melospiza melodia"	-106.6185379	36.9526354	"melodia"	0	0	"none"
"Melospiza melodia"	-108.7381096	32.6861897	"melodia"	0	0	"none"
"Melospiza melodia"	-120.9326934	36.0635318	"melodia"	0	0	"none"
"Melospiza melodia"	-108.6486053	33.816522	"melodia"	0	0	"none"
"Melospiza melodia"	-115.137223	36.1749705	"melodia"	0	0	"none"
"Melospiza melodia"	-112.1754274	33.2933797	"melodia"	0	0	"none"
"Melospiza melodia"	-112.211922	33.342513	"melodia"	0	0	"none"
"Melospiza melodia"	-112.232551	33.388835	"melodia"	0	0	"none"
"Melospiza melodia fallax"	-112.232551	33.388835	"melodia"	0	0	"none"
"Melospiza melodia juddi"	-103.6957026	35.1811746	"melodia"	0	0	"none"
"Melospiza melodia"	-106.868906	34.3420895	"melodia"	0	0	"none"
"Melospiza melodia"	-104.4322586	32.1432053	"melodia"	0	0	"none"
"Melospiza melodia"	-115.7244873	33.2329442	"melodia"	0	0	"none"
"Melospiza melodia montana"	-109.0358734	31.5911114	"melodia"	0	0	"none"
"Melospiza melodia"	-111.081554	32.337613	"melodia"	0	0	"none"
"Melospiza melodia"	-110.7764943	32.9720104	"melodia"	0	0	"none"
"Melospiza melodia"	-112.9663827	32.9478236	"melodia"	0	0	"none"
"Melospiza melodia"	-106.6511345	35.0844898	"melodia"	0	0	"none"
"Melospiza melodia"	-110.7148254	32.8392334	"melodia"	0	0	"none"
"Melospiza melodia"	-112.7776788	32.9991278	"melodia"	0	0	"none"
"Melospiza melodia"	-111.4895782	32.8511658	"melodia"	0	0	"none"
"Melospiza melodia"	-111.8543178	34.505607	"melodia"	0	0	"none"
"Melospiza melodia"	-110.5904091	31.813625	"melodia"	0	0	"none"
"Melospiza melodia"	-106.1259166667	35.9037833333	"melodia"	0	0	"none"
"Melospiza melodia"	-106.8368912	34.419372	"melodia"	0	0	"none"
"Melospiza melodia"	-120.7680702	38.6010419	"melodia"	0	0	"none"
"Melospiza melodia"	-122.8393033	47.0256519	"melodia"	0	0	"none"
"Melospiza melodia"	-106.9331361	35.7177103	"melodia"	0	0	"none"
"Melospiza melodia"	-77.2689056	38.6385954	"melodia"	0	0	"none"
"Melospiza melodia"	-122.1799774	37.3815384	"melodia"	0	0	"none"
"Melospiza melodia"	-106.6221191	35.249532	"melodia"	0	0	"none"
"Melospiza melodia"	-83.222393	43.1032808	"melodia"	0	0	"none"
"Melospiza melodia"	-106.6422462	35.1972297	"melodia"	0	0	"none"
"Melospiza melodia montana"	-108.3358333333	36.7331166667	"melodia"	0	0	"none"
"Melospiza melodia"	-106.8597666667	34.3640333333	"melodia"	0	0	"none"
"Melospiza melodia"	-106.863	34.3469333333	"melodia"	0	0	"none"
"Melospiza melodia"	-108.4574666667	36.7046333333	"melodia"	0	0	"none"
"Melospiza melodia"	-106.0253796	34.1656598	"melodia"	0	0	"none"
"Melospiza melodia montana"	-106.7311478	34.7743318	"melodia"	0	0	"none"
"Melospiza melodia"	-106.6708681	35.0442049	"melodia"	0	0	"none"
"Melospiza melodia"	-106.8161308	34.4186745	"melodia"	0	0	"none"
"Melospiza melodia"	-103.6957026	35.1811746	"melodia"	0	0	"none"
"Melospiza melodia"	-103.0373383	36.9037836	"melodia"	0	0	"none"
"Melospiza melodia"	-108.7578201	33.713253	"melodia"	0	0	"none"
"Melospiza melodia"	-109.03965	32.0526078	"melodia"	0	0	"none"
"Melospiza melodia"	-96.5633011	47.5424684	"melodia"	0	0	"none"
"Melospiza melodia"	-92.833786	45.8199471	"melodia"	0	0	"none"
"Melospiza melodia"	-105.6788635	35.5866892	"melodia"	0	0	"none"
"Melospiza melodia"	-108.8773441	33.2529004	"melodia"	0	0	"none"
"Melospiza melodia montana"	-108.3447647	36.7421856	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-121.484504	38.569824	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-121.854125	36.605387	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-124.8	49.25	"melodia"	0	0	"none"
"Melospiza melodia fallax and Molothrus ater obscurus"	-111.7386	33.0767	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-77.69139	43.28944	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-76.0812	38.5724	"melodia"	0	0	"none"
"Melospiza melodia gouldii ?"	-122.4873535	38.2991053	"melodia"	0	0	"none"
"Melospiza melodia samuelis"	-122.508573	37.9322819	"melodia"	0	0	"none"
"Melospiza melodia montana"	-120.6441567	40.4163507	"melodia"	0	0	"none"
"Melospiza melodia montana"	-119.967499	38.946671	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-119.5521	36.4864	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.447744	37.757094	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.324728	37.563042	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.2125245	37.7881476	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.0923755	37.6473089	"melodia"	0	0	"none"
"Melospiza melodia gouldii and Molothrus ater obscurus"	-122.131845	37.435739	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.131845	37.435739	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-120.691783	35.635222	"melodia"	0	0	"none"
"Melospiza melodia montana"	-120.0323973	38.9333752	"melodia"	0	0	"none"
"Melospiza melodia cleonensis"	-124.1264899	40.9558976	"melodia"	0	0	"none"
"Melospiza melodia montana"	-115.71028	40.10139	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.788013	38.041607	"melodia"	0	0	"none"
"Melospiza melodia montana"	-119.77257	39.146852	"melodia"	0	0	"none"
"Melospiza melodia montana and Molothrus ater artemisiae"	-111.87556	40.62556	"melodia"	0	0	"none"
"Melospiza melodia montana"	-111.46907	40.46707	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.0128	37.75453	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-121.86932	36.599551	"melodia"	0	0	"none"
"Melospiza melodia pusillula"	-122.2282656	37.733492	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-135.4436111111	58.11	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.7291015	38.0189878	"melodia"	0	0	"none"
"Melospiza melodia gouldii and Molothrus ater obscurus"	-121.9734958	37.5281185	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-118.2921594	34.0149896	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-118.199028	34.112615	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.2563444	37.8046941	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.2695	37.85442	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-118.1321065	34.1480466	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-87.2504	39.8534	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-104.16667	49.8	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-120.51	46.9306	"melodia"	0	0	"none"
"Melospiza melodia kenaiensis"	-146.085	60.5136111111	"melodia"	0	0	"none"
"Melospiza melodia montana"	-105.0475061	39.64692163	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-122.4822	47.2061	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-119.286876	35.1881396	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-118.264751	33.837341	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-118.034589	34.073972	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-122.4869	48.7597	"melodia"	0	0	"none"
"Melospiza melodia cleonensis"	-124.149	40.7851	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-120.5047	46.6022	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.2580903	37.8197038	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.9702781	38.2314315	"melodia"	0	0	"none"
"Melospiza melodia montana"	-118.43248	41.58799	"melodia"	0	0	"none"
"Melospiza melodia montana and Molothrus ater artemisiae"	-118.58694	41.66889	"melodia"	0	0	"none"
"Melospiza melodia ssp."	-128.92141903	50.8179553503	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-121.9417	49.175	"melodia"	0	0	"none"
"Melospiza melodia montana"	-121.5427172	40.8997827	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-122.0068146	36.9746516	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-100.84111	49.3225	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-72.3294	41.3158	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-121.0727842	36.2138705	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.25184	37.90269	"melodia"	0	0	"none"
"Melospiza melodia montana"	-120.0885786	39.4188279	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.8558	38.1011	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.9297662	38.0348412	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.24717	37.89981	"melodia"	0	0	"none"
"Melospiza melodia cleonensis"	-122.7861239	38.0405897	"melodia"	0	0	"none"
"Melospiza melodia maxillaris"	-122.0817	38.1358	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-66.82222	44.69806	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-64.41667	44.23333	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-64.36667	45.08333	"melodia"	0	0	"none"
"Melospiza melodia atlantica"	-73.64883	40.58833	"melodia"	0	0	"none"
"Melospiza melodia atlantica"	-75.87	37.1439	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-80.73655	43.97877	"melodia"	0	0	"none"
"Melospiza melodia melodia"	-95.24813	38.95305	"melodia"	0	0	"none"
"Melospiza melodia sanaka"	-166.9502159	53.5800558	"melodia"	0	0	"none"
"Melospiza melodia insignis"	-153.4833333333	57.3961111111	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-130.4333	54.55	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-130.4333	54.55	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-130.682	54.55	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-130.3167	54.3167	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-130.598875426	54.0221656697	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-132.15	54.0167	"melodia"	0	0	"none"
"Melospiza melodia rufina"	-132.498967	53.742474	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-120	49.4167	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-119.35	50.2333	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-119.5833	49.5	"melodia"	0	0	"none"
"Melospiza melodia merrilli"	-119.45	49.0333	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-124.9333	49.6833	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-124.9333	49.6833	"melodia"	0	0	"none"
"Melospiza melodia caurina"	-126.9167	50.5833	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-123.9333	49.1667	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-127.65	50.5333	"melodia"	0	0	"none"
"Melospiza melodia cleonensis"	-124.0327	40.5216	"melodia"	0	0	"none"
"Melospiza melodia montana"	-122.0052672	39.2134848	"melodia"	0	0	"none"
"Melospiza melodia heermanni"	-122.0052672	39.2134848	"melodia"	0	0	"none"
"Melospiza melodia morphna"	-122.0052672	39.2134848	"melodia"	0	0	"none"
"Melospiza melodia montana"	-122.1939615	39.2765704	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.9792115	38.2436414	"melodia"	0	0	"none"
"Melospiza melodia gouldii"	-122.9767725	38.2289883	"melodia"	0	0	"none"
"Melospiza melodia samuelis"	-122.4985801	37.9232517	"melodia"	0	0	"none"
"Melospiza melodia samuelis"	-122.507106	38.107707	"melodia"	0	0	"none"
"Melospiza melodia samuelis"	-122.5356765	38.0700698	"melodia"	0	0	"none"
