"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-111.2541	33.762337	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.683975	35.36026	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.51102	33.730087	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.2787	31.3371	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.65944	33.54611	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.19695	29.300528	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.474945	33.85535	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.66029	33.743717	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.1353	29.2712	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.95571	29.180923	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.26123	31.357628	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.30045	29.269999	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.071014	35.673916	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.67406	33.51742	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.78832	32.79242	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.257744	31.330229	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.75095	32.334763	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.29282	32.61335	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.17843	32.243565	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.29523	32.93896	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.8766	33.85911	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.368835	29.279285	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.30844	31.641937	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.597939	35.019849	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.918583	29.292687	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.37773	34.048281	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.561165	31.822153	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-99.853013	23.546364	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.367713	33.38547	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.41588	31.76734	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49367	32.371647	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48415	35.07879	"unknown"	0	0	0	"none"
