"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-117.048272	32.790169	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.034989	32.839994	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.034467	32.839812	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.929008	33.924778	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.747311	37.622089	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-105.502709	28.25836	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-102.592908	22.743609	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.30378	32.951205	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.108721	36.066842	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.665833	33.533008	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.724934	33.687546	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.802211	33.691305	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.794343	33.798025	"unknown"	0	0	0	"none"
