"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata"	-116.4102233333	33.245955	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.0913814765	36.9937360136	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.43515	33.238725	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.4100739722	28.063582	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7350731769	25.3035710594	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.734604955	25.3041884507	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.1667022723	33.7303672	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.7497116667	23.8990233333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.9295483303	33.9255492588	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.840278	33.7625	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.0578423843	29.3750606742	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-79.7272897	43.3774098	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.4139716309	33.3885339006	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.4502549044	35.0791212384	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.603555	33.605839	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.817107767	31.633106987	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.9395164655	33.9299643688	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.9454496701	33.4522988927	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.9456006492	33.4525114831	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.331833	32.6635699722	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.179098468	34.0258956218	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4934261678	33.7361668348	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.63092041	22.7632408142	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.4943857003	31.8446321128	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.6468021799	33.5400250573	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1070587939	34.1150876753	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.4448782954	25.5961475264	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.713391215	32.2999950744	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.803060208	20.6830380191	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8225732742	26.4872348795	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.0243935721	33.5365309344	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.499776611	33.765053669	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.270609438	33.6040478223	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5977492001	26.5397467948	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.8821420817	34.3515605889	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7370810053	25.3074011042	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7337942292	25.3029523935	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3547408924	33.8216221939	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.3142173797	36.2334802634	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.3110416439	36.2379494352	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.6046231084	26.5325968837	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.146	32.349	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.4383523502	30.8802727893	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.5047204725	31.5839491678	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3998716667	33.7086216667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.1787917327	25.5136123537	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4392633333	33.60498	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4389850387	33.6047215015	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4392383333	33.6050116667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.7200298309	31.5615697755	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.441845	33.6041866667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4397283333	33.60495	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.9160843787	28.4412026073	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.8041283333	30.4432583333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.8041383333	30.4432516667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.44172	33.6042166667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4418	33.6042166667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390384314	33.6044898257	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390084242	33.6045207549	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.746125	32.349295	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4420133333	33.604125	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4392	33.6045216667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4391601366	33.6044967827	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4415261269	33.6044865883	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7204615488	32.3112471614	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1168283747	26.5166242687	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.149545597	26.5845248781	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1091379974	29.8802570472	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7229941646	32.2014656252	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9075789466	32.4251031269	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.4500642	32.3154428	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5080224616	26.5554479615	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.36063	32.6636133333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1330242599	28.3338883659	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5807754443	33.8971602146	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0445419973	34.0463802306	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.3373	34.487708	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.7618567348	23.8322243958	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7736043	25.2710584	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.2653849979	30.8146222346	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.2654672209	30.8148959489	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7337796557	25.3029057754	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.1279780812	30.3664400966	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.0491636394	31.846184545	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.2726021564	30.813971253	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.2670869383	30.8121672598	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.267064897	30.812410771	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.0553161034	24.7894926216	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.39557	35.0423916667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.405425	35.0402	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.3973266667	35.0441483333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0699341422	32.802239415	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.148354	26.585123	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.149979	26.584629	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5102566693	26.5652151789	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.2879487127	34.1958641985	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8955358247	27.8922360251	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.3327661019	33.9065782671	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.143127	32.7147509722	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.9619126	33.5150587	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7355972223	25.3057122263	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.3642405391	30.7309603825	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.4526432446	29.6102882316	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.3616216667	30.2875666667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.5710890249	28.2678927107	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.2459694531	25.591979881	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.441555	33.59842	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4416716667	33.5986033333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4416666667	33.5986033333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4416520764	33.5985024646	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5945482271	26.4950772004	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.8111854918	31.9388889024	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.7518728822	23.8236681321	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.3073818514	24.0895051266	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.4853122898	32.1622581976	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.91426	34.473225	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5740093378	32.3234343669	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.5991226021	29.3266041037	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0053320681	31.8610444194	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9212146	32.5000731	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.2767127719	28.4533722564	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.5541522589	22.8209098918	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.7420208681	31.0755897687	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8958859905	27.8918812667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.5137049149	36.4304698184	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.822555	26.48726333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1516629911	26.5784365402	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1157099605	26.5149928302	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9611012907	29.1541465035	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1372711102	33.6718620747	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.7116129685	32.8306226992	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.6367200209	33.5445020833	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8225298	26.487296	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8204218	26.4858244	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.5724447045	33.1231897955	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.9920570946	34.5153015196	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.7969939997	32.7367339997	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.2529215182	25.5883415103	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.2971733333	32.9485933333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3889261335	33.2406468216	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1077320054	25.9077988351	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.819415	31.6389216667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.1001328	34.2313615	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.6676496	33.4341676	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.9621071	29.183261	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-78.7389833333	43.87773	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.8299676676	34.6071403576	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9883401189	32.2016809825	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.1187233276	31.9310924822	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.96496667	32.45689667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0628323	33.9916868	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4209738896	33.6092729607	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0964608426	34.0214445395	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.4785342513	33.4654587464	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7703289837	25.2636430876	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.8656116667	32.2813716667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.99418	32.7386713	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5102698877	25.8693181528	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.8774107633	33.8861274743	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.3393734268	39.1627343597	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.3276789935	39.1550147818	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.3275073307	39.1550633915	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7077139785	32.2756892801	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.6994822709	32.2855592962	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7110311086	32.2743287291	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.2962736078	24.1814831429	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.0358533333	31.94683	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8962928898	27.8915455229	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5899583333	32.3288583333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.422094045	33.6436994199	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1566577147	33.2789833844	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1566147993	33.2788936904	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0965514603	34.0151248995	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5786666667	26.5480283333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.3416664532	34.0725388585	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.300145	24.1256247222	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7949027675	33.5435039484	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.4750516667	25.8514783333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.4394833333	25.825995	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.4383683333	25.824935	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5104533333	26.5367116667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.35218	29.2814366667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.513620292	36.4302096331	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.1328220235	31.5357895419	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3187683333	33.61848	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1050432571	33.9964980739	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1498892376	26.5877887958	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.9713756244	35.3505898476	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1151721667	29.900395	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1151361667	29.9004083333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.8704819701	32.2499578979	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.9294064	30.5991199	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1039934775	25.9080150571	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5570284622	34.0716019366	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8226977141	30.4945820169	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8716835	32.3038205	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.4749999933	35.1352107405	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1493290793	26.5844494815	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.4492056079	29.6091526003	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1624305	34.0154416667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4029631936	33.2647277209	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.629106935	28.165186679	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.628971841	28.1652782799	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.339808	28.471165	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.2673075263	28.4562590554	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0810426995	29.0317033974	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0658595038	33.9963789239	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8961462952	27.8918560171	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390103655	33.6045551029	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.3695562949	33.9709913483	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.8174173087	31.9379898474	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.688247479	32.2151506695	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.6861314784	32.2133381391	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.439084602	33.6047529729	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390032802	33.604552505	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7064666667	32.2905966667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.8607099	32.3717248	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1151971667	29.90038	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.2473033333	24.99036	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8448309451	31.499852749	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.2466606856	35.6116612881	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.438997831	33.6045451397	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.1330093	35.3136064	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4389949886	33.604615112	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4389885637	33.6045411957	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4389964887	33.6045361105	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.1138366667	35.381915	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.6437954548	35.1456123335	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.16553	33.72858	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.438982317	33.6046100583	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390170926	33.6046523495	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.2063027783	29.328119445	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4398649669	33.6049563162	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.1364016667	34.0860566667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8230847021	30.4929128671	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8232506738	30.4929461466	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8234602113	30.4929359795	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.4784733333	26.541265	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.7291036099	29.7758380551	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.1088538567	29.8801536512	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.3229845184	22.2103568399	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.2769470608	28.3865141434	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5994315453	32.3350311787	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5991634892	32.3346473721	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.7181806391	32.7999640996	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.3682954613	29.2163439794	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1678083333	34.0125416667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.7346926779	33.3643913972	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1533456668	32.2889911057	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.4769285279	33.4600644894	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.2935331623	33.9494719363	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.7181646976	32.8005109385	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.3324279722	33.4923069722	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.3419269722	33.4944249722	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.1206619753	30.375055028	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.353351	33.542555	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1288782209	32.3525167883	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.116314	26.5147	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8958876092	27.8923509023	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.723525	32.1655	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.2417322722	31.4219575606	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.4414463569	23.3818157891	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.3013888889	33.9594444444	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.4831455977	33.4587039729	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1703455826	32.2851970797	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.918233	32.7476013	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.84886	31.4965966667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.3656674533	30.7356820711	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.541155	25.02285	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.5411616667	25.02285	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.848847301	31.4967037114	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.1507089928	34.0636981027	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.1399698554	31.5482854816	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7683627435	33.4050943519	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.6484588249	33.3565034234	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0592933333	33.9966866667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.4725	26.63205	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.3031247673	29.2683480663	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.4567616997	29.1547956181	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.4519138939	29.1568934819	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.4425737501	29.1680305946	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.004685	33.3735366667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.369115	29.2163966667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.529042118	33.780375397	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.754020535	30.8965588451	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1072790259	26.5291239306	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.1498889208	33.7302119774	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.1428892483	29.622494377	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.1427158092	29.6225301639	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7524005096	32.1597314077	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.0368716667	29.4916166667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.3697961983	30.7303082314	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.8124395	30.4387217	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.5135237325	36.4302279765	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.7919491468	26.3888184565	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4151216581	33.2450312477	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.6215849309	34.7797028911	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4505770556	33.5803968889	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.51467	26.5127166667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.0978026578	34.2276061041	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.515592035	26.5131678741	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.5132608	33.598227	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.5143336833	33.5979410474	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.514166	31.382037	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.664127	29.844496	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.9704860453	25.8065250447	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0146595475	31.7958515561	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4255624671	33.7366316211	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5374358537	33.7357627974	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7361961798	35.1272095843	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7076407426	25.6494569074	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7021190474	25.6304071262	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.3793648952	28.4255250739	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.7223304735	33.6617695727	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.1286383333	31.920835	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.4410861111	23.4429555556	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.8352990692	33.6544698151	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3780110517	33.2533760509	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.0613466544	27.2524815217	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.4979527778	33.5670861111	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8080410294	32.3164288956	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.792079916	32.3311248744	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.3548449238	31.1250818065	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.5933333333	30.8780555556	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4391091997	33.6051568588	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4391024606	33.6051271581	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8461390313	31.4969717183	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5125616667	26.528175	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.0869540936	33.3826661885	"bilineata"	0	0	"none"
