"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"gambelii"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys gambelii"	-117.22	33.89	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.37	33.93	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.87	34.21	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.14	37.47	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.25	33.96	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.31	33.94	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.98	37.42	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.3	33.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.28	33.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.1	34.18	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.26	46.31	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.37	33.97	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.63	32.56	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.26	33.91	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.94	32.67	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.37	37.83	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.11	37.46	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.81	34.23	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.86	33.84	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.3	33.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.33	33.79	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.37	33.6	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.32	44.05	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.93	45.01	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.22	33.95	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-120.72	38.03	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.13	38.7	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.29	37.88	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.24	32.67	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.87	37.56	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.75	34.45	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.23	33.74	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.25	33.61	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.79	34.87	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.05	38.51	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.67	38.46	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.31	37.47	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.52	38.67	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.84	44.81	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.39	49.9	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.49	32.69	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.1	34.31	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.68	33.51	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.55	33.75	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.17	44.75	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.78	43.69	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.96	44.42	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.95	37.4	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.35	33.8	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.38	33.66	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.03	34.76	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.93	44.92	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.38	33.79	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.73	43.59	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-124.07	40.85	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.25	33.99	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.06	35.18	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.95	50.12	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.61	34.19	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-124.11	40.86	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-124.12	40.86	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.25	45.01	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-125.14	52.34	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-125.15	52.34	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.37	35.66	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.95	49.16	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.95	49.2	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.87	45.2	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-115.65	35.01	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.1	35.14	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.68	34.48	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.22	44.31	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.36	35.65	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.81	49.18	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.88	49	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.29	33.89	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.83	46.18	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.89	47.02	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.85	34.44	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.69	33.93	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.27	33.95	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-120.02	38.87	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.59	33.66	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.83	33.6	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.82	33.6	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.02	33.8	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.26	33.83	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.2	37.7	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.95	45.28	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.99	32.66	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.08	33.63	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.32	33.96	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.84	44.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.65	33.43	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.21	33.86	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.12	34.16	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.21	33.97	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.33	33.34	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.32	33.81	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.96	33.63	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.34	33.91	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.33	33.96	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.45	33.31	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.21	33.99	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.37	33.84	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.3	34.12	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.85	32.78	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.05	49.1	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.22	46.24	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.36	34.01	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.27	45.78	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.26	45.78	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.64	32.73	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.29	33.99	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.95	34.11	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.94	36.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.86	37.97	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.74	33.37	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.36	33.21	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-120.61	37.17	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.85	34.41	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-120.34	50.65	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.92	39.6	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.13	33.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.73	33.97	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.87	34.42	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.42	35.66	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.95	32.75	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.07	32.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.26	37.91	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.03	34.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.63	43.55	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.36	38.72	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.08	33.59	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.08	34.16	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.79	33.64	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.35	37.94	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118	34.15	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.26	38.11	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.97	45.25	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.17	39.43	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.72	46.17	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.83	46.14	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.38	37.73	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.36	34.02	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.86	39.33	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.66	34.42	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.69	39.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.03	46.33	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.62	38.53	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.14	33.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.38	37.75	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.7	43.68	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.14	45.92	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.96	34.15	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.76	33.55	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.61	32.95	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.19	34.46	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.96	38.52	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.9	46.06	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.33	46.04	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.47	37.8	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.76	34.8	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.86	45.21	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.82	34.87	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-125.68	49.01	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-124.39	51.65	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.36	35.64	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.7	45.67	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.22	35.56	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.6	38.12	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.99	45	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.99	44.97	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.37	51.17	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.35	38.55	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.97	45.84	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.12	45.32	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.14	45.27	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.41	49.46	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.34	33.98	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.41	43.28	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.22	44.5	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.83	44.58	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.5	37.6	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.52	37.94	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.5	37.92	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.51	37.92	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.49	37.9	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.51	37.94	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.64	37.97	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.22	32.87	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.24	49.15	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.27	39.34	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117	32.85	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.36	51.16	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.23	32.81	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.12	35.33	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.77	49.19	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.98	49.17	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.15	44.73	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.89	42.5	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.17	44.27	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.28	45.78	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.67	46.04	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.72	32.95	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.51	45.5	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.22	36.36	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.44	33.6	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.16	34.12	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.24	46.37	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117	32.68	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-112.77	33.38	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.2	45.47	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.09	38.74	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.14	32.72	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.31	46.27	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.25	37.53	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.58	48.35	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.34	34.47	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.43	37.8	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.19	35.8	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.16	39.42	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.89	43.73	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.35	37.91	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.14	44.26	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.15	38.65	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.68	34.03	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.98	33.37	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.7	34.41	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117	32.67	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.43	45.91	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.44	38.16	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.46	37.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.29	36.72	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.9	45.41	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.9	35.24	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.37	34.02	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.14	37.94	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.13	49.05	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.22	38.65	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-116.06	33.99	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-115.23	33.7	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-124.07	44.61	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.44	37.48	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.04	32.85	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.8	33.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.97	37.88	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.63	38.53	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.03	32.85	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.58	37.98	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.91	36.61	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.54	37.77	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.13	37.95	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.34	44.03	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.52	42.63	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-114.51	42.62	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.96	38.79	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.14	37.95	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.56	39.55	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-115.92	32.04	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.99	45.51	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-119.99	38.94	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.25	38.64	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.9	37.16	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-120.07	38.87	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-120.01	38.91	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.14	45.3	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.23	44.96	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.85	43.27	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.84	43.27	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.67	42.26	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.36	33.93	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.96	37.44	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.84	33.78	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123	37.7	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-118.71	39.33	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.78	45.02	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.88	49.06	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.18	51.17	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.98	35.35	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-111.71	33.67	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.53	39.61	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-121.1	48.7	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.49	37.75	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-123.24	49.26	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.29	40.46	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.77	49.2	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.57	44.35	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-117.56	44.35	"gambelii"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.77	45.68	"gambelii"	0	1	1	"gambelii"
