"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"nuttalli"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys pugetensis"	-122.18	37.38	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.22	37.47	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.93	36.63	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.17	37.43	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.14	37.4	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.13	37.48	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.94	37.47	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli?pugetensis?"	-122.63	38.01	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.47	37.74	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.96	37.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.86	38.1	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118	33.86	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.79	36.8	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.32	33.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.28	34.74	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.94	40.72	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.26	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.28	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.86	41.13	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.17	41.91	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.32	49.28	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.36	49.33	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.57	49.32	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.98	35.47	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.25	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.32	49.32	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.42	49.3	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.37	49.28	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.26	40.58	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.65	37.85	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.43	37.74	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.84	35.3	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.85	35.37	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.84	35.39	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.01	36.13	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.32	36.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.7	35.72	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.84	36.61	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.81	36.63	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.25	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.49	39.69	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.06	40.54	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.11	37.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.46	37.7	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.9	39.17	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.09	37.65	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.66	37.6	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.13	37.44	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.5	40.45	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.81	41.17	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.02	41.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.7	38.06	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.11	37.92	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.21	42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	41.9	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.21	41.88	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.04	41.63	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	41.09	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.2	40.66	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.19	40.61	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.96	40.48	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.05	40.54	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.67	37.89	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.22	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.26	37.88	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.3	37.94	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.23	37.88	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.27	37.88	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.25	37.89	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.24	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.89	35.26	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.83	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.19	37.78	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.89	40.78	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.81	40.9	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.35	40.7	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.8	36.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.01	36.97	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.59	36.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.02	41.36	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.85	35.35	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.25	35.55	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.41	35.35	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.86	35.32	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.99	49.23	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.27	37.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.14	34.15	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.22	40.74	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.2	40.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.15	40.78	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.08	40.97	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.97	40.86	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.99	40.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.09	40.81	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.2	40.62	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.26	40.58	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.05	41.55	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.13	37.67	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.79	38.04	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.92	36.62	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.71	37.19	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.73	37.93	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.07	35.54	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.01	37.7	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.9	37.33	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.13	34.25	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.23	37.79	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.08	34	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.13	34.14	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.42	37.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	40.79	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.63	40.94	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.73	34	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.17	34.18	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.45	37.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-117.21	33.14	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.54	49.32	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.08	40.87	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.32	37.94	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.17	35.97	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.86	35.38	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.03	36.13	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.69	35.64	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.13	40.17	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.16	41.13	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.14	41.06	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.43	40.37	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.78	41.13	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.23	37.82	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.57	37.55	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.26	40.67	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.1	40.48	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.13	37.83	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.23	34.51	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.39	38.19	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.13	41.16	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.32	37.29	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.73	36.68	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.3	35.72	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.61	35.07	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.28	35.63	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.13	48.06	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.22	40.66	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-124.08	40.56	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.2	41.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.46	37.79	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.74	37.93	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.46	37.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.79	36.81	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.2	40.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.19	40.82	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.83	40.1	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.7	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.71	34.44	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.1	33.95	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.05	34.01	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.76	35.81	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.92	35.3	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.31	34.27	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.59	36.85	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.17	48.2	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	40.78	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.17	38.2	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.25	34.07	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.92	36.63	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.3	34.28	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-117.42	34.37	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.1	33.73	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.4	33.38	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.25	34.5	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.8	42.57	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.04	40.97	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.73	34.43	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.73	34.4	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.59	34.44	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.56	35.15	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.67	34.43	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.75	34.45	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.83	39.72	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.27	48.25	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.72	34.02	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.83	34	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.48	37.95	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-120.46	34.64	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.22	40.72	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.22	41.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	41.93	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.5	48.5	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.13	41.05	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.97	38.23	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.07	40.03	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.45	37.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.4	36.85	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.49	37.73	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii"	-121.4	36.85	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.83	34.4	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	40.81	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.17	40.79	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.18	40.79	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.85	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii"	-119.85	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-123.97	49.2	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.71	34.43	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.74	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.75	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-118.66	34.45	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.75	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.75	37.25	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.87	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.85	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.8	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.12	37.89	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.85	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.85	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.61	48.36	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.83	34.46	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.82	36.62	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-121.75	38.5	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.11	41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.46	37.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.24	37.91	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.15	40.74	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.21	41.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.21	41.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.2	41.76	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-124.22	41.75	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.75	36.97	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.76	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.75	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-119.8	34.41	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.46	37.77	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii"	-119.75	34.42	"pugetensis"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.1	33.89	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.14	39.17	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.63	32.56	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.03	38.92	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.04	38.9	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.2	39.54	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.74	37.44	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.26	38.05	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.91	39.3	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120	38.7	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.01	38.21	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.34	36.77	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.01	38.67	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.63	38.33	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.28	39.4	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.25	37.92	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.04	38.88	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.35	37.88	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.99	38.68	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.62	39.67	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.07	38.69	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.27	38.05	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.99	38.69	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.2	38.87	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.91	39.31	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.36	39.49	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120	38.68	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.91	39.29	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.97	37.57	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120	38.67	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.17	37.93	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.22	39.2	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.13	32.93	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.88	36.47	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.87	36.47	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.05	38.75	"oriantha"	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.18	36.49	"oriantha"	0	1	1	"nuttalli"
