"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-115.86	33.9	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.31	33.7	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.84	34.3	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.33	33.19	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.08	33.54	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.09	33.55	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.99	34.18	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.22	33.71	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.5	33.79	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.34	33.97	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.38	33.65	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.77	33.63	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.34	33.1	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.69	33.95	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.02	32.59	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.59	35.41	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.35	34.04	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.48	33.96	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.93	32.86	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-115.58	33.18	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.87	32.34	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.1	32.41	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.2	32.92	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.89	32.34	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.32	33.19	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.22	33.73	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.04	31.7	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.95	31.67	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.19	33.67	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.76	32.61	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.12	34.61	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.6	35.3	"unknown"	1	0	1	"californianus"
