"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
"2:91" -101.73 19.65 15.5319375991821 15.4494581222534 63.9921226501465 229.432083129883 26.9985008239746 2.85575008392334 24.142749786377 16.8702507019043 15.19700050354 17.982666015625 12.3944578170776 1007 222 6 103.824821472168 621 22 226 44 1
"2:92" -103.6 20.01 17.5994262695312 14.9525203704834 63.027645111084 232.503280639648 29.3452491760254 5.62150001525879 23.7237491607666 19.6197910308838 16.8822917938232 20.1118335723877 14.4393329620361 818 196 6 103.319175720215 504 22 378 44 1
"2:93" -104.07 20.26 18.2750511169434 16.1943130493164 64.3960266113281 224.602203369141 30.5345001220703 5.38649988174438 25.1480007171631 20.2903747558594 17.3052501678467 20.667875289917 15.2183332443237 941 227 6 105.67098236084 589 22 437 51 1
"2:94" -87.08 14.04 19.7510108947754 10.7532291412354 66.2134399414062 164.300033569336 27.8642501831055 11.6239995956421 16.2402496337891 20.4852905273438 18.4509162902832 21.4665832519531 17.4721660614014 1231 220 15 79.6035461425781 538 49 440 59 1
"2:95" -98.91 18 24.5724678039551 15.3237705230713 72.4425430297852 140.881439208984 35.2994995117188 14.1464996337891 21.1529998779297 24.9264583587646 23.7988758087158 26.4692077636719 22.9896240234375 916 187 4 107.498588562012 559 16 269 16 1
"2:96" -97.92 19.24 12.828239440918 16.6651458740234 70.8326263427734 175.143432617188 23.7504997253418 0.223000004887581 23.5275001525879 14.045916557312 10.418999671936 14.7607498168945 10.418999671936 747 141 9 79.2096862792969 377 32 273 32 1
"2:97" -102.9 21.18 18.0844268798828 17.2213115692139 63.1592330932617 277.081695556641 31.2224998474121 3.95599985122681 27.2665004730225 20.5408325195312 17.3234157562256 21.1419582366943 14.3967914581299 759 209 3 115.477043151855 513 16 368 36 1
"2:98" -88.46 20.59 25.7991352081299 14.0596876144409 70.5011367797852 186.125228881836 35.5514984130859 15.6090002059937 19.942497253418 27.2656669616699 23.8899574279785 27.7600402832031 23.2608757019043 1199 206 32 64.9876174926758 548 105 427 112 1
"2:99" -96.22 16.02 19.4797916412354 10.9992084503174 80.0713958740234 68.3578491210938 26.3077507019043 12.5710000991821 13.7367506027222 19.8501243591309 18.6907081604004 20.345874786377 18.6585426330566 1282 257 6 95.5761413574219 680 29 413 38 1
"2:100" -103.31 20.33 19.2046146392822 12.1902294158936 60.9946060180664 232.238845825195 28.9017505645752 8.91600036621094 19.9857501983643 21.2687091827393 18.3897094726562 21.6403331756592 15.9876251220703 838 215 4 115.163429260254 561 16 409 33 1
"2:101" -87.38 14.11 18.2611675262451 10.8881664276123 67.4252471923828 152.650207519531 26.4127502441406 10.2642498016357 16.1485004425049 18.9471244812012 17.0768337249756 19.8372077941895 16.1324157714844 1330 258 12 84.4391784667969 589 47 500 51 1
"2:102" -95.31 16.77 23.8022804260254 11.5626039505005 71.8989105224609 122.069259643555 31.8287506103516 15.7469997406006 16.081750869751 24.4454574584961 23.6341247558594 25.1710834503174 22.1645011901855 905 195 11 88.3351898193359 507 48 199 64 1
"2:103" -101.36 19.48 14.405219078064 14.2968130111694 65.0468597412109 200.116119384766 25.0167503356934 3.03749990463257 21.9792499542236 15.5151252746582 14.2048330307007 16.591667175293 11.6772918701172 1112 229 8 98.3158950805664 646 31 265 53 1
"2:104" -99.46 18.83 23.2556972503662 15.5463123321533 66.1594467163086 191.39794921875 34.9635009765625 11.4652500152588 23.4982509613037 23.9868335723877 21.0209579467773 25.7854175567627 20.9429168701172 1064 223 3 108.974922180176 649 20 306 29 1
"2:105" -97.69 19.39 12.9056358337402 16.1278953552246 71.3166198730469 173.733383178711 23.1294994354248 0.514999985694885 22.6145000457764 14.2172088623047 10.4737920761108 14.7255001068115 10.4737920761108 595 115 8 77.8341293334961 297 27 224 27 1
"2:106" -104.99 21.52 23.1929054260254 15.2948961257935 66.8191146850586 246.124755859375 33.6775016784668 10.7875003814697 22.8900012969971 25.5762920379639 22.7742080688477 25.7944164276123 20.0127086639404 1292 346 1 124.449729919434 959 11 834 76 1
"2:107" -100.91 19.42 21.6546764373779 16.2474784851074 64.9178619384766 200.07160949707 34.2599983215332 9.23225021362305 25.0277481079102 21.8569164276123 21.9451656341553 24.3853740692139 19.2565002441406 996 248 5 113.287033081055 652 24 218 30 1
"2:108" -96.83 19.21 22.8023223876953 11.6625623703003 62.4978256225586 220.909561157227 32.1129989624023 13.4522495269775 18.6607494354248 24.5348339080811 22.2867488861084 25.121166229248 19.7316665649414 1185 232 23 87.3275756835938 639 76 316 82 1
"2:109" -99.23 19.03 12.6337394714355 13.5956039428711 71.6283874511719 142.546157836914 21.6852493286133 2.70449995994568 18.980749130249 13.6979579925537 10.6201248168945 14.125207901001 10.6201248168945 1214 251 9 97.4582366943359 708 38 343 38 1
"2:110" -90.8 14.99 19.5152282714844 11.2651252746582 72.9831085205078 100.43132019043 27.4242496490479 11.9890003204346 15.4352493286133 20.02512550354 18.9589996337891 20.6728324890137 18.1854591369629 1881 362 24 83.0633010864258 911 78 582 142 1
"2:111" -88.87 14.8 21.4577388763428 10.2245206832886 66.7081298828125 145.195739746094 29.5954990386963 14.2682504653931 15.3272485733032 22.0604991912842 20.5524578094482 23.0849170684814 19.5222091674805 1497 265 20 74.5529022216797 680 79 453 174 1
"2:112" -101.62 21.37 15.2347602844238 15.2891874313354 62.5823783874512 270.695404052734 27.0914993286133 2.66100001335144 24.4305000305176 17.5793342590332 14.7952079772949 18.1303329467773 11.6182498931885 573 139 7 94.7922592163086 341 31 264 39 1
"2:113" -101.79 19.81 15.9352397918701 15.9266042709351 62.7396011352539 247.168914794922 28.1644992828369 2.77924990653992 25.3852500915527 17.1928749084473 15.7838335037231 18.722375869751 12.6235418319702 908 210 6 106.230056762695 571 21 202 35 1
"2:114" -101.42 19.56 16.2613964080811 16.5515842437744 65.1714096069336 212.142990112305 28.5900001525879 3.19300007820129 25.3969993591309 17.1399593353271 16.2642498016357 18.7912921905518 13.461709022522 920 205 7 103.153907775879 561 27 221 36 1
"2:115" -95.51 16.32 24.0586566925049 12.3738536834717 77.4794387817383 89.9212951660156 31.9012508392334 15.9307498931885 15.9705009460449 24.6044578552246 22.9177093505859 25.1476669311523 22.9177093505859 735 160 1 104.41682434082 430 9 241 9 1
"2:116" -97.42 17.8 16.2759380340576 15.1969995498657 67.9134826660156 168.379135131836 27.4890003204346 5.11199998855591 22.3770008087158 17.0579166412354 14.1971254348755 18.3409175872803 14.1190004348755 562 125 5 90.8509750366211 289 16 220 23 1
"2:117" -88.57 21.47 25.7069435119629 12.7238798141479 70.7268142700195 183.430068969727 34.3666648864746 16.376485824585 17.9901790618896 27.2056846618652 25.0225677490234 27.5595607757568 23.143196105957 990 158 24 61.7402992248535 429 88 336 139 1
"2:118" -91.12 14.93 14.8253440856934 12.5366458892822 71.8000411987305 112.690475463867 23.4897499084473 6.0292501449585 17.4604988098145 15.5509586334229 14.0270414352417 16.0045413970947 13.2969999313354 1919 344 23 78.6523361206055 872 77 603 88 1
"2:119" -97.54 17.66 16.6771450042725 15.2157917022705 69.614387512207 157.455841064453 27.3155002593994 5.45825004577637 21.857250213623 17.5240001678467 14.6153745651245 18.5244998931885 14.6153745651245 670 144 5 91.411994934082 356 17 254 17 1
"2:120" -88.07 13.32 25.9978122711182 9.92003345489502 76.8212814331055 81.7397842407227 32.6502532958984 19.7371215820312 12.9131317138672 25.5159931182861 26.098653793335 27.1303462982178 25.1008834838867 1834 396 1 98.9864654541016 985 8 237 381 1
"2:121" -89.02 20.93 25.7241973876953 13.6092710494995 68.0514602661133 198.809265136719 35.6627502441406 15.6642503738403 19.9985008239746 27.0776672363281 25.279333114624 27.7647075653076 22.9781246185303 983 176 20 70.65966796875 474 76 358 99 1
"2:122" -92.25 15.36 16.6684474945068 13.0637292861938 73.1502990722656 105.016716003418 25.3192501068115 7.46049976348877 17.8587493896484 17.2075004577637 15.2663745880127 17.8280830383301 15.2663745880127 1588 318 7 91.8716354370117 787 29 520 29 1
"2:123" -99.07 18.87 21.3207187652588 14.7565631866455 66.6624298095703 178.148651123047 32.4720001220703 10.3357496261597 22.1362495422363 22.0628757476807 20.2565422058105 23.6222915649414 19.1381244659424 976 204 3 107.656883239746 592 19 274 30 1
"2:124" -93.32 16.88 22.7615528106689 12.3620634078979 65.4934997558594 185.448593139648 32.4145011901855 13.5392503738403 18.8752517700195 23.7934989929199 22.5039176940918 24.8187923431396 20.2262496948242 1337 242 23 73.401496887207 631 85 349 129 1
"2:125" -101.6 19.63 16.553092956543 16.2153129577637 64.0965805053711 227.520477294922 28.6672496795654 3.36899995803833 25.2982501983643 17.7376251220703 16.2916259765625 19.0780410766602 13.4576244354248 916 208 5 106.469879150391 576 20 211 36 1
"2:126" -102.03 19.42 18.2941150665283 15.8641042709351 66.4145202636719 204.9658203125 29.4475002288818 5.56099987030029 23.8865013122559 19.5680408477783 17.7155418395996 20.4421253204346 15.4367914199829 971 224 3 108.478477478027 620 16 435 37 1
"2:127" -99.27 18.73 23.8642501831055 16.5321254730225 66.5243148803711 202.405212402344 36.0497512817383 11.1984996795654 24.8512516021729 24.7450828552246 24.5602912902832 26.4868335723877 21.3687496185303 967 206 3 109.026985168457 592 18 280 28 1
"2:128" -88.27 13.43 24.683874130249 10.9195003509521 75.9168548583984 83.5025482177734 32.0742492675781 17.6907501220703 14.3834991455078 24.1872081756592 24.1971664428711 25.8812923431396 23.7717914581299 1869 397 2 97.3361053466797 989 10 245 370 1
"2:129" -88.25 13.25 25.6353321075439 9.94964027404785 76.3835983276367 81.089225769043 32.2715721130371 19.2456855773926 13.0258865356445 25.1882400512695 25.7251281738281 26.7765655517578 24.7708549499512 1884 405 1 99.0868835449219 1015 7 231 393 1
"2:130" -92.47 15.59 20.4306449890137 12.5228748321533 71.5480422973633 121.808219909668 29.0599994659424 11.5572500228882 17.5027503967285 20.892333984375 19.5647506713867 21.8509998321533 18.8306255340576 1837 364 12 91.773811340332 952 44 529 51 1
"2:131" -93.21 16.78 23.6192092895508 13.0539169311523 66.4634246826172 178.847885131836 33.5977516174316 13.9569997787476 19.6407508850098 24.779541015625 22.1283340454102 25.705207824707 21.2432498931885 1037 211 10 95.7236785888672 565 32 312 38 1
"2:132" -92 15.95 24.1928958892822 12.991250038147 67.4265823364258 150.488082885742 33.9727516174316 14.7054996490479 19.2672519683838 24.623083114624 23.1049995422363 26.0384159088135 22.2672920227051 1525 322 11 95.0888824462891 780 36 443 44 1
"2:133" -100.52 19.8 14.3411979675293 14.3071041107178 67.2784729003906 190.369827270508 24.5524997711182 3.28699994087219 21.2654991149902 15.4846248626709 13.9751663208008 16.3404579162598 11.689582824707 984 226 8 102.526191711426 606 35 230 49 1
"2:134" -94.62 16.57 26.6558856964111 11.7382297515869 68.9824676513672 139.325561523438 35.0867500305176 18.070499420166 17.0162506103516 27.2492504119873 25.4118328094482 28.2868347167969 24.8011665344238 1069 260 6 103.14542388916 614 23 307 24 1
"2:135" -103.31 20.67 20.8171253204346 17.4054584503174 62.9184989929199 268.640106201172 34.3387489318848 6.67525005340576 27.6634979248047 22.9535007476807 20.3250827789307 23.8157081604004 17.2311248779297 876 238 3 120.35099029541 613 13 194 30 1
"2:136" -104.33 19.67 22.3017082214355 16.6152496337891 66.3071670532227 223.618469238281 34.1137504577637 9.05574989318848 25.0580005645752 24.0120429992676 21.1013336181641 24.5896682739258 19.2269992828369 949 223 3 111.586059570312 624 19 405 46 1
"2:137" -86.4 15.57 25.2437400817871 9.63814544677734 67.5886764526367 152.469360351562 32.3689994812012 18.1089992523193 14.2600002288818 25.1881675720215 25.0054168701172 26.8502082824707 23.1307506561279 1217 154 41 40.8256416320801 456 141 253 240 1
"2:138" -96.78 17.08 20.6178855895996 15.6070623397827 70.7795257568359 148.195526123047 31.1590003967285 9.10875034332275 22.0502510070801 21.3834590911865 18.7227077484131 22.3708324432373 18.6870422363281 677 145 3 91.7261810302734 358 15 251 22 1
"2:139" -103.43 20.29 18.814811706543 14.5728330612183 62.2757339477539 233.619964599609 30.486499786377 7.08599996566772 23.4004993438721 20.7491664886475 18.2368755340576 21.3655834197998 15.6543750762939 821 208 5 111.742767333984 536 18 191 35 1
"2:140" -94.72 16.59 26.7642192840576 10.3822288513184 63.9437561035156 161.406997680664 35.1565017700195 18.9200000762939 16.2365016937256 27.5360832214355 25.2752075195312 28.5985832214355 24.5795402526855 1105 266 8 100.685585021973 624 30 303 38 1
"2:141" -93.16 17.14 21.2450313568115 12.7184791564941 65.7115936279297 184.428985595703 30.900749206543 11.5457496643066 19.3549995422363 22.2455005645752 19.603874206543 23.2877922058105 18.7427501678467 1562 278 33 71.6253356933594 731 119 407 141 1
"2:142" -88.68 21.34 25.6384696960449 12.8072557449341 71.1156616210938 180.288330078125 34.3551712036133 16.3461208343506 18.0090503692627 27.0673847198486 24.9964790344238 27.4264373779297 23.0987777709961 926 152 22 62.2538871765137 403 82 321 128 1
"2:143" -86.93 15.26 22.1183547973633 10.1643753051758 65.9681701660156 167.604431152344 29.9722499847412 14.5642499923706 15.4079999923706 22.6538333892822 22.2268753051758 23.9847507476807 19.8621673583984 1242 190 24 56.9496765136719 495 98 350 138 1
"2:144" -91.92 15.38 16.7877197265625 13.3522710800171 72.3719940185547 107.903190612793 25.8937492370605 7.44425010681152 18.449499130249 17.474250793457 15.3703336715698 18.0118751525879 15.3703336715698 1747 347 11 89.5892868041992 838 42 575 42 1
"2:145" -90.74 14.49 20.3504486083984 10.3173961639404 79.1423797607422 67.1996078491211 26.5984992980957 13.5620002746582 13.0364990234375 20.6924571990967 19.4903755187988 21.0490417480469 19.4572086334229 2072 435 6 92.7241592407227 1003 32 705 83 1
"2:146" -96.63 19.26 24.5341033935547 12.8452911376953 64.4544677734375 219.911468505859 34.4109992980957 14.4817504882812 19.9292488098145 25.855375289917 23.9684581756592 26.8543739318848 21.4747505187988 1101 258 13 103.918884277344 677 41 264 47 1
"2:147" -88.77 14.67 22.2700939178467 10.5946865081787 67.0327072143555 150.162673950195 30.6975002288818 14.8922500610352 15.8052501678467 22.9130840301514 21.3127498626709 23.9524173736572 20.2729167938232 1426 259 18 75.3137664794922 641 71 441 163 1
"2:148" -96.74 16.6 21.4799270629883 15.7787704467773 73.6886672973633 118.068855285645 31.7709999084473 10.3582496643066 21.4127502441406 22.0298748016357 20.0125007629395 22.8760414123535 19.951208114624 760 164 3 91.8075942993164 404 15 291 21 1
"2:149" -89.79 14.86 25.8052291870117 10.4027919769287 70.5309982299805 115.73649597168 33.556999206543 18.8077507019043 14.7492485046387 26.2896671295166 25.257833480835 27.1770000457764 24.2946243286133 1010 208 4 95.8301239013672 539 18 125 42 1
"2:150" -91.4 15.34 11.6058330535889 14.3768749237061 70.1567611694336 117.984077453613 21.4685001373291 0.976000010967255 20.4925003051758 12.3999576568604 9.95983409881592 12.8310413360596 9.95983409881592 1420 270 14 81.5411987304688 660 51 490 51 1
"2:151" -104.49 21.11 20.4515419006348 17.2625827789307 64.9158477783203 242.577880859375 33.3392486572266 6.74700021743774 26.592248916626 22.7687492370605 19.3295421600342 23.0225830078125 17.1612510681152 1046 286 3 118.285957336426 710 18 487 52 1
"2:152" -99.6 18.52 20.051061630249 13.4368753433228 67.7705917358398 158.935424804688 30.191499710083 10.3645000457764 19.8269996643066 20.6782913208008 19.0539169311523 22.0831661224365 18.1196250915527 1125 235 6 105.006202697754 672 24 335 25 1
"2:153" -103.68 20.4 20.1616764068604 18.1005210876465 63.9091873168945 254.626449584961 33.9872512817383 5.66499996185303 28.3222503662109 22.3240413665771 19.4395408630371 22.9447078704834 16.7339992523193 787 198 4 112.137153625488 517 15 377 36 1
"2:154" -92.58 16.73 14.5518646240234 13.4650630950928 71.1731033325195 152.018127441406 23.2622509002686 4.3435001373291 18.9187507629395 15.8658752441406 12.4127922058105 15.9965839385986 12.4127922058105 1128 224 13 83.9685516357422 546 44 499 44 1
"2:155" -102.38 19.86 18.6706142425537 15.9808959960938 62.2442321777344 240.644607543945 31.2425003051758 5.56799983978271 25.6744995117188 20.4160842895508 18.5057506561279 21.5427494049072 15.4928331375122 869 203 4 107.386833190918 556 19 213 35 1
"2:156" -87.5 20.82 25.4192810058594 11.8691453933716 69.7139358520508 187.637664794922 33.2299995422363 16.2045001983643 17.0254993438721 26.7497081756592 24.3341255187988 27.3858737945557 22.8872089385986 1278 203 45 53.8052940368652 547 141 441 167 1
"2:157" -96.25 17.24 18.685791015625 11.4741249084473 63.8364601135254 177.359039306641 27.7682495117188 9.79399967193604 17.974250793457 19.1590824127197 17.5500831604004 20.8977508544922 16.4419994354248 1752 308 33 78.907829284668 895 106 428 189 1
"2:158" -91.2 15.76 20.745979309082 11.6286249160767 71.4464569091797 135.007064819336 28.9549999237061 12.6789999008179 16.2760009765625 21.7355003356934 20.6849994659424 22.1841659545898 18.8805828094482 3700 606 100 62.8122940063477 1640 322 881 427 1
"2:159" -91.13 15.38 15.1548852920532 12.5644369125366 71.2279815673828 133.106994628906 23.8242492675781 6.18450021743774 17.6397495269775 16.1386661529541 14.02512550354 16.5277080535889 13.3120832443237 1964 333 45 68.4820556640625 880 144 566 160 1
"2:160" -98.94 18.54 23.6152610778809 16.5253124237061 70.0945281982422 171.810684204102 35.2297515869141 11.6540002822876 23.5757522583008 24.2613754272461 22.5874176025391 25.8514595031738 21.5563335418701 905 188 3 107.256309509277 555 14 264 26 1
"2:161" -96.63 19.78 22.683895111084 9.32049942016602 57.0523529052734 237.988662719727 30.6087493896484 14.2720003128052 16.3367500305176 24.4305000305176 21.7099590301514 25.1137504577637 19.4061660766602 1452 267 44 69.7636795043945 697 137 523 146 1
"2:162" -99.31 18.94 20.6063537597656 14.2781667709351 67.7171783447266 163.153076171875 31.3554992675781 10.2705001831055 21.0849990844727 21.2567920684814 18.6432495117188 22.7260837554932 18.6432495117188 1095 225 5 107.301765441895 664 23 303 23 1
"2:163" -96.71 19.62 21.3883533477783 10.2295417785645 57.9675941467285 228.861373901367 30.2245006561279 12.5775003433228 17.6469993591309 22.824333190918 20.7275409698486 23.7749176025391 18.2410411834717 1433 258 41 72.8841171264648 695 133 374 135 1
"2:164" -99.3 18.82 23.8642501831055 16.5321254730225 66.5243148803711 202.405212402344 36.0497512817383 11.1984996795654 24.8512516021729 24.7450828552246 24.5602912902832 26.4868335723877 21.3687496185303 967 206 3 109.026985168457 592 18 280 28 1
"2:165" -91.39 15.93 15.3857498168945 12.1502084732056 70.9087142944336 143.350952148438 23.6399993896484 6.50500011444092 17.1349983215332 16.5446662902832 15.1894998550415 16.8017082214355 13.3651247024536 2389 383 61 65.9365158081055 1083 202 634 240 1
"2:166" -91.31 15.83 20.745979309082 11.6286249160767 71.4464569091797 135.007064819336 28.9549999237061 12.6789999008179 16.2760009765625 21.7355003356934 20.6849994659424 22.1841659545898 18.8805828094482 3700 606 100 62.8122940063477 1640 322 881 427 1
"2:167" -89.57 14.77 23.8034687042236 10.2928123474121 70.3409271240234 118.048370361328 31.5330009460449 16.9002494812012 14.6327514648438 24.3470001220703 23.2262916564941 25.1814594268799 22.2611675262451 1072 220 5 95.3857192993164 571 21 129 42 1
"2:168" -86.86 15.07 21.4951972961426 10.4561462402344 65.2021713256836 168.607269287109 29.7045001983643 13.6680002212524 16.0364990234375 21.9833335876465 21.6791667938232 23.4094161987305 19.230375289917 1324 208 23 60.3571090698242 537 95 386 133 1
"2:169" -89.57 20.8 25.84543800354 13.790415763855 66.9689636230469 203.240447998047 36.2422485351562 15.6499996185303 20.592248916626 27.1037082672119 25.4999580383301 27.9956245422363 23.0687923431396 1054 182 24 72.4720306396484 522 78 254 96 1
"2:170" -87.66 14.05 20.371395111084 11.418083190918 69.930534362793 128.887115478516 28.7954998016357 12.4677495956421 16.327751159668 20.7921676635742 19.4343757629395 21.7526664733887 18.6223335266113 1323 263 9 87.7491302490234 606 33 491 33 1
"2:171" -94.94 16.45 27.2359313964844 10.2070178985596 66.0466690063477 149.666839599609 35.087043762207 19.6327934265137 15.4542503356934 28.0456123352051 25.7341423034668 28.8452091217041 25.1401481628418 1001 262 3 114.026847839355 609 10 290 11 1
"2:172" -96.67 17.04 20.6178855895996 15.6070623397827 70.7795257568359 148.195526123047 31.1590003967285 9.10875034332275 22.0502510070801 21.3834590911865 18.7227077484131 22.3708324432373 18.6870422363281 677 145 3 91.7261810302734 358 15 251 22 1
"2:173" -95.87 16.67 23.341667175293 14.4425830841064 72.8852767944336 136.40446472168 33.0492515563965 13.2337503433228 19.815502166748 24.080207824707 21.5948333740234 25.0241260528564 21.5948333740234 962 196 6 99.0302963256836 563 25 283 25 1
"2:174" -93.32 16.4 23.3507614135742 13.3785619735718 68.4921035766602 160.867935180664 32.8782501220703 13.3452501296997 19.5330009460449 24.0562496185303 22.0383338928223 25.2242088317871 21.2123336791992 1026 216 2 107.348197937012 611 10 307 11 1
"2:175" -101.63 18.88 21.9789161682129 15.5229587554932 68.3559722900391 158.034118652344 33.3520011901855 10.6429996490479 22.7090015411377 22.3217506408691 21.9479179382324 24.066499710083 19.9955005645752 962 235 3 114.297294616699 632 12 205 27 1
"2:176" -104.33 19.83 22.3017082214355 16.6152496337891 66.3071670532227 223.618469238281 34.1137504577637 9.05574989318848 25.0580005645752 24.0120429992676 21.1013336181641 24.5896682739258 19.2269992828369 949 223 3 111.586059570312 624 19 405 46 1
"2:177" -96.68 16.95 21.2794380187988 16.9384155273438 72.139762878418 142.539840698242 32.338249206543 8.85824966430664 23.4799995422363 22.0393753051758 19.4484996795654 22.9179172515869 19.4004592895508 704 153 2 92.8352813720703 376 11 272 17 1
"2:178" -94.1 16.84 22.1809997558594 10.8095417022705 66.5929946899414 171.921646118164 30.2910003662109 14.0587501525879 16.232250213623 23.3757495880127 21.7105407714844 23.9340839385986 19.7771663665771 1250 194 26 55.6635971069336 528 112 408 200 1
"2:179" -93.94 16.75 23.2457294464111 11.819375038147 67.431396484375 169.610015869141 31.9925003051758 14.4645004272461 17.5279998779297 24.3179588317871 23.0155830383301 25.0207500457764 20.9184589385986 968 167 19 70.4622650146484 463 73 241 107 1
