"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-118.51	37.41	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-112.98	37.21	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.22	35.38	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-122.18	40.48	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.29	37.16	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.68	23.08	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-91.46	36.58	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.44	24.24	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.75	24.71	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.63	37.03	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.25	25.59	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.22	23.44	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.94	22.88	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-98.61	35.55	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.64	37.21	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.56	36.55	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.71	37.18	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-91.59	37.01	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.49	37	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.33	35.11	"unknown"	0	0	0	"none"
"Geococcyx velox (Wagner, 1836)"	-86.25	13.25	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.75	38.27	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-100.72	20.92	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.59	36.87	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.69	37.16	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-119.59	37	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.13	36.14	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.07	27.97	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.51	37.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.42	25.62	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.22	23.43	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-108.91	26.91	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-108.84	26.99	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.25	25.6	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.17	36.36	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.82	38.28	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-107.37	24.83	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.75	33.56	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.65	35.28	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.49	37.35	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.59	37.07	"unknown"	0	0	0	"none"
