"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps (Sundevall, 1850)"	-101.06	25.31	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-102.29	21.85	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.51	33.58	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.13	32.54	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.22	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.43	33.24	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.37	33.23	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.25	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.1	32.35	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.46	32.59	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.03	33.55	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.6	32.67	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-106.91	34.07	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-106.39	32.04	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.85	32.58	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.31	33.66	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.38	33.74	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.36	33.63	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.35	33.24	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.37	33.7	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112	33.31	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.41	36.16	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.58	35.19	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.19	36.17	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.06	33.34	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.39	36.14	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.47	33.77	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.27	33.67	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.01	29.09	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	31.86	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	32.46	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.41	33.28	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.04	34.13	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	32.22	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112	33.32	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.02	33.31	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.07	33.35	"unknown"	0	0	"none"
