"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"melanura"	"lucida"	"numSubsppGroups"	"assigned"
"Polioptila melanura"	-103.06	28.69	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-102.57	27.89	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.39	29.46	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.17	29.37	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-100.95	29.32	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-101.18	29.33	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-101.18	27.53	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.16	29.18	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-102.03	27.42	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.59	29.31	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.35	29.27	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-101.41	29.64	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-101.39	29.6	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.18	29.31	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-104.27	29.53	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.57	29.32	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-105.17	27.68	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-105.03	27.54	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.14	29.27	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.06	29.82	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.19	29.25	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.22	29.25	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-100.9	30.09	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.01	29.13	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.09	29.09	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.45	29.63	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.06	29.82	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-102.13	26.83	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.44	29.21	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.15	29.17	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-102.94	29.2	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.09	29.09	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.27	30.04	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.34	30.01	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-105.01	27.51	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-102.93	29.58	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-103.71	29.29	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-102.94	29.57	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-104.28	29.48	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-104.37	29.63	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura lucidae"	-102.37	26.95	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-100.38	29.27	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.24	30.21	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura"	-101.12	27.87	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-102.81	29.46	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-104.59	30.22	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura lucida"	-105.08	28.5	"unknown"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.73	27.95	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.06	29.82	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-105.01	27.51	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.19	29.25	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.44	29.21	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-102.81	29.46	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.14	29.27	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.22	29.25	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-104.59	30.22	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-104.28	29.48	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-104.37	29.63	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-102.94	29.57	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-105.03	27.54	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-100.9	30.09	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.45	29.63	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-102.94	29.2	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.24	30.21	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.01	29.13	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-103.09	29.09	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura melanura"	-101.12	27.87	"melanura"	0	1	0	1	"melanura"
"Polioptila melanura Lawrence, 1857"	-115.62	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.34	33.94	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.57	34.05	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.67	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.41	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.41	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.28	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.42	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.31	33.21	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.31	33.84	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.43	33.28	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.3	33.34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.28	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	33.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.93	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.65	33.96	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.56	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.43	33.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.42	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.65	33.98	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.81	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.82	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.56	33.81	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.35	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.61	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.81	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.67	33.9	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.62	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116	33.62	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.82	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.04	33.44	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.37	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.05	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.06	33.46	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.32	33.19	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.83	33.5	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.91	33.5	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.55	33.82	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.66	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.51	33.8	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.55	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.55	33.81	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.06	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.14	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.04	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.02	34.02	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.29	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.37	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.63	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.27	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.58	33.28	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.55	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.94	33.52	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.55	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.44	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.31	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.47	33.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.66	33.4	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.54	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.18	34.05	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.29	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.66	33.98	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.47	33.25	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.3	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.37	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.55	33.76	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.66	34.04	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.85	33.44	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.68	33.89	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.76	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.4	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.41	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.32	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.44	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.53	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.28	33.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.33	34.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.11	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.15	34.03	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.13	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.54	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.32	33.66	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.31	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.32	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.58	33.22	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.54	33.98	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.6	33.2	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.58	33.29	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.42	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.31	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.81	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.02	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.26	34.06	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.41	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.26	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.33	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.7	33.44	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.37	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.14	34.03	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.92	33.5	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.16	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.17	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.57	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.51	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.4	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.44	33.37	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	34.05	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.56	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.36	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.03	34.07	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.25	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.35	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.32	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.56	33.84	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.58	33.55	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.26	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.15	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.42	33.37	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.9	33.49	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.48	33.36	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.92	33.51	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.33	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	33.8	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.07	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.19	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.41	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.08	33.52	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.11	34.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.31	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.52	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.33	33.21	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.78	33.8	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.36	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.46	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.54	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.39	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.58	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.45	33.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.17	34.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.3	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.8	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.43	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.32	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.67	33.95	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.54	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.81	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.75	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.24	33.54	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.27	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.13	34.03	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.38	33.69	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.59	33.19	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.55	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.91	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.06	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.2	34.04	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.3	33.35	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.54	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.07	34.12	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.39	34.07	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.45	33.22	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.36	33.9	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.97	33.94	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.44	33.12	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.54	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.54	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-116.52	33.81	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.78	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.78	33.69	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.61	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura Lawrence, 1857"	-115.61	33.2	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.05	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.42	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.53	33.8	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.9	33.49	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.57	34.05	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.04	33.44	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.28	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.62	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.94	33.52	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.82	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.55	33.76	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.57	34.04	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116	33.62	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.62	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.55	33.81	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.67	33.9	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.54	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.41	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.38	33.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.81	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.28	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.61	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.35	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.82	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.41	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.55	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	33.21	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.81	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.65	33.98	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.56	33.81	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.42	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.56	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.65	33.96	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.55	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.93	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.39	33.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.96	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.27	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	33.34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.33	33.82	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.48	33.76	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.28	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.58	33.28	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.31	33.84	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.82	33.93	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.31	33.21	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.47	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.41	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.67	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.54	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.07	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.34	33.94	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.04	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.91	33.58	"unknown"	0	0	1	1	"lucida"
