"name"	"longitude"	"latitude"	"subspecies"	"campoi"	"numSubsppGroups"	"assigned"
"Melozone fusca"	-100.9995031723	22.1327631975	"unknown"	0	0	"none"
"Melozone fusca"	-101.2884620922	19.5903042101	"unknown"	0	0	"none"
"Melozone fusca"	-101.2884736146	19.5903102844	"unknown"	0	0	"none"
"Melozone fusca"	-101.0098333333	22.1223333333	"unknown"	0	0	"none"
"Melozone fusca"	-101.2884033333	19.5905866667	"unknown"	0	0	"none"
"Melozone fusca"	-101.2883383333	19.590325	"unknown"	0	0	"none"
"Melozone fusca"	-105.9302931031	35.6571444326	"unknown"	0	0	"none"
"Melozone fusca"	-99.0549194475	19.5929562866	"unknown"	0	0	"none"
"Melozone fusca"	-101.06103	25.2525833333	"unknown"	0	0	"none"
"Melozone fusca"	-106.560865312	32.3697655028	"unknown"	0	0	"none"
"Melozone fusca"	-104.827637	31.896077	"unknown"	0	0	"none"
"Melozone fusca"	-104.80118	31.907663	"unknown"	0	0	"none"
"Melozone fusca"	-106.562825	32.3605635	"unknown"	0	0	"none"
"Melozone fusca"	-104.4808620131	25.8547336605	"unknown"	0	0	"none"
"Melozone fusca"	-109.6855586778	31.591194555	"unknown"	0	0	"none"
"Melozone fusca"	-109.668929856	31.5937474368	"unknown"	0	0	"none"
"Melozone fusca"	-99.0565005166	19.5920707265	"unknown"	0	0	"none"
"Melozone fusca"	-99.0559252581	19.592704666	"unknown"	0	0	"none"
"Melozone fusca"	-99.0472266894	19.5860497425	"unknown"	0	0	"none"
"Melozone fusca"	-103.3132893697	20.7228647634	"unknown"	0	0	"none"
"Melozone fusca"	-103.3138551743	20.7218249981	"unknown"	0	0	"none"
"Melozone fusca"	-103.3154430985	20.7231760777	"unknown"	0	0	"none"
"Melozone fusca"	-101.2359183333	19.6992016667	"unknown"	0	0	"none"
"Melozone fusca"	-98.9877204	19.343579	"unknown"	0	0	"none"
"Melozone fusca"	-99.3631725758	19.4953452945	"unknown"	0	0	"none"
"Melozone fusca"	-103.3112831195	20.7405677378	"unknown"	0	0	"none"
"Melozone fusca"	-103.3092857013	20.7410243724	"unknown"	0	0	"none"
"Melozone fusca"	-110.9810874984	31.2260160108	"unknown"	0	0	"none"
"Melozone fusca"	-99.159155	20.293968	"unknown"	0	0	"none"
"Melozone fusca"	-99.1603163289	19.916574653	"unknown"	0	0	"none"
"Melozone fusca"	-99.1179549694	19.2423946636	"unknown"	0	0	"none"
"Melozone fusca"	-101.2591181313	20.9874844747	"unknown"	0	0	"none"
"Melozone fusca"	-98.9678351578	30.0874394353	"unknown"	0	0	"none"
"Melozone fusca"	-101.6762963232	34.9524286495	"unknown"	0	0	"none"
"Melozone fusca"	-111.01468	31.7960316667	"unknown"	0	0	"none"
"Melozone fusca"	-110.6779316854	32.3332740874	"unknown"	0	0	"none"
"Melozone fusca"	-110.6566426633	32.3243667587	"unknown"	0	0	"none"
"Melozone fusca"	-101.6155055338	19.5190047774	"unknown"	0	0	"none"
"Melozone fusca"	-99.7807669225	21.3755833677	"unknown"	0	0	"none"
"Melozone fusca"	-99.0951164219	19.2944727943	"unknown"	0	0	"none"
"Melozone fusca"	-110.1747661829	29.7434630579	"unknown"	0	0	"none"
"Melozone fusca"	-98.7250627	20.0425095	"unknown"	0	0	"none"
"Melozone fusca"	-99.0941959148	19.2965142389	"unknown"	0	0	"none"
"Melozone fusca"	-103.596589	30.274393	"unknown"	0	0	"none"
"Melozone fusca"	-101.24325305	19.69650112	"unknown"	0	0	"none"
"Melozone fusca"	-101.2192497876	21.0288689376	"unknown"	0	0	"none"
"Melozone fusca"	-99.2897948327	19.7839650045	"unknown"	0	0	"none"
"Melozone fusca"	-100.1347713889	21.4716113889	"unknown"	0	0	"none"
"Melozone fusca"	-100.1130797222	21.4726347222	"unknown"	0	0	"none"
"Melozone fusca"	-100.1132547222	21.477365	"unknown"	0	0	"none"
"Melozone fusca"	-100.1119697222	21.4784947222	"unknown"	0	0	"none"
"Melozone fusca"	-99.8270861059	20.0991737842	"unknown"	0	0	"none"
"Melozone fusca"	-99.7978616667	30.4450233333	"unknown"	0	0	"none"
"Melozone fusca"	-100.121433	21.460933	"unknown"	0	0	"none"
"Melozone fusca"	-102.9817777202	21.1459970471	"unknown"	0	0	"none"
"Melozone fusca"	-102.3824490673	21.0397631326	"unknown"	0	0	"none"
"Melozone fusca"	-99.0620517729	19.5884008183	"unknown"	0	0	"none"
"Melozone fusca"	-111.0144373972	31.7949289667	"unknown"	0	0	"none"
"Melozone fusca"	-100.509257429	20.7075656412	"unknown"	0	0	"none"
"Melozone fusca"	-99.7096	23.5856	"unknown"	0	0	"none"
"Melozone fusca"	-99.1675008136	19.8965399786	"unknown"	0	0	"none"
"Melozone fusca"	-98.9853379037	19.6985981204	"unknown"	0	0	"none"
"Melozone fusca"	-101.2499160764	19.5273170469	"unknown"	0	0	"none"
"Melozone fusca"	-99.1989013553	19.5918940926	"unknown"	0	0	"none"
"Melozone fusca"	-99.198969081	19.5920965621	"unknown"	0	0	"none"
"Melozone fusca"	-101.28875	19.5905433333	"unknown"	0	0	"none"
"Melozone fusca"	-107.90546667	36.03033928	"unknown"	0	0	"none"
"Melozone fusca"	-104.757555152	38.274962175	"unknown"	0	0	"none"
"Melozone fusca"	-98.5975031556	31.585977925	"unknown"	0	0	"none"
"Melozone fusca"	-99.2127338301	19.2026823529	"unknown"	0	0	"none"
"Melozone fusca"	-111.7677944191	34.8592479183	"unknown"	0	0	"none"
"Melozone fusca"	-110.9634938836	29.1567160787	"unknown"	0	0	"none"
"Melozone fusca"	-101.1421279906	19.6956863403	"unknown"	0	0	"none"
"Melozone fusca"	-99.6274615375	23.4575754405	"unknown"	0	0	"none"
"Melozone fusca"	-102.9465352441	21.1505923304	"unknown"	0	0	"none"
"Melozone fusca"	-100.6169678271	25.460958017	"unknown"	0	0	"none"
"Melozone fusca"	-102.973874118	19.9024390098	"unknown"	0	0	"none"
"Melozone fusca"	-99.6920108613	19.2752039713	"unknown"	0	0	"none"
"Melozone fusca"	-104.822085	31.8943033333	"unknown"	0	0	"none"
"Melozone fusca"	-103.8705573877	21.9216490024	"unknown"	0	0	"none"
"Melozone fusca"	-99.59577	19.4696833333	"unknown"	0	0	"none"
"Melozone fusca"	-110.87617415	32.5079174351	"unknown"	0	0	"none"
"Melozone fusca"	-103.9395966001	30.5935364935	"unknown"	0	0	"none"
"Melozone fusca"	-102.1986212209	19.4941581903	"unknown"	0	0	"none"
"Melozone fusca"	-110.6196986111	31.76168	"unknown"	0	0	"none"
"Melozone fusca"	-99.1738433611	19.36406325	"unknown"	0	0	"none"
"Melozone fusca"	-99.1898116944	19.3318195278	"unknown"	0	0	"none"
"Melozone fusca"	-101.6767617662	34.9737899336	"unknown"	0	0	"none"
"Melozone fusca"	-99.0457694945	19.4643419939	"unknown"	0	0	"none"
"Melozone fusca"	-110.6555036155	32.2273708146	"unknown"	0	0	"none"
"Melozone fusca"	-110.6838083183	32.217181101	"unknown"	0	0	"none"
"Melozone fusca"	-106.513695	31.9216433333	"unknown"	0	0	"none"
"Melozone fusca"	-108.7044941713	29.0648113796	"unknown"	0	0	"none"
"Melozone fusca"	-99.5958316667	19.4695983333	"unknown"	0	0	"none"
"Melozone fusca"	-99.13047783	19.38597833	"unknown"	0	0	"none"
"Melozone fusca"	-106.513545	31.92163	"unknown"	0	0	"none"
"Melozone fusca"	-99.797843	30.445031	"unknown"	0	0	"none"
"Melozone fusca"	-105.3228088	38.4631678	"unknown"	0	0	"none"
"Melozone fusca"	-111.06807783	32.21312833	"unknown"	0	0	"none"
"Melozone fusca"	-100.894055	25.4041116667	"unknown"	0	0	"none"
"Melozone fusca"	-98.2849550608	19.3524309088	"unknown"	0	0	"none"
"Melozone fusca"	-106.6289204626	35.1675542698	"unknown"	0	0	"none"
"Melozone fusca"	-99.177388	19.325509	"unknown"	0	0	"none"
"Melozone fusca"	-99.049208	19.286456	"unknown"	0	0	"none"
"Melozone fusca"	-99.174801	19.324551	"unknown"	0	0	"none"
"Melozone fusca"	-101.2601051843	20.9902892282	"unknown"	0	0	"none"
"Melozone fusca"	-103.2708392431	20.7639863568	"unknown"	0	0	"none"
"Melozone fusca"	-103.2612534417	20.6416885364	"unknown"	0	0	"none"
"Melozone fusca"	-103.3813358641	20.6745850868	"unknown"	0	0	"none"
"Melozone fusca"	-110.7195711	32.3364961	"unknown"	0	0	"none"
"Melozone fusca"	-103.2654494017	20.6825260715	"unknown"	0	0	"none"
"Melozone fusca"	-103.3677149271	20.7889985132	"unknown"	0	0	"none"
"Melozone fusca"	-99.1221200752	20.0156031204	"unknown"	0	0	"none"
"Melozone fusca"	-101.0052560872	25.3428450305	"unknown"	0	0	"none"
"Melozone fusca"	-99.0457148071	19.4641612186	"unknown"	0	0	"none"
"Melozone fusca"	-100.999755	22.1250516667	"unknown"	0	0	"none"
"Melozone fusca"	-103.3097334918	20.7413821864	"unknown"	0	0	"none"
"Melozone fusca"	-105.9668942168	35.6271434246	"unknown"	0	0	"none"
"Melozone fusca"	-105.966383256	35.6293115705	"unknown"	0	0	"none"
"Melozone fusca"	-110.7346180037	32.6102050051	"unknown"	0	0	"none"
"Melozone fusca"	-103.3803903	20.6733373	"unknown"	0	0	"none"
"Melozone fusca"	-99.0458464678	19.4667161607	"unknown"	0	0	"none"
"Melozone fusca"	-104.7376685876	38.2757885159	"unknown"	0	0	"none"
"Melozone fusca"	-104.437837601	25.8258913839	"unknown"	0	0	"none"
"Melozone fusca"	-101.2295494592	21.0114039994	"unknown"	0	0	"none"
"Melozone fusca"	-109.4502274573	32.1517571227	"unknown"	0	0	"none"
"Melozone fusca"	-97.3808297764	18.833484479	"unknown"	0	0	"none"
"Melozone fusca"	-97.3891606629	18.8508379548	"unknown"	0	0	"none"
"Melozone fusca"	-99.59575	19.4696866667	"unknown"	0	0	"none"
"Melozone fusca"	-104.1053056798	30.7059226785	"unknown"	0	0	"none"
"Melozone fusca"	-101.2436619401	19.6964086575	"unknown"	0	0	"none"
"Melozone fusca"	-102.921524	36.910492	"unknown"	0	0	"none"
"Melozone fusca"	-102.8483099367	23.1994318954	"unknown"	0	0	"none"
"Melozone fusca"	-105.9232470002	33.6809393887	"unknown"	0	0	"none"
"Melozone fusca"	-105.9216040949	33.6833172993	"unknown"	0	0	"none"
"Melozone fusca"	-105.9253254473	33.6808896388	"unknown"	0	0	"none"
"Melozone fusca"	-103.6134821103	24.4453204714	"unknown"	0	0	"none"
"Melozone fusca"	-103.698491644	24.4547091179	"unknown"	0	0	"none"
"Melozone fusca"	-110.2856502889	31.3508099319	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456175649	19.4641581151	"unknown"	0	0	"none"
"Melozone fusca"	-111.144800961	32.2192996505	"unknown"	0	0	"none"
"Melozone fusca"	-111.0136143315	31.7946365889	"unknown"	0	0	"none"
"Melozone fusca"	-98.2148687478	19.2938363036	"unknown"	0	0	"none"
"Melozone fusca"	-110.952713	29.1538439722	"unknown"	0	0	"none"
"Melozone fusca"	-104.0183333	20.2988889	"unknown"	0	0	"none"
"Melozone fusca"	-103.7963243295	19.9459798558	"unknown"	0	0	"none"
"Melozone fusca"	-110.4831495794	31.4967868849	"unknown"	0	0	"none"
"Melozone fusca"	-110.4829510959	31.4968074683	"unknown"	0	0	"none"
"Melozone fusca"	-101.0277106208	25.338494609	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456180288	19.4641446409	"unknown"	0	0	"none"
"Melozone fusca"	-99.798546676	30.4459688084	"unknown"	0	0	"none"
"Melozone fusca"	-99.78043	21.37859	"unknown"	0	0	"none"
"Melozone fusca"	-99.211423	19.279091	"unknown"	0	0	"none"
"Melozone fusca"	-99.1834438151	19.3014124902	"unknown"	0	0	"none"
"Melozone fusca"	-100.2401257741	24.4332560975	"unknown"	0	0	"none"
"Melozone fusca"	-100.9999822453	22.132899563	"unknown"	0	0	"none"
"Melozone fusca"	-106.5090378207	31.9160288807	"unknown"	0	0	"none"
"Melozone fusca"	-102.8741153864	20.7922585602	"unknown"	0	0	"none"
"Melozone fusca"	-106.5099731494	31.915354376	"unknown"	0	0	"none"
"Melozone fusca"	-99.9390602754	21.3079589846	"unknown"	0	0	"none"
"Melozone fusca"	-99.8291823647	21.3295004523	"unknown"	0	0	"none"
"Melozone fusca"	-99.7365059	19.3688851	"unknown"	0	0	"none"
"Melozone fusca"	-110.6964759	32.3356307	"unknown"	0	0	"none"
"Melozone fusca"	-114.3323774315	35.0366090941	"unknown"	0	0	"none"
"Melozone fusca"	-98.211956903	19.2871828546	"unknown"	0	0	"none"
"Melozone fusca"	-111.6905645453	35.1107353994	"unknown"	0	0	"none"
"Melozone fusca"	-110.8764531	32.5080622	"unknown"	0	0	"none"
"Melozone fusca"	-101.1564944712	19.6497070877	"unknown"	0	0	"none"
"Melozone fusca"	-99.5417198539	23.0867143702	"unknown"	0	0	"none"
"Melozone fusca"	-98.082086215	19.3364820717	"unknown"	0	0	"none"
"Melozone fusca"	-100.7208171561	24.9575574089	"unknown"	0	0	"none"
"Melozone fusca"	-106.5073638883	32.4167590511	"unknown"	0	0	"none"
"Melozone fusca"	-102.6311871037	22.763458247	"unknown"	0	0	"none"
"Melozone fusca"	-100.7214891713	24.9586857475	"unknown"	0	0	"none"
"Melozone fusca"	-100.6757736475	24.9996899711	"unknown"	0	0	"none"
"Melozone fusca"	-103.761033	37.464847	"unknown"	0	0	"none"
"Melozone fusca"	-100.5003595012	21.2670430002	"unknown"	0	0	"none"
"Melozone fusca"	-103.3131974083	20.7228183451	"unknown"	0	0	"none"
"Melozone fusca"	-103.3140023116	20.7223166085	"unknown"	0	0	"none"
"Melozone fusca"	-100.5315269653	31.3782925736	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456146296	19.4642386293	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456502581	19.4644052232	"unknown"	0	0	"none"
"Melozone fusca"	-101.5599708259	29.810165679	"unknown"	0	0	"none"
"Melozone fusca"	-106.4782613505	35.1455712763	"unknown"	0	0	"none"
"Melozone fusca"	-98.9632483442	30.0888202205	"unknown"	0	0	"none"
"Melozone fusca"	-110.8521246544	31.4964842292	"unknown"	0	0	"none"
"Melozone fusca"	-99.9550452993	19.7126535003	"unknown"	0	0	"none"
"Melozone fusca"	-99.0443847521	19.6655609977	"unknown"	0	0	"none"
"Melozone fusca"	-99.13010283	19.38566667	"unknown"	0	0	"none"
"Melozone fusca"	-103.9392048025	30.5933175189	"unknown"	0	0	"none"
"Melozone fusca"	-103.9392128492	30.5932677072	"unknown"	0	0	"none"
"Melozone fusca"	-99.1959802306	19.2965843209	"unknown"	0	0	"none"
"Melozone fusca"	-102.7004748	36.997242	"unknown"	0	0	"none"
"Melozone fusca"	-103.5126424	37.7700129	"unknown"	0	0	"none"
"Melozone fusca"	-101.5759733815	19.6261986469	"unknown"	0	0	"none"
"Melozone fusca"	-99.2671620984	19.4728903309	"unknown"	0	0	"none"
"Melozone fusca"	-102.2443341091	21.8090238314	"unknown"	0	0	"none"
"Melozone fusca"	-105.9512901377	35.6565465478	"unknown"	0	0	"none"
"Melozone fusca"	-106.4698560163	35.163666462	"unknown"	0	0	"none"
"Melozone fusca"	-99.045802863	19.4642519031	"unknown"	0	0	"none"
"Melozone fusca"	-109.1590233335	31.9026855466	"unknown"	0	0	"none"
"Melozone fusca"	-109.0724501515	31.8447472285	"unknown"	0	0	"none"
"Melozone fusca"	-98.0631716	19.3367829	"unknown"	0	0	"none"
"Melozone fusca"	-99.5958466667	19.469665	"unknown"	0	0	"none"
"Melozone fusca"	-99.0453621346	19.465521408	"unknown"	0	0	"none"
"Melozone fusca"	-99.1590700484	19.9454016279	"unknown"	0	0	"none"
"Melozone fusca"	-104.0823951976	30.6195397743	"unknown"	0	0	"none"
"Melozone fusca"	-103.9364971966	30.593220089	"unknown"	0	0	"none"
"Melozone fusca"	-100.5154207049	21.2676287486	"unknown"	0	0	"none"
"Melozone fusca"	-103.9294064417	30.5991239312	"unknown"	0	0	"none"
"Melozone fusca"	-99.1561219722	19.291402	"unknown"	0	0	"none"
"Melozone fusca"	-101.1374716667	20.2276666667	"unknown"	0	0	"none"
"Melozone fusca"	-101.1365133333	20.2280883333	"unknown"	0	0	"none"
"Melozone fusca"	-103.3023834229	29.2759553508	"unknown"	0	0	"none"
"Melozone fusca"	-100.4232135206	21.6258352576	"unknown"	0	0	"none"
"Melozone fusca"	-99.183974	19.333715	"unknown"	0	0	"none"
"Melozone fusca"	-99.175352	19.322871	"unknown"	0	0	"none"
"Melozone fusca"	-110.8444450423	29.2369297243	"unknown"	0	0	"none"
"Melozone fusca"	-102.6311565936	22.7634737051	"unknown"	0	0	"none"
"Melozone fusca"	-99.6975	23.5582	"unknown"	0	0	"none"
"Melozone fusca"	-108.0157183333	27.25573	"unknown"	0	0	"none"
"Melozone fusca"	-108.016595	27.2571466667	"unknown"	0	0	"none"
"Melozone fusca"	-108.0156216667	27.2557216667	"unknown"	0	0	"none"
"Melozone fusca"	-99.5957783333	19.4696783333	"unknown"	0	0	"none"
"Melozone fusca"	-106.7835489	28.2931474	"unknown"	0	0	"none"
"Melozone fusca"	-109.1400152072	31.9143068515	"unknown"	0	0	"none"
"Melozone fusca"	-98.7766368079	20.0272598627	"unknown"	0	0	"none"
"Melozone fusca"	-100.9938933333	25.0734483333	"unknown"	0	0	"none"
"Melozone fusca"	-106.0334555	35.97550833	"unknown"	0	0	"none"
"Melozone fusca"	-111.0157251393	31.7955104787	"unknown"	0	0	"none"
"Melozone fusca"	-99.7877777	21.3794445	"unknown"	0	0	"none"
"Melozone fusca"	-100.2124607717	21.2849741197	"unknown"	0	0	"none"
"Melozone fusca"	-106.2150858857	35.8238444052	"unknown"	0	0	"none"
"Melozone fusca"	-112.50727	33.5893416667	"unknown"	0	0	"none"
"Melozone fusca"	-99.1803080563	19.2624009775	"unknown"	0	0	"none"
"Melozone fusca"	-100.8443053698	25.3556591909	"unknown"	0	0	"none"
"Melozone fusca"	-100.844278035	25.3559515903	"unknown"	0	0	"none"
"Melozone fusca"	-100.4508956	29.6183029	"unknown"	0	0	"none"
"Melozone fusca"	-102.700739521	21.7319925771	"unknown"	0	0	"none"
"Melozone fusca"	-102.5631743182	22.7380874943	"unknown"	0	0	"none"
"Melozone fusca"	-103.5105354123	20.7512742056	"unknown"	0	0	"none"
"Melozone fusca"	-99.131095	20.01182	"unknown"	0	0	"none"
"Melozone fusca"	-99.1310583333	20.0118283333	"unknown"	0	0	"none"
"Melozone fusca"	-99.1392745088	20.003584331	"unknown"	0	0	"none"
"Melozone fusca"	-98.8521980122	19.4986729958	"unknown"	0	0	"none"
"Melozone fusca"	-111.1874834803	32.2854549422	"unknown"	0	0	"none"
"Melozone fusca"	-111.8972824886	34.8297347012	"unknown"	0	0	"none"
"Melozone fusca"	-99.07151753	19.4585074112	"unknown"	0	0	"none"
"Melozone fusca"	-106.272663769	35.780017246	"unknown"	0	0	"none"
"Melozone fusca"	-98.0825241209	19.3374829885	"unknown"	0	0	"none"
"Melozone fusca"	-98.0811079158	19.3364365464	"unknown"	0	0	"none"
"Melozone fusca"	-98.27063	19.114675	"unknown"	0	0	"none"
"Melozone fusca"	-103.2957232916	20.7604996162	"unknown"	0	0	"none"
"Melozone fusca"	-103.6025060226	29.1677237248	"unknown"	0	0	"none"
"Melozone fusca"	-105.9703329215	35.6319544027	"unknown"	0	0	"none"
"Melozone fusca"	-99.045600669	19.4644086915	"unknown"	0	0	"none"
"Melozone fusca"	-99.2284639902	19.3279178333	"unknown"	0	0	"none"
"Melozone fusca"	-99.186655	19.341318	"unknown"	0	0	"none"
"Melozone fusca"	-105.888138	35.690294	"unknown"	0	0	"none"
"Melozone fusca"	-99.1832132486	19.3009471986	"unknown"	0	0	"none"
"Melozone fusca"	-104.082321058	30.6195446572	"unknown"	0	0	"none"
"Melozone fusca"	-100.5147951367	21.268290749	"unknown"	0	0	"none"
"Melozone fusca"	-111.0341184586	31.7668814338	"unknown"	0	0	"none"
"Melozone fusca"	-99.5958733333	19.4696183333	"unknown"	0	0	"none"
"Melozone fusca"	-105.950072652	35.6578905194	"unknown"	0	0	"none"
"Melozone fusca"	-99.595825	19.4696466667	"unknown"	0	0	"none"
"Melozone fusca"	-99.5958416667	19.4696416667	"unknown"	0	0	"none"
"Melozone fusca"	-103.9368973083	30.5941896113	"unknown"	0	0	"none"
"Melozone fusca"	-103.2871942303	30.1522067586	"unknown"	0	0	"none"
"Melozone fusca"	-106.7168800583	35.1622497021	"unknown"	0	0	"none"
"Melozone fusca"	-102.6312125847	22.7634585562	"unknown"	0	0	"none"
"Melozone fusca"	-102.8122222	23.5102776	"unknown"	0	0	"none"
"Melozone fusca"	-103.9351701736	30.5960304978	"unknown"	0	0	"none"
"Melozone fusca"	-100.1279113889	21.4572313889	"unknown"	0	0	"none"
"Melozone fusca"	-100.128365	21.4624663889	"unknown"	0	0	"none"
"Melozone fusca"	-100.1282297222	21.4567263889	"unknown"	0	0	"none"
"Melozone fusca"	-100.967813609	25.3671097788	"unknown"	0	0	"none"
"Melozone fusca"	-98.2082145034	19.0064310046	"unknown"	0	0	"none"
"Melozone fusca"	-99.2001190183	19.3718547819	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456094122	19.4644244428	"unknown"	0	0	"none"
"Melozone fusca"	-106.5243	28.554621	"unknown"	0	0	"none"
"Melozone fusca"	-111.02991198	32.3943514652	"unknown"	0	0	"none"
"Melozone fusca"	-99.6569	22.9851	"unknown"	0	0	"none"
"Melozone fusca"	-110.7322040092	32.6108444051	"unknown"	0	0	"none"
"Melozone fusca"	-103.830878638	24.3680648854	"unknown"	0	0	"none"
"Melozone fusca"	-100.8516920773	25.3203860989	"unknown"	0	0	"none"
"Melozone fusca"	-100.8536969509	25.3265178634	"unknown"	0	0	"none"
"Melozone fusca"	-100.8543625717	25.3311452021	"unknown"	0	0	"none"
"Melozone fusca"	-103.6543009803	23.0433478045	"unknown"	0	0	"none"
"Melozone fusca"	-103.5955367982	22.8343157312	"unknown"	0	0	"none"
"Melozone fusca"	-101.28833	19.5903216667	"unknown"	0	0	"none"
"Melozone fusca"	-101.2266605006	19.7064409728	"unknown"	0	0	"none"
"Melozone fusca"	-101.2266716667	19.7064933333	"unknown"	0	0	"none"
"Melozone fusca"	-101.2883270256	19.5903571109	"unknown"	0	0	"none"
"Melozone fusca"	-97.9452359829	30.6563957004	"unknown"	0	0	"none"
"Melozone fusca"	-107.1491690353	28.6941875308	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456152871	19.4642438615	"unknown"	0	0	"none"
"Melozone fusca"	-99.2286846016	19.3277697196	"unknown"	0	0	"none"
"Melozone fusca"	-101.696354122	19.8074602095	"unknown"	0	0	"none"
"Melozone fusca"	-106.6639768705	35.1319459537	"unknown"	0	0	"none"
"Melozone fusca"	-107.8198388889	34.9427888889	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455883844	19.4642180546	"unknown"	0	0	"none"
"Melozone fusca"	-99.190795	20.296292	"unknown"	0	0	"none"
"Melozone fusca"	-99.0909766667	20.02152	"unknown"	0	0	"none"
"Melozone fusca"	-102.5440774089	22.6854312649	"unknown"	0	0	"none"
"Melozone fusca"	-101.2883408994	19.5903766583	"unknown"	0	0	"none"
"Melozone fusca"	-101.2883640881	19.5904249253	"unknown"	0	0	"none"
"Melozone fusca"	-101.2882366943	19.590212536	"unknown"	0	0	"none"
"Melozone fusca"	-101.2878755648	19.5899211451	"unknown"	0	0	"none"
"Melozone fusca"	-101.2878607959	19.5899494923	"unknown"	0	0	"none"
"Melozone fusca"	-101.2878540394	19.5899553138	"unknown"	0	0	"none"
"Melozone fusca"	-101.2268988474	19.7063436001	"unknown"	0	0	"none"
"Melozone fusca"	-101.2878457069	19.589958774	"unknown"	0	0	"none"
"Melozone fusca"	-112.2348391637	34.3967137252	"unknown"	0	0	"none"
"Melozone fusca"	-99.3631444126	19.4955260775	"unknown"	0	0	"none"
"Melozone fusca"	-101.6655312407	34.9393554907	"unknown"	0	0	"none"
"Melozone fusca"	-103.8055399531	24.3978348171	"unknown"	0	0	"none"
"Melozone fusca"	-103.7473592246	24.3759180905	"unknown"	0	0	"none"
"Melozone fusca"	-103.743712	24.373924	"unknown"	0	0	"none"
"Melozone fusca"	-103.731939	24.365336	"unknown"	0	0	"none"
"Melozone fusca"	-109.682771	30.863876	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456010881	19.464244849	"unknown"	0	0	"none"
"Melozone fusca"	-101.2267991869	19.7063942471	"unknown"	0	0	"none"
"Melozone fusca"	-101.2881783924	19.5899703867	"unknown"	0	0	"none"
"Melozone fusca"	-101.2881588447	19.5899623689	"unknown"	0	0	"none"
"Melozone fusca"	-98.2134376466	19.0072340158	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456211548	19.4642376342	"unknown"	0	0	"none"
"Melozone fusca"	-101.0683	25.30121	"unknown"	0	0	"none"
"Melozone fusca"	-101.226658	19.7063589722	"unknown"	0	0	"none"
"Melozone fusca"	-104.840386	37.60998	"unknown"	0	0	"none"
"Melozone fusca"	-103.2315187666	20.6303541967	"unknown"	0	0	"none"
"Melozone fusca"	-99.0453810028	19.4657684496	"unknown"	0	0	"none"
"Melozone fusca"	-101.2244461267	21.0640630804	"unknown"	0	0	"none"
"Melozone fusca"	-101.2241721153	21.0637515979	"unknown"	0	0	"none"
"Melozone fusca"	-102.1059564356	32.0485317815	"unknown"	0	0	"none"
"Melozone fusca"	-99.0970961103	19.2926596331	"unknown"	0	0	"none"
"Melozone fusca"	-109.1561455742	31.904309213	"unknown"	0	0	"none"
"Melozone fusca"	-99.8119743184	20.6911628827	"unknown"	0	0	"none"
"Melozone fusca"	-106.4797725733	35.136174185	"unknown"	0	0	"none"
"Melozone fusca"	-99.805183321	20.6869234335	"unknown"	0	0	"none"
"Melozone fusca"	-103.929406	30.59912	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456479766	19.4642489487	"unknown"	0	0	"none"
"Melozone fusca"	-99.1794811247	19.3086376898	"unknown"	0	0	"none"
"Melozone fusca"	-99.0452877939	19.4656807206	"unknown"	0	0	"none"
"Melozone fusca"	-104.019305754	20.7088374878	"unknown"	0	0	"none"
"Melozone fusca"	-103.0271511397	21.1974397769	"unknown"	0	0	"none"
"Melozone fusca"	-100.48922	25.0614216667	"unknown"	0	0	"none"
"Melozone fusca"	-99.163261503	19.993317605	"unknown"	0	0	"none"
"Melozone fusca"	-99.1193619	19.297862	"unknown"	0	0	"none"
"Melozone fusca"	-100.2971680866	25.0316951049	"unknown"	0	0	"none"
"Melozone fusca"	-100.2897474187	25.0170004448	"unknown"	0	0	"none"
"Melozone fusca"	-103.3616247529	20.8112443813	"unknown"	0	0	"none"
"Melozone fusca"	-98.7035748031	20.0982466159	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456230414	19.4642268136	"unknown"	0	0	"none"
"Melozone fusca"	-99.0931113625	19.344937633	"unknown"	0	0	"none"
"Melozone fusca"	-99.160055	19.94788	"unknown"	0	0	"none"
"Melozone fusca"	-99.167105	19.94521	"unknown"	0	0	"none"
"Melozone fusca"	-103.846505493	24.4295955416	"unknown"	0	0	"none"
"Melozone fusca"	-110.1415305957	31.5480217761	"unknown"	0	0	"none"
"Melozone fusca"	-110.1398435	31.548149	"unknown"	0	0	"none"
"Melozone fusca"	-110.7605311832	33.404127159	"unknown"	0	0	"none"
"Melozone fusca"	-111.813647	33.777313	"unknown"	0	0	"none"
"Melozone fusca"	-100.4529595555	20.7610107338	"unknown"	0	0	"none"
"Melozone fusca"	-99.1356283333	20.0117	"unknown"	0	0	"none"
"Melozone fusca"	-106.6378038749	29.0950030556	"unknown"	0	0	"none"
